delta,m,fraction_correct,all_correct
0.7272727272727273,800.0,1.0,1.0
0.7373737373737375,800.0,1.0,1.0
0.7474747474747475,800.0,1.0,1.0
0.7575757575757577,800.0,1.0,1.0
0.7676767676767677,800.0,1.0,1.0
0.7777777777777778,800.0,1.0,1.0
0.787878787878788,800.0,1.0,1.0
0.797979797979798,800.0,1.0,1.0
0.8080808080808082,800.0,1.0,1.0
0.8181818181818182,800.0,1.0,1.0
0.8282828282828284,800.0,1.0,1.0
0.8383838383838385,800.0,1.0,1.0
0.8484848484848485,800.0,1.0,1.0
0.8585858585858587,800.0,1.0,1.0
0.8686868686868687,800.0,1.0,1.0
0.8787878787878789,800.0,1.0,1.0
0.888888888888889,800.0,1.0,1.0
0.8989898989898991,800.0,1.0,1.0
0.9090909090909092,800.0,1.0,1.0
0.9191919191919192,800.0,1.0,1.0
0.9292929292929294,800.0,1.0,1.0
0.9393939393939394,800.0,1.0,1.0
0.9494949494949496,800.0,1.0,1.0
0.9595959595959597,800.0,1.0,1.0
0.9696969696969697,800.0,1.0,1.0
0.9797979797979799,800.0,1.0,1.0
0.98989898989899,800.0,1.0,1.0
1.0,800.0,1.0,1.0
0.0,810.0,0.040400000000000005,0.0
0.010101010101010102,810.0,0.0812,0.0
0.020202020202020204,810.0,0.1734,0.0
0.030303030303030304,810.0,0.31679999999999997,0.0
0.04040404040404041,810.0,0.5378,0.0
0.05050505050505051,810.0,0.707,0.032
0.06060606060606061,810.0,0.8546000000000001,0.206
0.07070707070707072,810.0,0.9424000000000001,0.564
0.08080808080808081,810.0,0.9806,0.824
0.09090909090909091,810.0,0.9936,0.94
0.10101010101010102,810.0,0.999,0.99
0.11111111111111112,810.0,0.9997999999999999,0.998
0.12121212121212122,810.0,1.0,1.0
0.13131313131313133,810.0,1.0,1.0
0.14141414141414144,810.0,1.0,1.0
0.15151515151515152,810.0,1.0,1.0
0.16161616161616163,810.0,1.0,1.0
0.17171717171717174,810.0,1.0,1.0
0.18181818181818182,810.0,1.0,1.0
0.19191919191919193,810.0,1.0,1.0
0.20202020202020204,810.0,1.0,1.0
0.21212121212121213,810.0,1.0,1.0
0.22222222222222224,810.0,1.0,1.0
0.23232323232323235,810.0,1.0,1.0
0.24242424242424243,810.0,1.0,1.0
0.25252525252525254,810.0,1.0,1.0
0.26262626262626265,810.0,1.0,1.0
0.27272727272727276,810.0,1.0,1.0
0.2828282828282829,810.0,1.0,1.0
0.29292929292929293,810.0,1.0,1.0
0.30303030303030304,810.0,1.0,1.0
0.31313131313131315,810.0,1.0,1.0
0.32323232323232326,810.0,1.0,1.0
0.33333333333333337,810.0,1.0,1.0
0.3434343434343435,810.0,1.0,1.0
0.3535353535353536,810.0,1.0,1.0
0.36363636363636365,810.0,1.0,1.0
0.37373737373737376,810.0,1.0,1.0
0.38383838383838387,810.0,1.0,1.0
0.393939393939394,810.0,1.0,1.0
0.4040404040404041,810.0,1.0,1.0
0.4141414141414142,810.0,1.0,1.0
0.42424242424242425,810.0,1.0,1.0
0.43434343434343436,810.0,1.0,1.0
0.4444444444444445,810.0,1.0,1.0
0.4545454545454546,810.0,1.0,1.0
0.4646464646464647,810.0,1.0,1.0
0.4747474747474748,810.0,1.0,1.0
0.48484848484848486,810.0,1.0,1.0
0.494949494949495,810.0,1.0,1.0
0.5050505050505051,810.0,1.0,1.0
0.5151515151515152,810.0,1.0,1.0
0.5252525252525253,810.0,1.0,1.0
0.5353535353535354,810.0,1.0,1.0
0.5454545454545455,810.0,1.0,1.0
0.5555555555555556,810.0,1.0,1.0
0.5656565656565657,810.0,1.0,1.0
0.5757575757575758,810.0,1.0,1.0
0.5858585858585859,810.0,1.0,1.0
0.595959595959596,810.0,1.0,1.0
0.6060606060606061,810.0,1.0,1.0
0.6161616161616162,810.0,1.0,1.0
0.6262626262626263,810.0,1.0,1.0
0.6363636363636365,810.0,1.0,1.0
0.6464646464646465,810.0,1.0,1.0
0.6565656565656566,810.0,1.0,1.0
0.6666666666666667,810.0,1.0,1.0
0.6767676767676768,810.0,1.0,1.0
0.686868686868687,810.0,1.0,1.0
0.696969696969697,810.0,1.0,1.0
0.7070707070707072,810.0,1.0,1.0
0.7171717171717172,810.0,1.0,1.0
0.7272727272727273,810.0,1.0,1.0
0.7373737373737375,810.0,1.0,1.0
0.7474747474747475,810.0,1.0,1.0
0.7575757575757577,810.0,1.0,1.0
0.7676767676767677,810.0,1.0,1.0
0.7777777777777778,810.0,1.0,1.0
0.787878787878788,810.0,1.0,1.0
0.797979797979798,810.0,1.0,1.0
0.8080808080808082,810.0,1.0,1.0
0.8181818181818182,810.0,1.0,1.0
0.8282828282828284,810.0,1.0,1.0
0.8383838383838385,810.0,1.0,1.0
0.8484848484848485,810.0,1.0,1.0
0.8585858585858587,810.0,1.0,1.0
0.8686868686868687,810.0,1.0,1.0
0.8787878787878789,810.0,1.0,1.0
0.888888888888889,810.0,1.0,1.0
0.8989898989898991,810.0,1.0,1.0
0.9090909090909092,810.0,1.0,1.0
0.9191919191919192,810.0,1.0,1.0
0.9292929292929294,810.0,1.0,1.0
0.9393939393939394,810.0,1.0,1.0
0.9494949494949496,810.0,1.0,1.0
0.9595959595959597,810.0,1.0,1.0
0.9696969696969697,810.0,1.0,1.0
0.9797979797979799,810.0,1.0,1.0
0.98989898989899,810.0,1.0,1.0
1.0,810.0,1.0,1.0
0.0,820.0,0.0468,0.0
0.010101010101010102,820.0,0.07560000000000001,0.0
0.020202020202020204,820.0,0.1698,0.0
0.030303030303030304,820.0,0.328,0.0
0.04040404040404041,820.0,0.5218,0.002
0.05050505050505051,820.0,0.7182000000000001,0.038
0.06060606060606061,820.0,0.8602000000000001,0.218
0.07070707070707072,820.0,0.9436000000000001,0.554
0.08080808080808081,820.0,0.9836,0.856
0.09090909090909091,820.0,0.9958,0.96
0.10101010101010102,820.0,0.9985999999999999,0.986
0.11111111111111112,820.0,0.9997999999999999,0.998
0.12121212121212122,820.0,1.0,1.0
0.13131313131313133,820.0,1.0,1.0
0.14141414141414144,820.0,1.0,1.0
0.15151515151515152,820.0,1.0,1.0
0.16161616161616163,820.0,1.0,1.0
0.17171717171717174,820.0,1.0,1.0
0.18181818181818182,820.0,1.0,1.0
0.19191919191919193,820.0,1.0,1.0
0.20202020202020204,820.0,1.0,1.0
0.21212121212121213,820.0,1.0,1.0
0.22222222222222224,820.0,1.0,1.0
0.23232323232323235,820.0,1.0,1.0
0.24242424242424243,820.0,1.0,1.0
0.25252525252525254,820.0,1.0,1.0
0.26262626262626265,820.0,1.0,1.0
0.27272727272727276,820.0,1.0,1.0
0.2828282828282829,820.0,1.0,1.0
0.29292929292929293,820.0,1.0,1.0
0.30303030303030304,820.0,1.0,1.0
0.31313131313131315,820.0,1.0,1.0
0.32323232323232326,820.0,1.0,1.0
0.33333333333333337,820.0,1.0,1.0
0.3434343434343435,820.0,1.0,1.0
0.3535353535353536,820.0,1.0,1.0
0.36363636363636365,820.0,1.0,1.0
0.37373737373737376,820.0,1.0,1.0
0.38383838383838387,820.0,1.0,1.0
0.393939393939394,820.0,1.0,1.0
0.4040404040404041,820.0,1.0,1.0
0.4141414141414142,820.0,1.0,1.0
0.42424242424242425,820.0,1.0,1.0
0.43434343434343436,820.0,1.0,1.0
0.4444444444444445,820.0,1.0,1.0
0.4545454545454546,820.0,1.0,1.0
0.4646464646464647,820.0,1.0,1.0
0.4747474747474748,820.0,1.0,1.0
0.48484848484848486,820.0,1.0,1.0
0.494949494949495,820.0,1.0,1.0
0.5050505050505051,820.0,1.0,1.0
0.5151515151515152,820.0,1.0,1.0
0.5252525252525253,820.0,1.0,1.0
0.5353535353535354,820.0,1.0,1.0
0.5454545454545455,820.0,1.0,1.0
0.5555555555555556,820.0,1.0,1.0
0.5656565656565657,820.0,1.0,1.0
0.5757575757575758,820.0,1.0,1.0
0.5858585858585859,820.0,1.0,1.0
0.595959595959596,820.0,1.0,1.0
0.6060606060606061,820.0,1.0,1.0
0.6161616161616162,820.0,1.0,1.0
0.6262626262626263,820.0,1.0,1.0
0.6363636363636365,820.0,1.0,1.0
0.6464646464646465,820.0,1.0,1.0
0.6565656565656566,820.0,1.0,1.0
0.6666666666666667,820.0,1.0,1.0
0.6767676767676768,820.0,1.0,1.0
0.686868686868687,820.0,1.0,1.0
0.696969696969697,820.0,1.0,1.0
0.7070707070707072,820.0,1.0,1.0
0.7171717171717172,820.0,1.0,1.0
0.7272727272727273,820.0,1.0,1.0
0.7373737373737375,820.0,1.0,1.0
0.7474747474747475,820.0,1.0,1.0
0.7575757575757577,820.0,1.0,1.0
0.7676767676767677,820.0,1.0,1.0
0.7777777777777778,820.0,1.0,1.0
0.787878787878788,820.0,1.0,1.0
0.797979797979798,820.0,1.0,1.0
0.8080808080808082,820.0,1.0,1.0
0.8181818181818182,820.0,1.0,1.0
0.8282828282828284,820.0,1.0,1.0
0.8383838383838385,820.0,1.0,1.0
0.8484848484848485,820.0,1.0,1.0
0.8585858585858587,820.0,1.0,1.0
0.8686868686868687,820.0,1.0,1.0
0.8787878787878789,820.0,1.0,1.0
0.888888888888889,820.0,1.0,1.0
0.8989898989898991,820.0,1.0,1.0
0.9090909090909092,820.0,1.0,1.0
0.9191919191919192,820.0,1.0,1.0
0.9292929292929294,820.0,1.0,1.0
0.9393939393939394,820.0,1.0,1.0
0.9494949494949496,820.0,1.0,1.0
0.9595959595959597,820.0,1.0,1.0
0.9696969696969697,820.0,1.0,1.0
0.9797979797979799,820.0,1.0,1.0
0.98989898989899,820.0,1.0,1.0
1.0,820.0,1.0,1.0
0.0,830.0,0.05339999999999999,0.0
0.010101010101010102,830.0,0.0772,0.0
0.020202020202020204,830.0,0.1784,0.0
0.030303030303030304,830.0,0.3318,0.0
0.04040404040404041,830.0,0.5367999999999999,0.0
0.05050505050505051,830.0,0.7246000000000001,0.034
0.06060606060606061,830.0,0.8668000000000002,0.244
0.07070707070707072,830.0,0.95,0.604
0.08080808080808081,830.0,0.9854,0.864
0.09090909090909091,830.0,0.995,0.952
0.10101010101010102,830.0,0.9986,0.986
0.11111111111111112,830.0,1.0,1.0
0.12121212121212122,830.0,1.0,1.0
0.13131313131313133,830.0,1.0,1.0
0.14141414141414144,830.0,1.0,1.0
0.15151515151515152,830.0,1.0,1.0
0.16161616161616163,830.0,1.0,1.0
0.17171717171717174,830.0,1.0,1.0
0.18181818181818182,830.0,1.0,1.0
0.19191919191919193,830.0,1.0,1.0
0.20202020202020204,830.0,1.0,1.0
0.21212121212121213,830.0,1.0,1.0
0.22222222222222224,830.0,1.0,1.0
0.23232323232323235,830.0,1.0,1.0
0.24242424242424243,830.0,1.0,1.0
0.25252525252525254,830.0,1.0,1.0
0.26262626262626265,830.0,1.0,1.0
0.27272727272727276,830.0,1.0,1.0
0.2828282828282829,830.0,1.0,1.0
0.29292929292929293,830.0,1.0,1.0
0.30303030303030304,830.0,1.0,1.0
0.31313131313131315,830.0,1.0,1.0
0.32323232323232326,830.0,1.0,1.0
0.33333333333333337,830.0,1.0,1.0
0.3434343434343435,830.0,1.0,1.0
0.3535353535353536,830.0,1.0,1.0
0.36363636363636365,830.0,1.0,1.0
0.37373737373737376,830.0,1.0,1.0
0.38383838383838387,830.0,1.0,1.0
0.393939393939394,830.0,1.0,1.0
0.4040404040404041,830.0,1.0,1.0
0.4141414141414142,830.0,1.0,1.0
0.42424242424242425,830.0,1.0,1.0
0.43434343434343436,830.0,1.0,1.0
0.4444444444444445,830.0,1.0,1.0
0.4545454545454546,830.0,1.0,1.0
0.4646464646464647,830.0,1.0,1.0
0.4747474747474748,830.0,1.0,1.0
0.48484848484848486,830.0,1.0,1.0
0.494949494949495,830.0,1.0,1.0
0.5050505050505051,830.0,1.0,1.0
0.5151515151515152,830.0,1.0,1.0
0.5252525252525253,830.0,1.0,1.0
0.5353535353535354,830.0,1.0,1.0
0.5454545454545455,830.0,1.0,1.0
0.5555555555555556,830.0,1.0,1.0
0.5656565656565657,830.0,1.0,1.0
0.5757575757575758,830.0,1.0,1.0
0.5858585858585859,830.0,1.0,1.0
0.595959595959596,830.0,1.0,1.0
0.6060606060606061,830.0,1.0,1.0
0.6161616161616162,830.0,1.0,1.0
0.6262626262626263,830.0,1.0,1.0
0.6363636363636365,830.0,1.0,1.0
0.6464646464646465,830.0,1.0,1.0
0.6565656565656566,830.0,1.0,1.0
0.6666666666666667,830.0,1.0,1.0
0.6767676767676768,830.0,1.0,1.0
0.686868686868687,830.0,1.0,1.0
0.696969696969697,830.0,1.0,1.0
0.7070707070707072,830.0,1.0,1.0
0.7171717171717172,830.0,1.0,1.0
0.7272727272727273,830.0,1.0,1.0
0.7373737373737375,830.0,1.0,1.0
0.7474747474747475,830.0,1.0,1.0
0.7575757575757577,830.0,1.0,1.0
0.7676767676767677,830.0,1.0,1.0
0.7777777777777778,830.0,1.0,1.0
0.787878787878788,830.0,1.0,1.0
0.797979797979798,830.0,1.0,1.0
0.8080808080808082,830.0,1.0,1.0
0.8181818181818182,830.0,1.0,1.0
0.8282828282828284,830.0,1.0,1.0
0.8383838383838385,830.0,1.0,1.0
0.8484848484848485,830.0,1.0,1.0
0.8585858585858587,830.0,1.0,1.0
0.8686868686868687,830.0,1.0,1.0
0.8787878787878789,830.0,1.0,1.0
0.888888888888889,830.0,1.0,1.0
0.8989898989898991,830.0,1.0,1.0
0.9090909090909092,830.0,1.0,1.0
0.9191919191919192,830.0,1.0,1.0
0.9292929292929294,830.0,1.0,1.0
0.9393939393939394,830.0,1.0,1.0
0.9494949494949496,830.0,1.0,1.0
0.9595959595959597,830.0,1.0,1.0
0.9696969696969697,830.0,1.0,1.0
0.9797979797979799,830.0,1.0,1.0
0.98989898989899,830.0,1.0,1.0
1.0,830.0,1.0,1.0
0.0,840.0,0.05,0.0
0.010101010101010102,840.0,0.08180000000000001,0.0
0.020202020202020204,840.0,0.17460000000000003,0.0
0.030303030303030304,840.0,0.333,0.0
0.04040404040404041,840.0,0.5274,0.0
0.05050505050505051,840.0,0.7344,0.04
0.06060606060606061,840.0,0.8746000000000002,0.252
0.07070707070707072,840.0,0.9530000000000001,0.624
0.08080808080808081,840.0,0.9852000000000001,0.862
0.09090909090909091,840.0,0.9946,0.948
0.10101010101010102,840.0,0.9992000000000001,0.992
0.11111111111111112,840.0,0.9997999999999999,0.998
0.12121212121212122,840.0,0.9997999999999999,0.998
0.13131313131313133,840.0,1.0,1.0
0.14141414141414144,840.0,1.0,1.0
0.15151515151515152,840.0,1.0,1.0
0.16161616161616163,840.0,1.0,1.0
0.17171717171717174,840.0,1.0,1.0
0.18181818181818182,840.0,1.0,1.0
0.19191919191919193,840.0,1.0,1.0
0.20202020202020204,840.0,1.0,1.0
0.21212121212121213,840.0,1.0,1.0
0.22222222222222224,840.0,1.0,1.0
0.23232323232323235,840.0,1.0,1.0
0.24242424242424243,840.0,1.0,1.0
0.25252525252525254,840.0,1.0,1.0
0.26262626262626265,840.0,1.0,1.0
0.27272727272727276,840.0,1.0,1.0
0.2828282828282829,840.0,1.0,1.0
0.29292929292929293,840.0,1.0,1.0
0.30303030303030304,840.0,1.0,1.0
0.31313131313131315,840.0,1.0,1.0
0.32323232323232326,840.0,1.0,1.0
0.33333333333333337,840.0,1.0,1.0
0.3434343434343435,840.0,1.0,1.0
0.3535353535353536,840.0,1.0,1.0
0.36363636363636365,840.0,1.0,1.0
0.37373737373737376,840.0,1.0,1.0
0.38383838383838387,840.0,1.0,1.0
0.393939393939394,840.0,1.0,1.0
0.4040404040404041,840.0,1.0,1.0
0.4141414141414142,840.0,1.0,1.0
0.42424242424242425,840.0,1.0,1.0
0.43434343434343436,840.0,1.0,1.0
0.4444444444444445,840.0,1.0,1.0
0.4545454545454546,840.0,1.0,1.0
0.4646464646464647,840.0,1.0,1.0
0.4747474747474748,840.0,1.0,1.0
0.48484848484848486,840.0,1.0,1.0
0.494949494949495,840.0,1.0,1.0
0.5050505050505051,840.0,1.0,1.0
0.5151515151515152,840.0,1.0,1.0
0.5252525252525253,840.0,1.0,1.0
0.5353535353535354,840.0,1.0,1.0
0.5454545454545455,840.0,1.0,1.0
0.5555555555555556,840.0,1.0,1.0
0.5656565656565657,840.0,1.0,1.0
0.5757575757575758,840.0,1.0,1.0
0.5858585858585859,840.0,1.0,1.0
0.595959595959596,840.0,1.0,1.0
0.6060606060606061,840.0,1.0,1.0
0.6161616161616162,840.0,1.0,1.0
0.6262626262626263,840.0,1.0,1.0
0.6363636363636365,840.0,1.0,1.0
0.6464646464646465,840.0,1.0,1.0
0.6565656565656566,840.0,1.0,1.0
0.6666666666666667,840.0,1.0,1.0
0.6767676767676768,840.0,1.0,1.0
0.686868686868687,840.0,1.0,1.0
0.696969696969697,840.0,1.0,1.0
0.7070707070707072,840.0,1.0,1.0
0.7171717171717172,840.0,1.0,1.0
0.7272727272727273,840.0,1.0,1.0
0.7373737373737375,840.0,1.0,1.0
0.7474747474747475,840.0,1.0,1.0
0.7575757575757577,840.0,1.0,1.0
0.7676767676767677,840.0,1.0,1.0
0.7777777777777778,840.0,1.0,1.0
0.787878787878788,840.0,1.0,1.0
0.797979797979798,840.0,1.0,1.0
0.8080808080808082,840.0,1.0,1.0
0.8181818181818182,840.0,1.0,1.0
0.8282828282828284,840.0,1.0,1.0
0.8383838383838385,840.0,1.0,1.0
0.8484848484848485,840.0,1.0,1.0
0.8585858585858587,840.0,1.0,1.0
0.8686868686868687,840.0,1.0,1.0
0.8787878787878789,840.0,1.0,1.0
0.888888888888889,840.0,1.0,1.0
0.8989898989898991,840.0,1.0,1.0
0.9090909090909092,840.0,1.0,1.0
0.9191919191919192,840.0,1.0,1.0
0.9292929292929294,840.0,1.0,1.0
0.9393939393939394,840.0,1.0,1.0
0.9494949494949496,840.0,1.0,1.0
0.9595959595959597,840.0,1.0,1.0
0.9696969696969697,840.0,1.0,1.0
0.9797979797979799,840.0,1.0,1.0
0.98989898989899,840.0,1.0,1.0
1.0,840.0,1.0,1.0
0.0,850.0,0.052,0.0
0.010101010101010102,850.0,0.0774,0.0
0.020202020202020204,850.0,0.17760000000000004,0.0
0.030303030303030304,850.0,0.3352,0.0
0.04040404040404041,850.0,0.5454,0.002
0.05050505050505051,850.0,0.7374,0.046
0.06060606060606061,850.0,0.8728000000000001,0.226
0.07070707070707072,850.0,0.9470000000000001,0.592
0.08080808080808081,850.0,0.9873999999999999,0.888
0.09090909090909091,850.0,0.9975999999999999,0.976
0.10101010101010102,850.0,0.999,0.99
0.11111111111111112,850.0,1.0,1.0
0.12121212121212122,850.0,1.0,1.0
0.13131313131313133,850.0,1.0,1.0
0.14141414141414144,850.0,1.0,1.0
0.15151515151515152,850.0,1.0,1.0
0.16161616161616163,850.0,1.0,1.0
0.17171717171717174,850.0,1.0,1.0
0.18181818181818182,850.0,1.0,1.0
0.19191919191919193,850.0,1.0,1.0
0.20202020202020204,850.0,1.0,1.0
0.21212121212121213,850.0,1.0,1.0
0.22222222222222224,850.0,1.0,1.0
0.23232323232323235,850.0,1.0,1.0
0.24242424242424243,850.0,1.0,1.0
0.25252525252525254,850.0,1.0,1.0
0.26262626262626265,850.0,1.0,1.0
0.27272727272727276,850.0,1.0,1.0
0.2828282828282829,850.0,1.0,1.0
0.29292929292929293,850.0,1.0,1.0
0.30303030303030304,850.0,1.0,1.0
0.31313131313131315,850.0,1.0,1.0
0.32323232323232326,850.0,1.0,1.0
0.33333333333333337,850.0,1.0,1.0
0.3434343434343435,850.0,1.0,1.0
0.3535353535353536,850.0,1.0,1.0
0.36363636363636365,850.0,1.0,1.0
0.37373737373737376,850.0,1.0,1.0
0.38383838383838387,850.0,1.0,1.0
0.393939393939394,850.0,1.0,1.0
0.4040404040404041,850.0,1.0,1.0
0.4141414141414142,850.0,1.0,1.0
0.42424242424242425,850.0,1.0,1.0
0.43434343434343436,850.0,1.0,1.0
0.4444444444444445,850.0,1.0,1.0
0.4545454545454546,850.0,1.0,1.0
0.4646464646464647,850.0,1.0,1.0
0.4747474747474748,850.0,1.0,1.0
0.48484848484848486,850.0,1.0,1.0
0.494949494949495,850.0,1.0,1.0
0.5050505050505051,850.0,1.0,1.0
0.5151515151515152,850.0,1.0,1.0
0.5252525252525253,850.0,1.0,1.0
0.5353535353535354,850.0,1.0,1.0
0.5454545454545455,850.0,1.0,1.0
0.5555555555555556,850.0,1.0,1.0
0.5656565656565657,850.0,1.0,1.0
0.5757575757575758,850.0,1.0,1.0
0.5858585858585859,850.0,1.0,1.0
0.595959595959596,850.0,1.0,1.0
0.6060606060606061,850.0,1.0,1.0
0.6161616161616162,850.0,1.0,1.0
0.6262626262626263,850.0,1.0,1.0
0.6363636363636365,850.0,1.0,1.0
0.6464646464646465,850.0,1.0,1.0
0.6565656565656566,850.0,1.0,1.0
0.6666666666666667,850.0,1.0,1.0
0.6767676767676768,850.0,1.0,1.0
0.686868686868687,850.0,1.0,1.0
0.696969696969697,850.0,1.0,1.0
0.7070707070707072,850.0,1.0,1.0
0.7171717171717172,850.0,1.0,1.0
0.7272727272727273,850.0,1.0,1.0
0.7373737373737375,850.0,1.0,1.0
0.7474747474747475,850.0,1.0,1.0
0.7575757575757577,850.0,1.0,1.0
0.7676767676767677,850.0,1.0,1.0
0.7777777777777778,850.0,1.0,1.0
0.787878787878788,850.0,1.0,1.0
0.797979797979798,850.0,1.0,1.0
0.8080808080808082,850.0,1.0,1.0
0.8181818181818182,850.0,1.0,1.0
0.8282828282828284,850.0,1.0,1.0
0.8383838383838385,850.0,1.0,1.0
0.8484848484848485,850.0,1.0,1.0
0.8585858585858587,850.0,1.0,1.0
0.8686868686868687,850.0,1.0,1.0
0.8787878787878789,850.0,1.0,1.0
0.888888888888889,850.0,1.0,1.0
0.8989898989898991,850.0,1.0,1.0
0.9090909090909092,850.0,1.0,1.0
0.9191919191919192,850.0,1.0,1.0
0.9292929292929294,850.0,1.0,1.0
0.9393939393939394,850.0,1.0,1.0
0.9494949494949496,850.0,1.0,1.0
0.9595959595959597,850.0,1.0,1.0
0.9696969696969697,850.0,1.0,1.0
0.9797979797979799,850.0,1.0,1.0
0.98989898989899,850.0,1.0,1.0
1.0,850.0,1.0,1.0
0.0,860.0,0.048799999999999996,0.0
0.010101010101010102,860.0,0.0762,0.0
0.020202020202020204,860.0,0.176,0.0
0.030303030303030304,860.0,0.3468,0.0
0.04040404040404041,860.0,0.5414,0.002
0.05050505050505051,860.0,0.738,0.038
0.06060606060606061,860.0,0.8756000000000002,0.27
0.07070707070707072,860.0,0.9576,0.64
0.08080808080808081,860.0,0.985,0.858
0.09090909090909091,860.0,0.9965999999999999,0.966
0.10101010101010102,860.0,0.9997999999999999,0.998
0.11111111111111112,860.0,1.0,1.0
0.12121212121212122,860.0,1.0,1.0
0.13131313131313133,860.0,1.0,1.0
0.14141414141414144,860.0,1.0,1.0
0.15151515151515152,860.0,1.0,1.0
0.16161616161616163,860.0,1.0,1.0
0.17171717171717174,860.0,1.0,1.0
0.18181818181818182,860.0,1.0,1.0
0.19191919191919193,860.0,1.0,1.0
0.20202020202020204,860.0,1.0,1.0
0.21212121212121213,860.0,1.0,1.0
0.22222222222222224,860.0,1.0,1.0
0.23232323232323235,860.0,1.0,1.0
0.24242424242424243,860.0,1.0,1.0
0.25252525252525254,860.0,1.0,1.0
0.26262626262626265,860.0,1.0,1.0
0.27272727272727276,860.0,1.0,1.0
0.2828282828282829,860.0,1.0,1.0
0.29292929292929293,860.0,1.0,1.0
0.30303030303030304,860.0,1.0,1.0
0.31313131313131315,860.0,1.0,1.0
0.32323232323232326,860.0,1.0,1.0
0.33333333333333337,860.0,1.0,1.0
0.3434343434343435,860.0,1.0,1.0
0.3535353535353536,860.0,1.0,1.0
0.36363636363636365,860.0,1.0,1.0
0.37373737373737376,860.0,1.0,1.0
0.38383838383838387,860.0,1.0,1.0
0.393939393939394,860.0,1.0,1.0
0.4040404040404041,860.0,1.0,1.0
0.4141414141414142,860.0,1.0,1.0
0.42424242424242425,860.0,1.0,1.0
0.43434343434343436,860.0,1.0,1.0
0.4444444444444445,860.0,1.0,1.0
0.4545454545454546,860.0,1.0,1.0
0.4646464646464647,860.0,1.0,1.0
0.4747474747474748,860.0,1.0,1.0
0.48484848484848486,860.0,1.0,1.0
0.494949494949495,860.0,1.0,1.0
0.5050505050505051,860.0,1.0,1.0
0.5151515151515152,860.0,1.0,1.0
0.5252525252525253,860.0,1.0,1.0
0.5353535353535354,860.0,1.0,1.0
0.5454545454545455,860.0,1.0,1.0
0.5555555555555556,860.0,1.0,1.0
0.5656565656565657,860.0,1.0,1.0
0.5757575757575758,860.0,1.0,1.0
0.5858585858585859,860.0,1.0,1.0
0.595959595959596,860.0,1.0,1.0
0.6060606060606061,860.0,1.0,1.0
0.6161616161616162,860.0,1.0,1.0
0.6262626262626263,860.0,1.0,1.0
0.6363636363636365,860.0,1.0,1.0
0.6464646464646465,860.0,1.0,1.0
0.6565656565656566,860.0,1.0,1.0
0.6666666666666667,860.0,1.0,1.0
0.6767676767676768,860.0,1.0,1.0
0.686868686868687,860.0,1.0,1.0
0.696969696969697,860.0,1.0,1.0
0.7070707070707072,860.0,1.0,1.0
0.7171717171717172,860.0,1.0,1.0
0.7272727272727273,860.0,1.0,1.0
0.7373737373737375,860.0,1.0,1.0
0.7474747474747475,860.0,1.0,1.0
0.7575757575757577,860.0,1.0,1.0
0.7676767676767677,860.0,1.0,1.0
0.7777777777777778,860.0,1.0,1.0
0.787878787878788,860.0,1.0,1.0
0.797979797979798,860.0,1.0,1.0
0.8080808080808082,860.0,1.0,1.0
0.8181818181818182,860.0,1.0,1.0
0.8282828282828284,860.0,1.0,1.0
0.8383838383838385,860.0,1.0,1.0
0.8484848484848485,860.0,1.0,1.0
0.8585858585858587,860.0,1.0,1.0
0.8686868686868687,860.0,1.0,1.0
0.8787878787878789,860.0,1.0,1.0
0.888888888888889,860.0,1.0,1.0
0.8989898989898991,860.0,1.0,1.0
0.9090909090909092,860.0,1.0,1.0
0.9191919191919192,860.0,1.0,1.0
0.9292929292929294,860.0,1.0,1.0
0.9393939393939394,860.0,1.0,1.0
0.9494949494949496,860.0,1.0,1.0
0.9595959595959597,860.0,1.0,1.0
0.9696969696969697,860.0,1.0,1.0
0.9797979797979799,860.0,1.0,1.0
0.98989898989899,860.0,1.0,1.0
1.0,860.0,1.0,1.0
0.0,870.0,0.0498,0.0
0.010101010101010102,870.0,0.0858,0.0
0.020202020202020204,870.0,0.1792,0.0
0.030303030303030304,870.0,0.34059999999999996,0.0
0.04040404040404041,870.0,0.5574,0.002
0.05050505050505051,870.0,0.7492000000000001,0.068
0.06060606060606061,870.0,0.8726000000000002,0.26
0.07070707070707072,870.0,0.9598,0.674
0.08080808080808081,870.0,0.9854,0.864
0.09090909090909091,870.0,0.9962000000000001,0.968
0.10101010101010102,870.0,0.9996,0.996
0.11111111111111112,870.0,0.9997999999999999,0.998
0.12121212121212122,870.0,1.0,1.0
0.13131313131313133,870.0,1.0,1.0
0.14141414141414144,870.0,1.0,1.0
0.15151515151515152,870.0,1.0,1.0
0.16161616161616163,870.0,1.0,1.0
0.17171717171717174,870.0,1.0,1.0
0.18181818181818182,870.0,1.0,1.0
0.19191919191919193,870.0,1.0,1.0
0.20202020202020204,870.0,1.0,1.0
0.21212121212121213,870.0,1.0,1.0
0.22222222222222224,870.0,1.0,1.0
0.23232323232323235,870.0,1.0,1.0
0.24242424242424243,870.0,1.0,1.0
0.25252525252525254,870.0,1.0,1.0
0.26262626262626265,870.0,1.0,1.0
0.27272727272727276,870.0,1.0,1.0
0.2828282828282829,870.0,1.0,1.0
0.29292929292929293,870.0,1.0,1.0
0.30303030303030304,870.0,1.0,1.0
0.31313131313131315,870.0,1.0,1.0
0.32323232323232326,870.0,1.0,1.0
