p,delta,m,omni_power_1,omni_power_2,omni_power_3,mase_power_1,mase_power_2,mase_power_3
0.5,0.02,240.0,0.07,0.04,0.04,0.06,0.05,0.07
0.5,0.03,240.0,0.05,0.06,0.03,0.04,0.05,0.05
0.5,0.04,240.0,0.05,0.11,0.03,0.08,0.07,0.13
0.5,0.05,240.0,0.08,0.13,0.06,0.09,0.07,0.04
0.5,0.06,240.0,0.08,0.15,0.08,0.11,0.13,0.05
0.5,0.07,240.0,0.13,0.17,0.05,0.13,0.16,0.08
0.5,0.08,240.0,0.09,0.23,0.11,0.15,0.15,0.02
0.5,0.09,240.0,0.22,0.26,0.13,0.22,0.23,0.08
0.5,0.1,240.0,0.26,0.24,0.09,0.25,0.26,0.1
0.5,0.11,240.0,0.32,0.36,0.08,0.34,0.24,0.08
0.5,0.12,240.0,0.43,0.41,0.16,0.35,0.28,0.1
0.5,0.13,240.0,0.42,0.37,0.12,0.41,0.43,0.11
0.5,0.14,240.0,0.41,0.42,0.17,0.38,0.36,0.06
0.5,0.15,240.0,0.4,0.57,0.18,0.53,0.43,0.11
0.5,0.16,240.0,0.5,0.56,0.25,0.53,0.48,0.08
0.5,0.17,240.0,0.49,0.67,0.2,0.54,0.5,0.08
0.5,0.18,240.0,0.61,0.69,0.25,0.66,0.6,0.1
0.5,0.19,240.0,0.6,0.72,0.26,0.72,0.54,0.12
0.5,0.2,240.0,0.67,0.67,0.2,0.73,0.61,0.07
0.5,0.21,240.0,0.68,0.72,0.23,0.73,0.62,0.11
0.5,0.22,240.0,0.63,0.7,0.25,0.66,0.65,0.12
0.5,0.23,240.0,0.7,0.73,0.25,0.77,0.67,0.12
0.5,0.24,240.0,0.73,0.7,0.23,0.75,0.61,0.1
0.5,0.25,240.0,0.7,0.71,0.29,0.79,0.63,0.16
0.5,0.26,240.0,0.71,0.75,0.3,0.77,0.62,0.16
0.5,0.27,240.0,0.72,0.76,0.33,0.8,0.76,0.16
0.5,0.28,240.0,0.83,0.66,0.3,0.86,0.68,0.15
0.5,0.29,240.0,0.85,0.69,0.3,0.93,0.67,0.07
0.5,0.3,240.0,0.88,0.7,0.27,0.9,0.61,0.17
0.5,0.31,240.0,0.8,0.62,0.27,0.93,0.56,0.13
0.5,0.32,240.0,0.86,0.62,0.31,0.9,0.66,0.17
0.5,0.33,240.0,0.88,0.64,0.26,0.86,0.58,0.11
0.5,0.34,240.0,0.9,0.6,0.29,0.91,0.74,0.14
0.5,0.35000000000000003,240.0,0.91,0.59,0.18,0.9,0.65,0.19
0.5,0.36,240.0,0.89,0.64,0.27,0.95,0.75,0.19
0.5,0.37,240.0,0.92,0.67,0.2,0.98,0.57,0.1
0.5,0.38,240.0,0.92,0.6,0.23,0.95,0.58,0.19
0.5,0.39,240.0,0.92,0.64,0.29,0.94,0.62,0.14
0.5,0.4,240.0,0.94,0.54,0.29,0.94,0.54,0.26
0.5,0.41000000000000003,240.0,0.87,0.6,0.3,0.94,0.57,0.14
0.5,0.42,240.0,0.96,0.63,0.26,0.94,0.57,0.23
0.5,0.43,240.0,0.92,0.61,0.31,0.97,0.56,0.18
0.5,0.44,240.0,0.94,0.55,0.2,0.97,0.52,0.18
0.5,0.45,240.0,0.91,0.56,0.24,0.97,0.55,0.2
0.5,0.46,240.0,0.91,0.56,0.31,1.0,0.46,0.1
0.5,0.47000000000000003,240.0,0.94,0.68,0.31,0.98,0.46,0.21
0.5,0.48,240.0,0.92,0.57,0.29,0.99,0.46,0.16
0.5,0.49,240.0,0.95,0.57,0.24,0.97,0.51,0.19
0.5,0.5,240.0,0.98,0.59,0.32,0.98,0.55,0.16
0.5,0.01,250.0,0.04,0.06,0.08,0.07,0.12,0.02
0.5,0.02,250.0,0.04,0.08,0.07,0.07,0.02,0.07
0.5,0.03,250.0,0.05,0.02,0.02,0.06,0.06,0.03
0.5,0.04,250.0,0.08,0.08,0.09,0.12,0.11,0.05
0.5,0.05,250.0,0.1,0.11,0.08,0.1,0.08,0.07
0.5,0.06,250.0,0.16,0.13,0.06,0.12,0.14,0.07
0.5,0.07,250.0,0.14,0.18,0.05,0.15,0.13,0.03
0.5,0.08,250.0,0.25,0.17,0.07,0.17,0.17,0.07
0.5,0.09,250.0,0.25,0.24,0.1,0.28,0.22,0.07
0.5,0.1,250.0,0.24,0.28,0.09,0.26,0.25,0.13
0.5,0.11,250.0,0.26,0.34,0.1,0.29,0.34,0.09
0.5,0.12,250.0,0.39,0.39,0.14,0.45,0.32,0.1
0.5,0.13,250.0,0.32,0.41,0.14,0.31,0.35,0.07
0.5,0.14,250.0,0.43,0.42,0.12,0.58,0.26,0.08
0.5,0.15,250.0,0.52,0.53,0.13,0.55,0.52,0.11
0.5,0.16,250.0,0.49,0.63,0.2,0.57,0.44,0.08
0.5,0.17,250.0,0.51,0.7,0.19,0.65,0.44,0.06
0.5,0.18,250.0,0.56,0.69,0.15,0.7,0.48,0.09
0.5,0.19,250.0,0.68,0.71,0.18,0.64,0.6,0.11
0.5,0.2,250.0,0.61,0.67,0.25,0.68,0.65,0.08
0.5,0.21,250.0,0.7,0.7,0.21,0.73,0.67,0.17
0.5,0.22,250.0,0.74,0.62,0.21,0.79,0.59,0.09
0.5,0.23,250.0,0.78,0.74,0.22,0.85,0.58,0.16
0.5,0.24,250.0,0.7,0.78,0.32,0.81,0.63,0.18
0.5,0.25,250.0,0.64,0.78,0.36,0.78,0.61,0.16
0.5,0.26,250.0,0.78,0.81,0.31,0.83,0.63,0.15
0.5,0.27,250.0,0.8,0.66,0.25,0.86,0.69,0.11
0.5,0.28,250.0,0.82,0.72,0.28,0.88,0.64,0.17
0.5,0.29,250.0,0.85,0.66,0.27,0.87,0.66,0.15
0.5,0.3,250.0,0.83,0.71,0.34,0.91,0.66,0.18
0.5,0.31,250.0,0.83,0.6,0.31,0.9,0.72,0.18
0.5,0.32,250.0,0.84,0.68,0.31,0.89,0.67,0.14
0.5,0.33,250.0,0.83,0.66,0.31,0.9,0.67,0.17
0.5,0.34,250.0,0.88,0.62,0.23,0.95,0.66,0.2
0.5,0.35000000000000003,250.0,0.89,0.58,0.2,0.9,0.7,0.21
0.5,0.36,250.0,0.83,0.66,0.33,0.94,0.65,0.19
0.5,0.37,250.0,0.92,0.62,0.15,0.95,0.67,0.15
0.5,0.38,250.0,0.88,0.56,0.29,0.94,0.66,0.15
0.5,0.39,250.0,0.91,0.54,0.25,0.96,0.64,0.19
0.5,0.4,250.0,0.91,0.59,0.22,0.98,0.62,0.18
0.5,0.41000000000000003,250.0,0.91,0.53,0.25,0.98,0.64,0.09
0.5,0.42,250.0,0.93,0.54,0.23,0.98,0.71,0.12
0.5,0.43,250.0,0.92,0.56,0.27,0.99,0.63,0.16
0.5,0.44,250.0,0.91,0.6,0.26,0.97,0.47,0.15
0.5,0.45,250.0,0.95,0.61,0.3,1.0,0.62,0.13
0.5,0.46,250.0,0.96,0.68,0.32,0.99,0.56,0.21
0.5,0.47000000000000003,250.0,0.88,0.55,0.3,0.98,0.52,0.26
0.5,0.48,250.0,0.91,0.6,0.28,0.99,0.49,0.18
0.5,0.49,250.0,0.97,0.68,0.35,0.98,0.54,0.13
0.5,0.5,250.0,0.96,0.63,0.32,1.0,0.47,0.13
0.5,0.01,260.0,0.06,0.02,0.04,0.08,0.03,0.06
0.5,0.02,260.0,0.04,0.07,0.04,0.01,0.11,0.04
0.5,0.03,260.0,0.06,0.07,0.05,0.07,0.06,0.01
0.5,0.04,260.0,0.14,0.08,0.03,0.04,0.11,0.05
0.5,0.05,260.0,0.04,0.04,0.06,0.12,0.1,0.04
0.5,0.06,260.0,0.13,0.12,0.04,0.06,0.09,0.03
0.5,0.07,260.0,0.12,0.12,0.07,0.11,0.13,0.08
0.5,0.08,260.0,0.2,0.22,0.06,0.26,0.24,0.06
0.5,0.09,260.0,0.17,0.24,0.08,0.29,0.2,0.1
0.5,0.1,260.0,0.27,0.26,0.04,0.29,0.26,0.02
0.5,0.11,260.0,0.32,0.32,0.12,0.32,0.33,0.08
0.5,0.12,260.0,0.4,0.47,0.14,0.43,0.4,0.08
0.5,0.13,260.0,0.38,0.54,0.05,0.47,0.4,0.12
0.5,0.14,260.0,0.48,0.57,0.13,0.48,0.37,0.11
0.5,0.15,260.0,0.53,0.51,0.13,0.54,0.53,0.1
0.5,0.16,260.0,0.51,0.57,0.13,0.49,0.47,0.11
0.5,0.17,260.0,0.53,0.55,0.21,0.51,0.54,0.14
0.5,0.18,260.0,0.61,0.73,0.18,0.67,0.61,0.11
0.5,0.19,260.0,0.58,0.62,0.2,0.62,0.63,0.11
0.5,0.2,260.0,0.68,0.71,0.3,0.77,0.53,0.12
0.5,0.21,260.0,0.64,0.72,0.26,0.73,0.61,0.11
0.5,0.22,260.0,0.67,0.71,0.25,0.74,0.67,0.1
0.5,0.23,260.0,0.66,0.75,0.27,0.88,0.56,0.12
0.5,0.24,260.0,0.82,0.7,0.16,0.77,0.64,0.14
0.5,0.25,260.0,0.75,0.75,0.28,0.86,0.56,0.13
0.5,0.26,260.0,0.75,0.74,0.23,0.82,0.69,0.08
0.5,0.27,260.0,0.79,0.72,0.27,0.86,0.7,0.19
0.5,0.28,260.0,0.86,0.59,0.18,0.83,0.71,0.22
0.5,0.29,260.0,0.83,0.64,0.23,0.88,0.68,0.13
0.5,0.3,260.0,0.71,0.67,0.32,0.87,0.69,0.2
0.5,0.31,260.0,0.88,0.62,0.27,0.88,0.68,0.19
0.5,0.32,260.0,0.87,0.56,0.24,0.9,0.67,0.25
0.5,0.33,260.0,0.87,0.65,0.22,0.92,0.58,0.17
0.5,0.34,260.0,0.9,0.67,0.25,0.93,0.68,0.18
0.5,0.35000000000000003,260.0,0.88,0.57,0.32,0.96,0.57,0.12
0.5,0.36,260.0,0.91,0.68,0.26,0.96,0.7,0.21
0.5,0.37,260.0,0.86,0.63,0.32,0.92,0.71,0.2
0.5,0.38,260.0,0.89,0.49,0.25,0.95,0.58,0.11
0.5,0.39,260.0,0.86,0.67,0.38,0.95,0.63,0.21
0.5,0.4,260.0,0.91,0.54,0.24,0.97,0.65,0.15
0.5,0.41000000000000003,260.0,0.92,0.64,0.3,0.96,0.58,0.15
0.5,0.42,260.0,0.88,0.63,0.29,0.94,0.59,0.18
0.5,0.43,260.0,0.93,0.6,0.33,0.97,0.64,0.23
0.5,0.44,260.0,0.94,0.62,0.22,0.99,0.48,0.2
0.5,0.45,260.0,0.89,0.58,0.3,0.97,0.57,0.22
0.5,0.46,260.0,0.92,0.68,0.31,0.98,0.66,0.16
0.5,0.47000000000000003,260.0,0.91,0.61,0.23,0.99,0.54,0.17
0.5,0.48,260.0,0.99,0.51,0.15,0.99,0.47,0.2
0.5,0.49,260.0,0.96,0.6,0.24,1.0,0.47,0.1
0.5,0.5,260.0,0.97,0.59,0.25,0.97,0.54,0.28
0.5,0.01,270.0,0.07,0.01,0.03,0.06,0.04,0.06
0.5,0.02,270.0,0.05,0.09,0.03,0.07,0.04,0.05
0.5,0.03,270.0,0.1,0.08,0.05,0.11,0.08,0.03
0.5,0.04,270.0,0.09,0.11,0.05,0.07,0.15,0.07
0.5,0.05,270.0,0.04,0.13,0.02,0.06,0.13,0.04
0.5,0.06,270.0,0.1,0.11,0.05,0.1,0.13,0.06
0.5,0.07,270.0,0.22,0.25,0.04,0.2,0.13,0.07
0.5,0.08,270.0,0.25,0.18,0.07,0.21,0.17,0.06
0.5,0.09,270.0,0.3,0.28,0.1,0.23,0.25,0.06
0.5,0.1,270.0,0.33,0.27,0.07,0.27,0.2,0.13
0.5,0.11,270.0,0.41,0.38,0.12,0.41,0.35,0.09
0.5,0.12,270.0,0.25,0.52,0.08,0.32,0.39,0.06
0.5,0.13,270.0,0.43,0.52,0.11,0.44,0.4,0.12
0.5,0.14,270.0,0.53,0.48,0.19,0.48,0.53,0.19
0.5,0.15,270.0,0.49,0.55,0.15,0.53,0.5,0.11
0.5,0.16,270.0,0.56,0.61,0.18,0.6,0.47,0.09
0.5,0.17,270.0,0.48,0.66,0.21,0.52,0.57,0.2
0.5,0.18,270.0,0.57,0.67,0.22,0.69,0.62,0.14
0.5,0.19,270.0,0.75,0.64,0.19,0.69,0.55,0.11
0.5,0.2,270.0,0.66,0.74,0.25,0.73,0.63,0.11
0.5,0.21,270.0,0.65,0.76,0.36,0.75,0.69,0.11
0.5,0.22,270.0,0.67,0.72,0.24,0.79,0.65,0.2
0.5,0.23,270.0,0.7,0.72,0.26,0.79,0.62,0.17
0.5,0.24,270.0,0.79,0.61,0.23,0.75,0.59,0.11
0.5,0.25,270.0,0.77,0.69,0.29,0.83,0.65,0.13
0.5,0.26,270.0,0.77,0.73,0.28,0.86,0.72,0.12
0.5,0.27,270.0,0.85,0.59,0.23,0.9,0.72,0.2
0.5,0.28,270.0,0.86,0.66,0.33,0.9,0.64,0.15
0.5,0.29,270.0,0.84,0.63,0.23,0.9,0.58,0.17
0.5,0.3,270.0,0.82,0.66,0.28,0.84,0.68,0.22
0.5,0.31,270.0,0.89,0.53,0.29,0.91,0.61,0.25
0.5,0.32,270.0,0.84,0.61,0.21,0.98,0.65,0.15
0.5,0.33,270.0,0.83,0.58,0.27,0.95,0.64,0.17
0.5,0.34,270.0,0.87,0.57,0.21,0.94,0.6,0.12
0.5,0.35000000000000003,270.0,0.9,0.59,0.26,0.96,0.66,0.16
0.5,0.36,270.0,0.95,0.59,0.23,0.96,0.61,0.12
0.5,0.37,270.0,0.88,0.58,0.29,0.91,0.65,0.24
0.5,0.38,270.0,0.95,0.54,0.17,0.9,0.7,0.13
0.5,0.39,270.0,0.9,0.66,0.32,0.98,0.67,0.22
0.5,0.4,270.0,0.94,0.61,0.22,1.0,0.6,0.17
0.5,0.41000000000000003,270.0,0.92,0.66,0.27,0.97,0.61,0.23
0.5,0.42,270.0,0.9,0.67,0.29,0.97,0.63,0.2
0.5,0.43,270.0,0.97,0.51,0.26,0.96,0.5,0.16
0.5,0.44,270.0,0.96,0.53,0.24,0.99,0.56,0.19
0.5,0.45,270.0,0.96,0.54,0.16,0.98,0.59,0.22
0.5,0.46,270.0,0.92,0.63,0.24,1.0,0.54,0.16
0.5,0.47000000000000003,270.0,0.98,0.51,0.2,1.0,0.56,0.13
0.5,0.48,270.0,0.93,0.62,0.33,0.98,0.54,0.2
0.5,0.49,270.0,0.98,0.6,0.28,1.0,0.42,0.12
0.5,0.5,270.0,0.98,0.61,0.21,0.99,0.44,0.22
0.5,0.01,280.0,0.05,0.08,0.05,0.06,0.05,0.08
0.5,0.02,280.0,0.07,0.06,0.04,0.01,0.08,0.02
0.5,0.03,280.0,0.07,0.0,0.06,0.04,0.06,0.05
0.5,0.04,280.0,0.06,0.14,0.06,0.08,0.07,0.01
0.5,0.05,280.0,0.14,0.09,0.07,0.12,0.07,0.06
0.5,0.06,280.0,0.15,0.12,0.07,0.13,0.12,0.08
0.5,0.07,280.0,0.16,0.19,0.02,0.14,0.21,0.07
0.5,0.08,280.0,0.22,0.2,0.1,0.2,0.15,0.06
0.5,0.09,280.0,0.29,0.21,0.03,0.29,0.29,0.08
0.5,0.1,280.0,0.28,0.32,0.1,0.31,0.29,0.08
0.5,0.11,280.0,0.32,0.35,0.12,0.31,0.25,0.05
0.5,0.12,280.0,0.35,0.52,0.08,0.42,0.29,0.03
0.5,0.13,280.0,0.47,0.48,0.16,0.53,0.43,0.08
0.5,0.14,280.0,0.41,0.57,0.21,0.57,0.44,0.09
0.5,0.15,280.0,0.65,0.65,0.14,0.68,0.52,0.1
0.5,0.16,280.0,0.51,0.65,0.27,0.6,0.52,0.11
0.5,0.17,280.0,0.61,0.63,0.21,0.65,0.56,0.13
0.5,0.18,280.0,0.6,0.73,0.26,0.65,0.62,0.07
0.5,0.19,280.0,0.6,0.75,0.29,0.73,0.62,0.11
0.5,0.2,280.0,0.7,0.69,0.2,0.71,0.69,0.14
0.5,0.21,280.0,0.69,0.67,0.21,0.84,0.56,0.1
0.5,0.22,280.0,0.65,0.76,0.3,0.77,0.62,0.11
0.5,0.23,280.0,0.82,0.69,0.21,0.84,0.64,0.18
0.5,0.24,280.0,0.76,0.76,0.25,0.78,0.73,0.13
0.5,0.25,280.0,0.87,0.71,0.27,0.83,0.69,0.18
0.5,0.26,280.0,0.83,0.66,0.28,0.8,0.68,0.14
0.5,0.27,280.0,0.84,0.65,0.3,0.91,0.7,0.14
0.5,0.28,280.0,0.84,0.74,0.24,0.9,0.71,0.15
0.5,0.29,280.0,0.86,0.72,0.29,0.89,0.75,0.16
0.5,0.3,280.0,0.87,0.72,0.24,0.91,0.68,0.12
0.5,0.31,280.0,0.86,0.61,0.23,0.88,0.7,0.2
0.5,0.32,280.0,0.85,0.7,0.27,0.95,0.66,0.12
0.5,0.33,280.0,0.89,0.59,0.25,0.93,0.61,0.21
0.5,0.34,280.0,0.89,0.62,0.34,0.95,0.68,0.18
0.5,0.35000000000000003,280.0,0.9,0.56,0.22,0.97,0.56,0.15
0.5,0.36,280.0,0.91,0.54,0.25,0.91,0.64,0.2
0.5,0.37,280.0,0.93,0.56,0.27,0.98,0.58,0.19
0.5,0.38,280.0,0.91,0.61,0.28,0.95,0.67,0.09
0.5,0.39,280.0,0.93,0.63,0.26,0.97,0.56,0.2
0.5,0.4,280.0,0.88,0.47,0.35,0.99,0.7,0.24
0.5,0.41000000000000003,280.0,0.91,0.62,0.28,0.98,0.63,0.24
0.5,0.42,280.0,0.96,0.57,0.38,0.97,0.7,0.29
0.5,0.43,280.0,0.94,0.49,0.21,0.98,0.52,0.21
0.5,0.44,280.0,0.95,0.51,0.27,0.99,0.64,0.15
0.5,0.45,280.0,0.96,0.64,0.3,0.98,0.54,0.2
0.5,0.46,280.0,0.95,0.58,0.27,1.0,0.55,0.18
0.5,0.47000000000000003,280.0,0.97,0.55,0.22,1.0,0.58,0.11
0.5,0.48,280.0,0.99,0.55,0.16,1.0,0.56,0.25
0.5,0.49,280.0,0.98,0.6,0.26,1.0,0.54,0.23
0.5,0.5,280.0,0.98,0.62,0.3,1.0,0.46,0.2
0.5,0.01,290.0,0.05,0.02,0.03,0.06,0.05,0.02
0.5,0.02,290.0,0.05,0.04,0.05,0.02,0.1,0.06
0.5,0.03,290.0,0.06,0.03,0.04,0.09,0.04,0.06
0.5,0.04,290.0,0.06,0.11,0.05,0.08,0.05,0.02
0.5,0.05,290.0,0.07,0.1,0.07,0.09,0.1,0.07
0.5,0.06,290.0,0.16,0.16,0.07,0.12,0.1,0.09
0.5,0.07,290.0,0.22,0.15,0.04,0.22,0.16,0.04
0.5,0.08,290.0,0.23,0.24,0.09,0.22,0.23,0.04
0.5,0.09,290.0,0.24,0.31,0.1,0.22,0.21,0.09
0.5,0.1,290.0,0.29,0.31,0.12,0.36,0.23,0.11
0.5,0.11,290.0,0.54,0.27,0.12,0.38,0.37,0.09
0.5,0.12,290.0,0.38,0.51,0.15,0.36,0.36,0.05
0.5,0.13,290.0,0.45,0.51,0.09,0.44,0.36,0.1
0.5,0.14,290.0,0.51,0.53,0.16,0.5,0.43,0.06
0.5,0.15,290.0,0.54,0.68,0.15,0.62,0.47,0.12
0.5,0.16,290.0,0.59,0.64,0.18,0.64,0.47,0.08
0.5,0.17,290.0,0.61,0.62,0.11,0.66,0.5,0.08
0.5,0.18,290.0,0.61,0.71,0.16,0.64,0.58,0.08
0.5,0.19,290.0,0.58,0.7,0.22,0.7,0.57,0.15
0.5,0.2,290.0,0.68,0.77,0.26,0.72,0.68,0.16
0.5,0.21,290.0,0.66,0.73,0.23,0.76,0.61,0.13
0.5,0.22,290.0,0.73,0.77,0.2,0.74,0.66,0.1
0.5,0.23,290.0,0.8,0.73,0.21,0.77,0.67,0.16
0.5,0.24,290.0,0.78,0.73,0.23,0.85,0.69,0.14
0.5,0.25,290.0,0.8,0.64,0.21,0.85,0.75,0.1
0.5,0.26,290.0,0.84,0.72,0.28,0.88,0.71,0.17
0.5,0.27,290.0,0.81,0.64,0.26,0.82,0.67,0.11
0.5,0.28,290.0,0.9,0.65,0.29,0.88,0.69,0.16
0.5,0.29,290.0,0.88,0.63,0.19,0.83,0.7,0.23
0.5,0.3,290.0,0.82,0.59,0.3,0.91,0.59,0.23
0.5,0.31,290.0,0.91,0.57,0.29,0.9,0.68,0.17
0.5,0.32,290.0,0.88,0.65,0.26,0.9,0.73,0.2
0.5,0.33,290.0,0.88,0.71,0.31,0.95,0.63,0.12
0.5,0.34,290.0,0.86,0.67,0.32,0.94,0.59,0.09
0.5,0.35000000000000003,290.0,0.9,0.66,0.28,0.94,0.76,0.16
0.5,0.36,290.0,0.88,0.71,0.3,0.97,0.59,0.17
0.5,0.37,290.0,0.91,0.62,0.35,0.97,0.63,0.16
0.5,0.38,290.0,0.96,0.58,0.24,0.97,0.65,0.21
0.5,0.39,290.0,0.96,0.56,0.33,0.96,0.6,0.21
0.5,0.4,290.0,0.93,0.64,0.39,0.98,0.71,0.22
0.5,0.41000000000000003,290.0,0.87,0.5,0.31,0.98,0.58,0.22
0.5,0.42,290.0,0.97,0.5,0.2,0.95,0.48,0.19
0.5,0.43,290.0,0.94,0.5,0.19,0.99,0.57,0.15
0.5,0.44,290.0,0.95,0.63,0.35,0.98,0.5,0.16
0.5,0.45,290.0,0.96,0.62,0.25,0.98,0.49,0.18
0.5,0.46,290.0,0.98,0.58,0.34,0.99,0.52,0.21
0.5,0.47000000000000003,290.0,0.95,0.67,0.35,0.98,0.54,0.25
0.5,0.48,290.0,0.96,0.65,0.28,1.0,0.57,0.23
0.5,0.49,290.0,0.97,0.63,0.32,0.99,0.45,0.18
0.5,0.5,290.0,0.97,0.58,0.28,1.0,0.47,0.21
0.5,0.01,300.0,0.03,0.09,0.06,0.05,0.05,0.05
0.5,0.02,300.0,0.06,0.04,0.05,0.06,0.04,0.07
0.5,0.03,300.0,0.07,0.1,0.06,0.07,0.06,0.01
0.5,0.04,300.0,0.1,0.13,0.02,0.08,0.12,0.05
0.5,0.05,300.0,0.06,0.11,0.06,0.09,0.08,0.01
0.5,0.06,300.0,0.2,0.17,0.05,0.26,0.12,0.04
0.5,0.07,300.0,0.18,0.21,0.05,0.16,0.21,0.02
0.5,0.08,300.0,0.18,0.26,0.09,0.22,0.14,0.08
0.5,0.09,300.0,0.2,0.25,0.09,0.29,0.17,0.1
0.5,0.1,300.0,0.33,0.3,0.09,0.3,0.29,0.05
0.5,0.11,300.0,0.4,0.4,0.11,0.41,0.37,0.1
0.5,0.12,300.0,0.32,0.46,0.12,0.39,0.31,0.1
0.5,0.13,300.0,0.5,0.51,0.12,0.47,0.44,0.1
0.5,0.14,300.0,0.51,0.6,0.17,0.54,0.5,0.13
0.5,0.15,300.0,0.63,0.59,0.22,0.53,0.6,0.09
0.5,0.16,300.0,0.61,0.58,0.14,0.59,0.42,0.12
0.5,0.17,300.0,0.48,0.67,0.27,0.66,0.61,0.11
0.5,0.18,300.0,0.63,0.68,0.21,0.73,0.61,0.15
0.5,0.19,300.0,0.64,0.74,0.24,0.64,0.71,0.11
0.5,0.2,300.0,0.76,0.71,0.2,0.74,0.69,0.11
0.5,0.21,300.0,0.68,0.78,0.23,0.78,0.68,0.13
0.5,0.22,300.0,0.79,0.66,0.26,0.77,0.72,0.16
0.5,0.23,300.0,0.76,0.71,0.24,0.77,0.68,0.18
0.5,0.24,300.0,0.83,0.73,0.24,0.87,0.68,0.12
0.5,0.25,300.0,0.76,0.8,0.29,0.85,0.69,0.18
0.5,0.26,300.0,0.77,0.75,0.24,0.78,0.74,0.15
0.5,0.27,300.0,0.83,0.63,0.22,0.85,0.74,0.18
0.5,0.28,300.0,0.74,0.73,0.33,0.88,0.71,0.22
0.5,0.29,300.0,0.86,0.61,0.27,0.9,0.66,0.17
0.5,0.3,300.0,0.83,0.62,0.29,0.94,0.59,0.16
0.5,0.31,300.0,0.87,0.68,0.27,0.88,0.7,0.24
0.5,0.32,300.0,0.84,0.64,0.25,0.92,0.62,0.23
0.5,0.33,300.0,0.88,0.67,0.24,0.97,0.68,0.16
0.5,0.34,300.0,0.89,0.58,0.27,0.95,0.64,0.17
0.5,0.35000000000000003,300.0,0.88,0.61,0.27,0.97,0.67,0.22
0.5,0.36,300.0,0.88,0.68,0.33,0.99,0.59,0.15
0.5,0.37,300.0,0.92,0.66,0.29,0.96,0.54,0.19
0.5,0.38,300.0,0.91,0.68,0.33,0.96,0.68,0.2
0.5,0.39,300.0,0.95,0.56,0.26,0.98,0.62,0.16
0.5,0.4,300.0,0.93,0.64,0.31,0.98,0.62,0.25
0.5,0.41000000000000003,300.0,0.94,0.6,0.3,0.97,0.54,0.18
0.5,0.42,300.0,0.95,0.51,0.26,1.0,0.52,0.21
0.5,0.43,300.0,0.96,0.54,0.3,0.98,0.51,0.23
0.5,0.44,300.0,0.95,0.6,0.27,0.97,0.54,0.19
0.5,0.45,300.0,0.99,0.67,0.28,1.0,0.58,0.15
0.5,0.46,300.0,0.98,0.52,0.23,1.0,0.53,0.23
0.5,0.47000000000000003,300.0,0.98,0.62,0.24,0.98,0.55,0.25
0.5,0.48,300.0,0.97,0.47,0.31,0.97,0.52,0.28
0.5,0.49,300.0,0.94,0.54,0.36,1.0,0.46,0.14
0.5,0.5,300.0,1.0,0.58,0.3,1.0,0.46,0.22
0.5,0.01,310.0,0.03,0.08,0.07,0.07,0.03,0.09
0.5,0.02,310.0,0.07,0.04,0.05,0.08,0.04,0.05
0.5,0.03,310.0,0.09,0.04,0.07,0.1,0.11,0.03
0.5,0.04,310.0,0.11,0.06,0.03,0.1,0.09,0.06
0.5,0.05,310.0,0.17,0.11,0.05,0.11,0.12,0.07
0.5,0.06,310.0,0.15,0.21,0.04,0.15,0.07,0.03
0.5,0.07,310.0,0.23,0.2,0.08,0.19,0.24,0.07
0.5,0.08,310.0,0.32,0.25,0.04,0.21,0.23,0.03
0.5,0.09,310.0,0.24,0.25,0.09,0.26,0.25,0.03
0.5,0.1,310.0,0.33,0.37,0.07,0.42,0.24,0.05
0.5,0.11,310.0,0.46,0.39,0.1,0.36,0.31,0.04
0.5,0.12,310.0,0.33,0.43,0.13,0.44,0.43,0.05
0.5,0.13,310.0,0.49,0.49,0.14,0.5,0.5,0.09
0.5,0.14,310.0,0.51,0.61,0.18,0.61,0.47,0.05
0.5,0.15,310.0,0.49,0.73,0.14,0.57,0.48,0.11
0.5,0.16,310.0,0.51,0.73,0.19,0.68,0.58,0.07
0.5,0.17,310.0,0.53,0.72,0.29,0.59,0.55,0.12
0.5,0.18,310.0,0.68,0.61,0.16,0.63,0.6,0.13
0.5,0.19,310.0,0.65,0.72,0.28,0.72,0.68,0.14
0.5,0.2,310.0,0.69,0.72,0.27,0.76,0.59,0.17
0.5,0.21,310.0,0.81,0.75,0.22,0.77,0.62,0.19
0.5,0.22,310.0,0.76,0.68,0.23,0.82,0.58,0.14
0.5,0.23,310.0,0.81,0.58,0.27,0.8,0.62,0.11
0.5,0.24,310.0,0.77,0.72,0.28,0.86,0.62,0.15
0.5,0.25,310.0,0.83,0.65,0.2,0.87,0.62,0.15
0.5,0.26,310.0,0.82,0.73,0.26,0.87,0.62,0.2
0.5,0.27,310.0,0.9,0.69,0.33,0.88,0.71,0.24
0.5,0.28,310.0,0.85,0.62,0.17,0.88,0.78,0.16
0.5,0.29,310.0,0.85,0.64,0.33,0.9,0.67,0.17
0.5,0.3,310.0,0.9,0.55,0.16,0.92,0.65,0.16
0.5,0.31,310.0,0.91,0.59,0.2,0.93,0.7,0.18
0.5,0.32,310.0,0.85,0.69,0.3,0.95,0.63,0.19
0.5,0.33,310.0,0.93,0.64,0.26,0.9,0.68,0.18
0.5,0.34,310.0,0.88,0.7,0.26,0.92,0.68,0.3
0.5,0.35000000000000003,310.0,0.85,0.69,0.34,0.93,0.72,0.22
