m,p,delta,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20
120.0,0.5,0.15,0.017200000000000003,0.042,0.03360000000000001,0.0696,0.020800000000000006,0.5416,0.4704,0.6096,0.5008,0.5608,0.5803999999999999,0.5159999999999999,0.5548000000000001,0.39320000000000005,0.5364,0.5956000000000001,0.37599999999999995,0.6272000000000001,0.38280000000000003,0.502
390.0,0.5,0.34,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5796,0.5424000000000001,0.5975999999999999,0.524,0.5504000000000001,0.5524,0.49040000000000006,0.5152000000000001,0.5484,0.4008,0.45519999999999994,0.49679999999999985,0.44760000000000005,0.5651999999999999,0.5723999999999999
120.0,0.5,0.16,0.03640000000000001,0.0436,0.016800000000000002,0.0712,0.04480000000000001,0.4788000000000001,0.4828,0.4867999999999999,0.3815999999999999,0.4976000000000002,0.5064,0.4599999999999999,0.57,0.5824,0.5448,0.5424,0.4727999999999999,0.5624,0.49239999999999995,0.582
390.0,0.5,0.33,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5399999999999999,0.49079999999999996,0.5128,0.5819999999999999,0.4623999999999999,0.508,0.558,0.5599999999999998,0.49519999999999986,0.5011999999999999,0.4804,0.5663999999999999,0.506,0.5735999999999999,0.5104
120.0,0.5,0.17,0.017200000000000003,0.019600000000000003,0.011600000000000004,0.025200000000000004,0.016400000000000005,0.4856000000000001,0.3215999999999999,0.49800000000000005,0.40399999999999997,0.5099999999999999,0.5164,0.532,0.40079999999999993,0.528,0.4396,0.52,0.4284000000000001,0.5664,0.4987999999999999,0.4968000000000001
390.0,0.5,0.32,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4288,0.46159999999999995,0.4919999999999999,0.5204,0.4407999999999999,0.48879999999999996,0.43400000000000005,0.5299999999999999,0.5443999999999999,0.6455999999999998,0.5452,0.5736,0.5468000000000001,0.45640000000000003,0.536
120.0,0.5,0.18,0.016400000000000005,0.010800000000000002,0.030000000000000006,0.010400000000000003,0.012000000000000002,0.5372,0.4428,0.4912,0.5608,0.4716,0.44999999999999996,0.39839999999999987,0.47440000000000004,0.4836000000000001,0.4188000000000001,0.45679999999999993,0.546,0.6152000000000001,0.5888,0.5164
390.0,0.5,0.31,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.45879999999999993,0.5356000000000001,0.46,0.47759999999999997,0.5264,0.5119999999999999,0.4319999999999999,0.5416,0.5052,0.5039999999999999,0.5055999999999999,0.5232000000000001,0.5951999999999998,0.4348,0.43919999999999987
120.0,0.5,0.19,0.017200000000000003,0.010800000000000002,0.011600000000000004,0.010800000000000002,0.010000000000000002,0.48999999999999994,0.5668,0.4852,0.44600000000000006,0.506,0.56,0.4519999999999999,0.5704,0.5683999999999999,0.5127999999999999,0.39680000000000004,0.5808,0.49560000000000004,0.594,0.5132
390.0,0.5,0.3,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5724000000000001,0.6412,0.45559999999999995,0.48800000000000004,0.5624,0.42800000000000005,0.5319999999999999,0.49,0.47,0.4747999999999999,0.5832,0.4296,0.47879999999999995,0.5196,0.6032000000000001
120.0,0.5,0.2,0.010800000000000002,0.011200000000000003,0.010000000000000002,0.013600000000000003,0.010000000000000002,0.5724,0.488,0.5167999999999999,0.4287999999999999,0.4128,0.43359999999999993,0.5244,0.5060000000000001,0.5528000000000001,0.5139999999999999,0.588,0.4747999999999999,0.4996,0.4728,0.5059999999999999
390.0,0.5,0.29,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.6059999999999999,0.6351999999999999,0.556,0.5324,0.5524,0.4848000000000001,0.5091999999999999,0.5811999999999998,0.5216000000000001,0.5367999999999999,0.5900000000000001,0.43640000000000007,0.5232000000000001,0.5848,0.5764
120.0,0.5,0.21,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4608,0.48599999999999993,0.37040000000000006,0.5004000000000001,0.5239999999999999,0.4439999999999999,0.5236,0.3611999999999999,0.4952000000000001,0.4904,0.39039999999999997,0.46679999999999977,0.458,0.6175999999999999,0.5187999999999999
390.0,0.5,0.28,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5104,0.5451999999999999,0.5172,0.566,0.46399999999999997,0.5652,0.5619999999999999,0.526,0.5876,0.5304,0.4136000000000002,0.5003999999999998,0.5552,0.5000000000000001,0.43720000000000003
120.0,0.5,0.22,0.012000000000000002,0.010000000000000002,0.010800000000000002,0.010000000000000002,0.010000000000000002,0.46319999999999983,0.5884,0.49519999999999986,0.4944000000000001,0.5876,0.6104,0.4568,0.5179999999999999,0.5568,0.49200000000000005,0.48160000000000003,0.5184000000000002,0.5284,0.5252,0.46799999999999997
390.0,0.5,0.27,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5284,0.5675999999999999,0.5248,0.49399999999999994,0.5796000000000001,0.5611999999999999,0.5320000000000001,0.5823999999999999,0.3568,0.5144,0.5436,0.49920000000000003,0.4995999999999999,0.5064,0.546
120.0,0.5,0.23,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5616,0.4099999999999999,0.4551999999999999,0.4975999999999998,0.3912,0.5328,0.5544,0.44040000000000007,0.5624000000000001,0.4804,0.4396000000000001,0.47639999999999993,0.4727999999999999,0.49639999999999995,0.5216
390.0,0.5,0.26,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4456,0.5235999999999998,0.5215999999999998,0.5535999999999999,0.4276,0.5348,0.4836,0.4772,0.45159999999999995,0.5191999999999999,0.4972,0.5076000000000002,0.5000000000000001,0.5288,0.5964000000000002
120.0,0.5,0.24,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.528,0.44999999999999996,0.4576,0.43040000000000006,0.44120000000000004,0.5224,0.3963999999999999,0.5384,0.5775999999999999,0.5692,0.5176000000000001,0.5952,0.5135999999999998,0.5184000000000001,0.5076000000000002
390.0,0.5,0.25,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.43039999999999984,0.5052,0.4904,0.554,0.4492000000000001,0.4604000000000001,0.46120000000000005,0.4244,0.4876,0.36999999999999994,0.5879999999999999,0.47,0.49559999999999993,0.5524,0.4496
120.0,0.5,0.25,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4736000000000001,0.406,0.5648000000000001,0.4600000000000001,0.48480000000000006,0.4883999999999999,0.5516,0.564,0.45359999999999995,0.5199999999999999,0.44400000000000006,0.43560000000000004,0.49319999999999986,0.4684,0.44920000000000004
390.0,0.5,0.24,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.44760000000000005,0.4299999999999999,0.5176,0.5851999999999999,0.4700000000000001,0.45719999999999983,0.4608000000000001,0.49999999999999983,0.49839999999999995,0.45599999999999996,0.4144,0.4228,0.48679999999999984,0.4132000000000001,0.5096
120.0,0.5,0.26,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5484,0.5039999999999999,0.6404000000000001,0.5327999999999999,0.47959999999999986,0.43959999999999994,0.4988,0.4632,0.43360000000000004,0.5104,0.5508,0.48319999999999985,0.4556,0.48919999999999997,0.47759999999999997
390.0,0.5,0.23,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5147999999999999,0.5032,0.5832,0.47439999999999993,0.5147999999999999,0.4507999999999999,0.5200000000000001,0.56,0.5544,0.43479999999999996,0.5076,0.5980000000000001,0.5104,0.5843999999999998,0.43720000000000003
120.0,0.5,0.27,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.49639999999999984,0.47080000000000005,0.45799999999999996,0.49040000000000006,0.4596,0.2932,0.4128,0.49839999999999995,0.4996,0.5696000000000001,0.512,0.5324,0.5151999999999999,0.5484,0.4623999999999999
390.0,0.5,0.22,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4836000000000001,0.47440000000000004,0.35640000000000005,0.5216000000000001,0.39239999999999997,0.3951999999999999,0.47400000000000003,0.41919999999999996,0.4883999999999999,0.5976,0.5583999999999999,0.4164,0.46080000000000004,0.4907999999999999,0.5132000000000001
120.0,0.5,0.28,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4720000000000001,0.5528,0.5787999999999999,0.4671999999999999,0.35559999999999997,0.46279999999999993,0.4768,0.4871999999999999,0.42839999999999995,0.36479999999999996,0.6312,0.48440000000000005,0.5456,0.41519999999999996,0.4707999999999999
390.0,0.5,0.21,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5116,0.49400000000000005,0.48599999999999993,0.5992,0.42840000000000006,0.4948,0.46319999999999995,0.508,0.5327999999999999,0.5835999999999999,0.5191999999999999,0.4991999999999999,0.5596000000000001,0.504,0.4572
120.0,0.5,0.29,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5256000000000001,0.5651999999999999,0.5836000000000001,0.546,0.45760000000000006,0.5059999999999999,0.5316000000000001,0.5007999999999998,0.45959999999999995,0.5304000000000001,0.5116,0.5184,0.578,0.46880000000000005,0.5268
390.0,0.5,0.2,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.528,0.496,0.5156000000000001,0.5259999999999999,0.5003999999999997,0.5032,0.508,0.5920000000000002,0.45879999999999993,0.4379999999999999,0.5875999999999999,0.4256,0.5628,0.5616,0.6067999999999999
120.0,0.5,0.3,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.40919999999999995,0.5092,0.48160000000000003,0.4696000000000001,0.5559999999999999,0.6379999999999999,0.5988,0.6036,0.39880000000000004,0.4964,0.4967999999999999,0.5292,0.4640000000000001,0.5028,0.5984
390.0,0.5,0.19,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5539999999999999,0.428,0.4912,0.4164000000000001,0.4671999999999999,0.5136,0.5012000000000001,0.45159999999999995,0.4783999999999999,0.5236,0.5464,0.54,0.5288,0.4391999999999999,0.3544
120.0,0.5,0.31,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5991999999999998,0.4215999999999998,0.5259999999999999,0.6048,0.562,0.4411999999999999,0.4880000000000001,0.5576000000000001,0.4259999999999999,0.5132000000000001,0.498,0.4488,0.596,0.5060000000000001,0.556
390.0,0.5,0.18,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5156,0.5532000000000001,0.49439999999999995,0.5656,0.5583999999999999,0.436,0.5439999999999999,0.47440000000000004,0.4975999999999998,0.49079999999999996,0.4484,0.5712000000000002,0.5332000000000001,0.5391999999999999,0.49040000000000006
120.0,0.5,0.32,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.47600000000000003,0.5048,0.5099999999999999,0.6812000000000001,0.5147999999999998,0.5864,0.5284,0.5272000000000001,0.53,0.49440000000000006,0.4632,0.4991999999999999,0.406,0.4175999999999999,0.5088000000000001
390.0,0.5,0.17,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.46,0.4164,0.466,0.32919999999999994,0.5592,0.5312,0.4488,0.48479999999999995,0.4484,0.48080000000000006,0.4440000000000001,0.38919999999999993,0.49440000000000006,0.3655999999999999,0.56
120.0,0.5,0.33,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4699999999999999,0.5619999999999998,0.5563999999999999,0.5692,0.4928,0.5756,0.6460000000000001,0.5312,0.5024000000000001,0.5288,0.5488000000000001,0.6056000000000001,0.5204000000000001,0.5136,0.46520000000000006
390.0,0.5,0.16,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5428000000000001,0.47879999999999995,0.5519999999999999,0.5100000000000001,0.5159999999999999,0.5963999999999999,0.43920000000000003,0.55,0.48560000000000003,0.46319999999999995,0.5396000000000001,0.4476,0.46719999999999984,0.43999999999999995,0.5756000000000001
120.0,0.5,0.34,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4436,0.4144,0.5280000000000001,0.508,0.6352000000000001,0.5392,0.42519999999999997,0.5944,0.5752,0.6367999999999999,0.5976,0.3884000000000001,0.5332000000000001,0.5168,0.5032
390.0,0.5,0.15,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.47800000000000004,0.47040000000000004,0.4967999999999999,0.44,0.5596,0.41119999999999995,0.4312,0.6448,0.478,0.4464,0.3731999999999999,0.48200000000000004,0.47839999999999994,0.5367999999999998,0.4336
120.0,0.5,0.35000000000000003,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4848000000000002,0.4988000000000001,0.5364000000000001,0.5876,0.5848000000000001,0.5324,0.6316,0.5788,0.5191999999999999,0.6000000000000001,0.4687999999999999,0.6059999999999999,0.5272,0.5816,0.4832
390.0,0.5,0.14,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5728000000000001,0.42120000000000013,0.49999999999999983,0.5800000000000001,0.5144,0.5024,0.44599999999999995,0.546,0.5932,0.5824,0.5307999999999998,0.4948,0.4508,0.4932,0.5075999999999999
120.0,0.5,0.36,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.496,0.5532,0.47200000000000003,0.46759999999999996,0.5372,0.5128,0.5476000000000001,0.392,0.6027999999999999,0.5252,0.542,0.4852,0.45320000000000005,0.6212000000000001,0.5476000000000001
390.0,0.5,0.13,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5896000000000001,0.4108,0.47479999999999994,0.5491999999999999,0.43839999999999996,0.5216000000000001,0.4759999999999999,0.49199999999999994,0.512,0.4603999999999999,0.4768,0.46320000000000006,0.49119999999999997,0.4172,0.5244
120.0,0.5,0.37,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.44040000000000007,0.4872000000000001,0.48839999999999995,0.4528000000000001,0.5104,0.5212,0.43520000000000003,0.5055999999999998,0.46520000000000006,0.5284000000000001,0.5480000000000002,0.4484,0.5012000000000001,0.554,0.472
390.0,0.5,0.12,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.011600000000000004,0.5831999999999999,0.5144,0.5172000000000002,0.48719999999999997,0.5268,0.48919999999999986,0.4823999999999999,0.5580000000000002,0.45199999999999996,0.5184000000000001,0.45039999999999997,0.4416,0.45120000000000005,0.576,0.5204000000000001
120.0,0.5,0.38,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4799999999999999,0.4388,0.4084,0.5264,0.42039999999999994,0.5139999999999998,0.44079999999999997,0.46759999999999996,0.5403999999999999,0.4816,0.538,0.6027999999999999,0.5392,0.46440000000000003,0.392
390.0,0.5,0.11,0.010000000000000002,0.0228,0.012400000000000005,0.016800000000000002,0.010000000000000002,0.5012000000000001,0.5376,0.40240000000000004,0.4384,0.5536,0.48479999999999995,0.4304,0.43920000000000003,0.4404,0.5232000000000001,0.5264,0.49119999999999986,0.3963999999999999,0.4628,0.4416000000000001
120.0,0.5,0.39,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4895999999999999,0.49639999999999995,0.5367999999999999,0.5148,0.5468,0.554,0.5024000000000001,0.49039999999999995,0.5544,0.5004,0.5591999999999999,0.5291999999999999,0.4656000000000002,0.4479999999999999,0.558
390.0,0.5,0.1,0.020000000000000004,0.012000000000000004,0.012400000000000005,0.025600000000000005,0.014800000000000006,0.456,0.4888,0.5660000000000001,0.6184000000000001,0.44920000000000004,0.48400000000000015,0.4967999999999999,0.4867999999999999,0.5112,0.5464,0.5384,0.43559999999999993,0.5584,0.5176,0.4612
120.0,0.5,0.4,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.534,0.44520000000000004,0.382,0.6071999999999999,0.5684000000000001,0.39440000000000003,0.4452000000000001,0.47879999999999995,0.40079999999999993,0.45159999999999995,0.49080000000000007,0.4436,0.4775999999999999,0.47839999999999994,0.5616
390.0,0.5,0.09,0.05320000000000001,0.059600000000000014,0.020400000000000005,0.026000000000000006,0.027600000000000006,0.5816,0.42959999999999987,0.5603999999999999,0.5667999999999999,0.6548,0.5108,0.44799999999999995,0.48200000000000004,0.5584,0.5544,0.41119999999999995,0.5032000000000001,0.5264,0.5587999999999999,0.5384000000000001
120.0,0.5,0.41000000000000003,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4651999999999999,0.44560000000000016,0.4408000000000001,0.4344000000000001,0.5424,0.4463999999999999,0.5631999999999999,0.42720000000000014,0.5468,0.47879999999999995,0.5032,0.44959999999999994,0.48840000000000006,0.4932,0.47559999999999997
390.0,0.5,0.08,0.07240000000000002,0.02600000000000001,0.028400000000000012,0.12239999999999993,0.030000000000000006,0.4411999999999999,0.4976,0.4812000000000001,0.44360000000000005,0.4572000000000001,0.5192000000000001,0.5983999999999999,0.46480000000000005,0.4972,0.4423999999999999,0.4096,0.5499999999999999,0.5556,0.4692,0.49239999999999995
120.0,0.5,0.42,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5347999999999999,0.5187999999999999,0.4276,0.56,0.5468,0.42239999999999994,0.4660000000000001,0.5032000000000001,0.49800000000000005,0.34120000000000006,0.47519999999999996,0.47479999999999994,0.4639999999999999,0.4896000000000001,0.5172000000000001
390.0,0.5,0.07,0.10319999999999999,0.037200000000000004,0.17599999999999993,0.0848,0.0984,0.49279999999999996,0.4859999999999999,0.45120000000000005,0.5276000000000001,0.5404000000000001,0.5859999999999999,0.5168,0.5536000000000001,0.4172,0.6036,0.43520000000000003,0.48519999999999996,0.6392000000000002,0.5308,0.4564000000000001
120.0,0.5,0.43,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.47680000000000006,0.5568,0.40080000000000005,0.41,0.5536,0.5252000000000001,0.5008,0.5152000000000001,0.44360000000000005,0.42639999999999995,0.39799999999999996,0.5308,0.5924,0.5124000000000001,0.5264
390.0,0.5,0.06,0.12079999999999998,0.1176,0.14079999999999998,0.09999999999999996,0.11000000000000001,0.5927999999999999,0.42479999999999996,0.45159999999999995,0.5127999999999999,0.5347999999999999,0.4796,0.4556,0.5432,0.5052,0.5320000000000001,0.4452000000000001,0.498,0.4292000000000001,0.4371999999999999,0.4235999999999999
120.0,0.5,0.44,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5596,0.47919999999999996,0.5224,0.5231999999999999,0.4792,0.5196,0.6272000000000001,0.5932,0.5935999999999999,0.5196,0.48119999999999996,0.538,0.41479999999999995,0.48760000000000014,0.6227999999999999
390.0,0.5,0.05,0.2128,0.23279999999999998,0.22399999999999995,0.2692,0.1804,0.4783999999999999,0.5527999999999998,0.41479999999999995,0.4816,0.47720000000000007,0.4988000000000001,0.452,0.396,0.5628000000000002,0.354,0.5231999999999999,0.5428,0.5052,0.5288,0.45399999999999996
120.0,0.5,0.45,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5287999999999999,0.5224,0.5528000000000001,0.3864,0.49760000000000004,0.5128,0.5144,0.48280000000000006,0.5451999999999999,0.5168,0.5431999999999999,0.5064000000000001,0.4328,0.4308000000000001,0.5144
390.0,0.5,0.04,0.24119999999999997,0.314,0.29359999999999997,0.20879999999999999,0.33399999999999996,0.41999999999999993,0.5104,0.48519999999999996,0.514,0.5023999999999998,0.5844,0.48919999999999997,0.49760000000000004,0.5056,0.4423999999999999,0.5059999999999999,0.4651999999999999,0.5204,0.5599999999999999,0.5312000000000001
120.0,0.5,0.46,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.46120000000000005,0.5015999999999999,0.4964,0.4856000000000001,0.5156,0.5047999999999999,0.5948,0.47720000000000007,0.5548000000000001,0.4231999999999999,0.48879999999999996,0.6888000000000001,0.5671999999999998,0.556,0.4835999999999999
390.0,0.5,0.03,0.39480000000000004,0.3887999999999998,0.348,0.34840000000000004,0.43440000000000006,0.4655999999999999,0.44480000000000003,0.5572,0.43920000000000003,0.484,0.4328000000000001,0.528,0.4556,0.5428000000000001,0.5528,0.46880000000000005,0.5236,0.49040000000000006,0.5276,0.41280000000000006
120.0,0.5,0.47000000000000003,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4640000000000001,0.44160000000000005,0.5955999999999999,0.47839999999999994,0.42,0.5307999999999999,0.5563999999999999,0.5371999999999999,0.5316000000000001,0.59,0.5692000000000002,0.5164,0.49479999999999996,0.47200000000000003,0.5016
390.0,0.5,0.02,0.5044000000000001,0.5172,0.5828,0.42239999999999994,0.5052,0.53,0.45800000000000013,0.5307999999999999,0.4776,0.5907999999999999,0.4756,0.4544,0.5068,0.5388000000000001,0.4079999999999999,0.41800000000000004,0.5776000000000001,0.5308,0.4700000000000001,0.6068000000000001
120.0,0.5,0.48,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.3244,0.5240000000000001,0.5116,0.5211999999999999,0.6180000000000001,0.44719999999999993,0.584,0.546,0.3676,0.4600000000000001,0.4511999999999999,0.5488000000000001,0.4628,0.48080000000000006,0.48319999999999985
390.0,0.5,0.01,0.49079999999999996,0.48160000000000003,0.5047999999999999,0.5567999999999999,0.5328,0.5136,0.43200000000000005,0.568,0.47240000000000004,0.4888000000000001,0.4796,0.4591999999999999,0.5216000000000001,0.5904000000000003,0.5996000000000001,0.4336,0.5491999999999998,0.48400000000000004,0.5244000000000001,0.5564000000000001
120.0,0.5,0.49,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5124000000000001,0.4936,0.46319999999999995,0.496,0.5808,0.49919999999999987,0.4875999999999999,0.5464000000000001,0.5155999999999998,0.4608,0.574,0.5224,0.45720000000000005,0.5492,0.496
390.0,0.5,0.0,0.4608,0.43360000000000015,0.4276,0.4736000000000001,0.374,0.5767999999999999,0.3739999999999999,0.4832,0.5128,0.4867999999999999,0.5024000000000001,0.5436,0.5047999999999999,0.4208,0.4988,0.5352,0.5168000000000001,0.5111999999999999,0.5232,0.5372
120.0,0.5,0.5,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5796,0.5155999999999998,0.5871999999999999,0.5732,0.48800000000000004,0.484,0.5388000000000001,0.4723999999999999,0.6344000000000001,0.5316000000000001,0.5924,0.5056,0.5227999999999999,0.5464000000000002,0.3904000000000001
380.0,0.5,0.5,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4979999999999999,0.5124000000000001,0.4816,0.5192,0.5247999999999999,0.4032,0.4584,0.45319999999999994,0.5059999999999999,0.4316,0.5284,0.49079999999999996,0.4799999999999999,0.5839999999999999,0.5075999999999999
130.0,0.5,0.0,0.5379999999999999,0.4404,0.48919999999999997,0.5128,0.5176,0.4603999999999999,0.45080000000000015,0.6228,0.5404,0.5364,0.5556,0.6076,0.4156,0.5488000000000001,0.4572,0.4388,0.5695999999999999,0.534,0.4088000000000001,0.5144000000000001
380.0,0.5,0.49,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5484,0.4735999999999999,0.5296,0.43360000000000004,0.586,0.4331999999999999,0.48840000000000006,0.4735999999999999,0.5684,0.4904000000000002,0.46880000000000005,0.5584,0.6487999999999999,0.4019999999999999,0.49959999999999993
130.0,0.5,0.01,0.6459999999999999,0.3803999999999999,0.5244,0.48160000000000003,0.49439999999999995,0.4431999999999999,0.49719999999999986,0.5828,0.48000000000000015,0.49479999999999996,0.5296000000000001,0.5695999999999999,0.468,0.5192,0.4208,0.5568,0.5232000000000001,0.4708,0.5640000000000001,0.536
380.0,0.5,0.48,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.3868000000000001,0.47279999999999994,0.47480000000000006,0.5244000000000001,0.45359999999999984,0.5672,0.5164000000000001,0.5084,0.466,0.5188,0.4684,0.5856,0.5012000000000001,0.37359999999999993,0.43679999999999986
130.0,0.5,0.02,0.4267999999999999,0.4084,0.5247999999999999,0.48480000000000006,0.3824,0.44240000000000007,0.4656,0.5588,0.41759999999999997,0.5236000000000001,0.5412,0.5107999999999999,0.5008,0.4543999999999999,0.4696,0.5131999999999999,0.5328,0.4772,0.4467999999999999,0.53
380.0,0.5,0.47000000000000003,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.4932,0.4972000000000001,0.45640000000000003,0.4875999999999999,0.5047999999999999,0.4663999999999999,0.5704,0.43839999999999996,0.592,0.502,0.5508,0.384,0.4107999999999999,0.43399999999999994,0.5671999999999999
130.0,0.5,0.03,0.49119999999999997,0.4823999999999999,0.3656000000000001,0.4,0.5768,0.5559999999999999,0.576,0.4759999999999999,0.47079999999999983,0.3936,0.4708,0.46720000000000006,0.47240000000000004,0.6056,0.534,0.498,0.5856,0.5199999999999999,0.46959999999999996,0.53
380.0,0.5,0.46,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.44239999999999996,0.5552000000000001,0.49760000000000004,0.6032000000000001,0.4912,0.5920000000000001,0.5119999999999999,0.3908,0.5071999999999999,0.5064,0.5892,0.38799999999999996,0.5436,0.39520000000000005,0.5124
130.0,0.5,0.04,0.32319999999999993,0.5496000000000001,0.368,0.5240000000000002,0.49559999999999993,0.556,0.5276,0.442,0.5347999999999999,0.5067999999999998,0.5168,0.46840000000000004,0.4656,0.5576000000000001,0.5488000000000001,0.52,0.48560000000000003,0.4632,0.4775999999999999,0.5436
380.0,0.5,0.45,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.54,0.48599999999999993,0.5488000000000001,0.5088,0.40279999999999994,0.5344000000000001,0.5092000000000001,0.5384,0.47040000000000004,0.4824,0.3688,0.5048000000000001,0.4696000000000001,0.4872000000000001,0.4616
130.0,0.5,0.05,0.3403999999999999,0.39280000000000004,0.42640000000000006,0.4675999999999999,0.376,0.5347999999999999,0.48960000000000004,0.556,0.5596,0.5148,0.5096,0.6007999999999999,0.406,0.5160000000000001,0.49079999999999996,0.5319999999999999,0.49200000000000005,0.5343999999999999,0.49120000000000014,0.4099999999999999
380.0,0.5,0.44,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.5568000000000001,0.5056,0.4976,0.5207999999999999,0.5832,0.4792,0.5272000000000001,0.558,0.5136000000000001,0.5619999999999999,0.5207999999999999,0.5907999999999999,0.5832,0.6208,0.4671999999999999
