p,delta,m,precision_at_1,precision_at_2,precision_at_3,precision_at_4,precision_at_5,precision_at_6,precision_at_7,precision_at_8,precision_at_9,precision_at_10,recall_at_1,recall_at_2,recall_at_3,recall_at_4,recall_at_5,recall_at_6,recall_at_7,recall_at_8,recall_at_9,recall_at_10
0.5,0.398989898989899,10.0,0.67,0.645,0.6066666666666666,0.57,0.5339999999999997,0.5016666666666666,0.47571428571428565,0.44,0.42111111111111094,0.41099999999999987,0.06699999999999992,0.12899999999999978,0.18199999999999986,0.22799999999999998,0.26699999999999985,0.301,0.33299999999999996,0.35199999999999987,0.3789999999999999,0.41099999999999987
0.5,0.4040404040404041,10.0,0.81,0.685,0.65,0.6075,0.5660000000000002,0.5316666666666667,0.4957142857142858,0.47875,0.4666666666666665,0.44999999999999984,0.08099999999999988,0.13699999999999982,0.19500000000000006,0.24300000000000005,0.2830000000000001,0.3190000000000001,0.347,0.38299999999999984,0.4199999999999999,0.44999999999999984
0.5,0.4090909090909091,10.0,0.77,0.67,0.6399999999999999,0.6025,0.5720000000000003,0.5399999999999999,0.5171428571428573,0.49,0.4655555555555557,0.4369999999999997,0.07699999999999989,0.1339999999999998,0.19199999999999995,0.24100000000000008,0.28600000000000014,0.3240000000000001,0.3619999999999999,0.3919999999999998,0.4189999999999998,0.4369999999999997
0.5,0.4141414141414142,10.0,0.71,0.7,0.6633333333333331,0.63,0.5940000000000001,0.5499999999999999,0.5142857142857145,0.49375,0.4688888888888889,0.45199999999999974,0.07099999999999991,0.13999999999999976,0.19899999999999993,0.2520000000000001,0.29700000000000004,0.32999999999999985,0.3599999999999999,0.39499999999999985,0.42199999999999965,0.45199999999999974
0.5,0.4191919191919192,10.0,0.8,0.71,0.673333333333333,0.615,0.586,0.5650000000000001,0.537142857142857,0.50875,0.4766666666666665,0.45099999999999985,0.07999999999999988,0.14199999999999977,0.20200000000000004,0.24600000000000002,0.293,0.33899999999999986,0.3759999999999998,0.4069999999999997,0.42899999999999977,0.45099999999999985
0.5,0.42424242424242425,10.0,0.8,0.675,0.6299999999999996,0.6,0.5779999999999997,0.555,0.5328571428571426,0.50625,0.48333333333333306,0.4589999999999997,0.07999999999999988,0.13499999999999981,0.1889999999999999,0.24000000000000005,0.28899999999999987,0.33299999999999985,0.37299999999999967,0.40499999999999964,0.43499999999999966,0.4589999999999997
0.5,0.42929292929292934,10.0,0.77,0.71,0.6966666666666665,0.645,0.6120000000000001,0.5766666666666665,0.5442857142857143,0.51125,0.4866666666666665,0.4680000000000002,0.07699999999999989,0.1419999999999998,0.20900000000000002,0.25800000000000006,0.30600000000000005,0.3459999999999999,0.381,0.409,0.43799999999999994,0.4680000000000002
0.5,0.43434343434343436,10.0,0.74,0.715,0.6633333333333333,0.625,0.5900000000000001,0.5633333333333334,0.53,0.50625,0.4877777777777777,0.469,0.0739999999999999,0.14299999999999977,0.19899999999999995,0.25,0.29500000000000004,0.33799999999999986,0.3709999999999998,0.4049999999999998,0.43900000000000006,0.469
0.5,0.43939393939393945,10.0,0.78,0.72,0.683333333333333,0.665,0.6179999999999999,0.5916666666666665,0.5600000000000002,0.5225,0.5011111111111111,0.475,0.07799999999999989,0.1439999999999998,0.20499999999999993,0.26599999999999996,0.30899999999999994,0.3549999999999997,0.39199999999999974,0.4179999999999998,0.45099999999999996,0.475
0.5,0.4444444444444445,10.0,0.85,0.76,0.6766666666666665,0.6325,0.6040000000000001,0.5833333333333333,0.5599999999999996,0.5375,0.5144444444444441,0.48999999999999994,0.08499999999999985,0.15199999999999975,0.20299999999999993,0.2529999999999999,0.30200000000000005,0.3499999999999998,0.39199999999999974,0.4299999999999999,0.4629999999999999,0.48999999999999994
0.5,0.44949494949494956,10.0,0.77,0.74,0.7333333333333333,0.705,0.6739999999999998,0.6400000000000001,0.5999999999999998,0.575,0.5433333333333334,0.51,0.07699999999999989,0.14799999999999977,0.22000000000000003,0.282,0.3369999999999999,0.3839999999999999,0.4199999999999999,0.4599999999999998,0.48899999999999993,0.51
0.5,0.4545454545454546,10.0,0.83,0.815,0.7266666666666667,0.695,0.6619999999999997,0.6399999999999998,0.6071428571428568,0.57,0.5377777777777778,0.5179999999999999,0.08299999999999987,0.16299999999999976,0.218,0.278,0.33099999999999985,0.38399999999999956,0.42499999999999977,0.45599999999999985,0.4839999999999998,0.5179999999999999
0.5,0.4595959595959596,10.0,0.84,0.8,0.7333333333333334,0.7025,0.6859999999999996,0.6633333333333334,0.6385714285714283,0.59375,0.5622222222222222,0.5320000000000001,0.08399999999999987,0.1599999999999997,0.22000000000000003,0.2810000000000001,0.3429999999999998,0.39799999999999974,0.44699999999999995,0.475,0.5060000000000001,0.5320000000000001
0.5,0.4646464646464647,10.0,0.71,0.73,0.7233333333333334,0.69,0.6659999999999997,0.6400000000000001,0.6142857142857142,0.58,0.5533333333333335,0.5269999999999997,0.07099999999999991,0.14599999999999977,0.217,0.276,0.33299999999999985,0.38399999999999984,0.4299999999999999,0.46399999999999997,0.49799999999999983,0.5269999999999997
0.5,0.4696969696969697,10.0,0.82,0.78,0.7700000000000001,0.705,0.6679999999999999,0.6333333333333333,0.6114285714285712,0.58875,0.5611111111111111,0.5350000000000001,0.08199999999999986,0.15599999999999972,0.23100000000000004,0.282,0.33399999999999996,0.37999999999999995,0.428,0.4709999999999999,0.5050000000000002,0.5350000000000001
0.5,0.4747474747474748,10.0,0.81,0.77,0.7533333333333334,0.7275,0.6919999999999995,0.6650000000000001,0.6285714285714284,0.59625,0.5677777777777778,0.5490000000000002,0.08099999999999988,0.15399999999999975,0.22600000000000006,0.291,0.34599999999999975,0.3989999999999998,0.4399999999999998,0.47699999999999987,0.5109999999999999,0.5490000000000002
0.5,0.47979797979797983,10.0,0.9,0.83,0.8066666666666669,0.7775,0.7279999999999994,0.6933333333333332,0.6514285714285712,0.61375,0.5900000000000001,0.5650000000000001,0.08999999999999984,0.16599999999999973,0.24200000000000024,0.3109999999999999,0.3639999999999997,0.4159999999999997,0.45599999999999985,0.491,0.5310000000000001,0.5650000000000001
0.5,0.48484848484848486,10.0,0.89,0.825,0.8066666666666665,0.77,0.7359999999999992,0.7,0.6585714285714285,0.62375,0.5933333333333333,0.5660000000000003,0.08899999999999984,0.16499999999999976,0.24200000000000008,0.30800000000000005,0.3679999999999996,0.41999999999999976,0.46099999999999997,0.49900000000000005,0.534,0.5660000000000003
0.5,0.48989898989898994,10.0,0.89,0.885,0.8466666666666669,0.8,0.7519999999999998,0.7333333333333332,0.6899999999999996,0.66125,0.6211111111111108,0.5940000000000003,0.08899999999999984,0.1769999999999997,0.2540000000000001,0.32,0.3759999999999999,0.4399999999999997,0.483,0.5290000000000002,0.5590000000000003,0.5940000000000003
0.5,0.494949494949495,10.0,0.89,0.865,0.8533333333333334,0.825,0.7719999999999995,0.7316666666666665,0.7028571428571425,0.67,0.6322222222222219,0.6010000000000002,0.08899999999999984,0.1729999999999997,0.2560000000000001,0.3299999999999999,0.38599999999999973,0.43899999999999983,0.49200000000000016,0.5360000000000003,0.5690000000000002,0.6010000000000002
0.5,0.5,10.0,0.78,0.815,0.7899999999999998,0.7775,0.7359999999999995,0.7083333333333335,0.6871428571428573,0.655,0.6177777777777778,0.576,0.07799999999999989,0.16299999999999973,0.23700000000000002,0.311,0.36799999999999977,0.42499999999999977,0.48099999999999987,0.5239999999999999,0.5559999999999998,0.576
0.5,0.0,20.0,0.04,0.04,0.04333333333333333,0.0475,0.04600000000000001,0.04499999999999999,0.04142857142857141,0.04625,0.04555555555555555,0.048,0.004,0.008,0.013000000000000001,0.019000000000000006,0.023000000000000007,0.02700000000000001,0.029000000000000012,0.03700000000000002,0.041000000000000016,0.048
0.5,0.005050505050505051,20.0,0.07,0.055,0.06333333333333332,0.0575,0.05400000000000002,0.055,0.04857142857142857,0.05375,0.0511111111111111,0.048,0.006999999999999999,0.011,0.019000000000000003,0.023000000000000007,0.02700000000000001,0.033000000000000015,0.034000000000000016,0.04300000000000001,0.046000000000000006,0.048
0.5,0.010101010101010102,20.0,0.03,0.04,0.04666666666666666,0.0475,0.048000000000000015,0.05666666666666667,0.052857142857142866,0.05,0.05444444444444442,0.05299999999999999,0.0030000000000000005,0.008,0.014000000000000004,0.019000000000000006,0.024000000000000007,0.034000000000000016,0.03700000000000002,0.040000000000000015,0.049,0.05299999999999999
0.5,0.015151515151515152,20.0,0.05,0.045,0.04666666666666666,0.0575,0.06000000000000003,0.05166666666666668,0.05142857142857144,0.055,0.055555555555555525,0.053999999999999986,0.005,0.009,0.014000000000000002,0.023000000000000007,0.030000000000000016,0.031000000000000017,0.03600000000000002,0.04400000000000001,0.04999999999999999,0.053999999999999986
0.5,0.020202020202020204,20.0,0.07,0.065,0.06,0.05,0.060000000000000026,0.056666666666666664,0.06285714285714288,0.065,0.06222222222222218,0.05899999999999997,0.006999999999999999,0.013000000000000003,0.018000000000000002,0.020000000000000004,0.030000000000000013,0.034000000000000016,0.04400000000000002,0.05199999999999999,0.05599999999999999,0.05899999999999997
0.5,0.025252525252525256,20.0,0.06,0.055,0.04999999999999999,0.045,0.04600000000000001,0.04833333333333333,0.051428571428571435,0.05375,0.056666666666666664,0.059000000000000004,0.006,0.011,0.015000000000000003,0.018000000000000006,0.023000000000000007,0.029000000000000012,0.03600000000000002,0.043000000000000024,0.05100000000000002,0.059000000000000004
0.5,0.030303030303030304,20.0,0.05,0.08,0.07666666666666665,0.07,0.058000000000000024,0.05833333333333334,0.058571428571428594,0.0625,0.05999999999999996,0.05999999999999996,0.005,0.016000000000000004,0.023000000000000007,0.028000000000000014,0.029000000000000012,0.03500000000000002,0.041000000000000016,0.05,0.053999999999999986,0.05999999999999996
0.5,0.03535353535353536,20.0,0.08,0.1,0.08666666666666664,0.0825,0.08400000000000002,0.08166666666666668,0.0728571428571429,0.07125,0.07333333333333328,0.07399999999999994,0.008,0.020000000000000007,0.02600000000000001,0.033000000000000015,0.04200000000000001,0.049,0.051000000000000004,0.05699999999999998,0.06599999999999996,0.07399999999999994
0.5,0.04040404040404041,20.0,0.03,0.04,0.05333333333333332,0.06,0.062000000000000034,0.06333333333333332,0.061428571428571443,0.06125,0.05888888888888886,0.05599999999999999,0.0030000000000000005,0.008,0.016000000000000004,0.02400000000000001,0.031000000000000017,0.03800000000000003,0.043000000000000024,0.049,0.05299999999999999,0.05599999999999999
0.5,0.045454545454545456,20.0,0.12,0.1,0.09999999999999998,0.095,0.08800000000000001,0.08500000000000002,0.0771428571428572,0.075,0.06999999999999997,0.06599999999999999,0.012,0.020000000000000004,0.030000000000000013,0.03800000000000002,0.044000000000000004,0.05099999999999999,0.053999999999999986,0.06,0.06299999999999999,0.06599999999999999
0.5,0.05050505050505051,20.0,0.02,0.06,0.04999999999999999,0.0575,0.052000000000000025,0.056666666666666664,0.05571428571428572,0.06125,0.06666666666666661,0.06299999999999997,0.002,0.012,0.015000000000000003,0.02300000000000001,0.026000000000000013,0.034000000000000016,0.03900000000000002,0.048999999999999995,0.059999999999999984,0.06299999999999997
0.5,0.05555555555555556,20.0,0.11,0.115,0.09999999999999998,0.085,0.08600000000000003,0.08166666666666668,0.08000000000000003,0.07625,0.07555555555555549,0.07699999999999996,0.011,0.023000000000000007,0.030000000000000013,0.034000000000000016,0.04300000000000002,0.049,0.05599999999999999,0.06099999999999998,0.06799999999999995,0.07699999999999996
0.5,0.06060606060606061,20.0,0.05,0.05,0.059999999999999984,0.075,0.06800000000000003,0.06500000000000002,0.07000000000000003,0.0675,0.06666666666666664,0.06699999999999998,0.005,0.009999999999999998,0.018000000000000006,0.030000000000000013,0.034000000000000016,0.039000000000000014,0.048999999999999995,0.053999999999999986,0.05999999999999999,0.06699999999999998
0.5,0.06565656565656566,20.0,0.1,0.08,0.0733333333333333,0.075,0.06600000000000003,0.06000000000000001,0.060000000000000026,0.0575,0.05555555555555552,0.056999999999999974,0.009999999999999998,0.016000000000000004,0.022000000000000006,0.030000000000000013,0.033000000000000015,0.03600000000000002,0.042000000000000016,0.046000000000000006,0.04999999999999999,0.056999999999999974
0.5,0.07070707070707072,20.0,0.1,0.08,0.0733333333333333,0.065,0.05600000000000002,0.05833333333333334,0.0685714285714286,0.075,0.07555555555555549,0.07399999999999995,0.009999999999999998,0.016000000000000004,0.022000000000000006,0.02600000000000001,0.02800000000000001,0.03500000000000002,0.04800000000000001,0.05999999999999997,0.06799999999999996,0.07399999999999995
0.5,0.07575757575757576,20.0,0.13,0.115,0.10333333333333332,0.1025,0.10799999999999998,0.10499999999999998,0.09571428571428572,0.09625,0.09111111111111103,0.08999999999999994,0.013000000000000001,0.023000000000000007,0.03100000000000001,0.04100000000000001,0.05399999999999999,0.06299999999999999,0.06699999999999996,0.07699999999999997,0.08199999999999996,0.08999999999999994
0.5,0.08080808080808081,20.0,0.09,0.11,0.1,0.1075,0.10599999999999996,0.09499999999999996,0.09857142857142856,0.0925,0.08888888888888881,0.08599999999999994,0.009,0.022000000000000006,0.030000000000000013,0.04300000000000001,0.05299999999999998,0.056999999999999974,0.06899999999999996,0.07399999999999997,0.07999999999999995,0.08599999999999994
0.5,0.08585858585858587,20.0,0.15,0.135,0.13000000000000006,0.1325,0.11799999999999994,0.11999999999999998,0.11571428571428571,0.1125,0.10888888888888877,0.10399999999999993,0.015000000000000003,0.027000000000000007,0.03900000000000002,0.053,0.05899999999999997,0.07199999999999995,0.08099999999999995,0.08999999999999993,0.09799999999999992,0.10399999999999993
0.5,0.09090909090909091,20.0,0.12,0.12,0.12000000000000002,0.1025,0.10799999999999997,0.105,0.10142857142857148,0.10375,0.10222222222222213,0.09899999999999995,0.012,0.024000000000000007,0.03600000000000002,0.041000000000000016,0.053999999999999986,0.06299999999999999,0.07099999999999994,0.08299999999999993,0.09199999999999994,0.09899999999999995
0.5,0.09595959595959597,20.0,0.1,0.13,0.1266666666666667,0.115,0.10799999999999997,0.10333333333333332,0.1,0.10625,0.10111111111111101,0.09499999999999993,0.009999999999999998,0.02600000000000001,0.03800000000000002,0.046,0.053999999999999986,0.06199999999999997,0.06999999999999997,0.08499999999999992,0.09099999999999994,0.09499999999999993
0.5,0.10101010101010102,20.0,0.13,0.095,0.08666666666666664,0.1075,0.11199999999999996,0.10333333333333332,0.10142857142857142,0.0975,0.08999999999999993,0.08399999999999995,0.013000000000000001,0.019000000000000006,0.02600000000000001,0.04300000000000001,0.05599999999999998,0.061999999999999965,0.07099999999999997,0.07799999999999996,0.08099999999999996,0.08399999999999995
0.5,0.10606060606060606,20.0,0.23,0.175,0.15000000000000008,0.1425,0.13599999999999995,0.12333333333333328,0.11428571428571427,0.1125,0.11333333333333324,0.10799999999999992,0.023000000000000007,0.03500000000000002,0.04500000000000001,0.056999999999999974,0.06799999999999998,0.07399999999999997,0.07999999999999996,0.08999999999999997,0.10199999999999994,0.10799999999999992
0.5,0.11111111111111112,20.0,0.19,0.13,0.14333333333333342,0.145,0.13399999999999992,0.12499999999999994,0.12714285714285717,0.12625,0.11666666666666656,0.11299999999999992,0.019000000000000006,0.026000000000000013,0.04300000000000001,0.05799999999999997,0.06699999999999996,0.07499999999999996,0.08899999999999995,0.10099999999999992,0.10499999999999993,0.11299999999999992
0.5,0.11616161616161617,20.0,0.17,0.135,0.12333333333333334,0.1225,0.12599999999999995,0.1183333333333333,0.11142857142857142,0.11125,0.11111111111111098,0.10999999999999989,0.017000000000000005,0.02700000000000001,0.03700000000000002,0.048999999999999995,0.06299999999999997,0.07099999999999997,0.07799999999999996,0.08899999999999995,0.09999999999999991,0.10999999999999989
0.5,0.12121212121212122,20.0,0.26,0.24,0.19666666666666666,0.18,0.16599999999999987,0.16333333333333327,0.1557142857142857,0.14375,0.13666666666666646,0.13099999999999984,0.02600000000000001,0.04799999999999999,0.05899999999999997,0.07199999999999995,0.08299999999999993,0.09799999999999988,0.10899999999999987,0.11499999999999988,0.12299999999999986,0.13099999999999984
0.5,0.12626262626262627,20.0,0.2,0.2,0.18,0.175,0.17599999999999988,0.16666666666666663,0.16000000000000003,0.145,0.13666666666666646,0.12999999999999984,0.020000000000000004,0.040000000000000015,0.05399999999999999,0.06999999999999995,0.08799999999999994,0.09999999999999991,0.11199999999999989,0.1159999999999999,0.12299999999999986,0.12999999999999984
0.5,0.13131313131313133,20.0,0.25,0.205,0.17999999999999997,0.1675,0.15799999999999995,0.15166666666666662,0.14857142857142858,0.15,0.141111111111111,0.13799999999999993,0.02500000000000001,0.041000000000000016,0.05399999999999999,0.06699999999999996,0.07899999999999997,0.09099999999999994,0.10399999999999993,0.11999999999999991,0.1269999999999999,0.13799999999999993
0.5,0.13636363636363638,20.0,0.31,0.235,0.1833333333333333,0.16,0.13599999999999995,0.12666666666666665,0.12857142857142856,0.13,0.12777777777777766,0.12999999999999992,0.031000000000000014,0.04699999999999999,0.05499999999999998,0.06399999999999999,0.06799999999999998,0.07599999999999998,0.08999999999999994,0.10399999999999993,0.11499999999999994,0.12999999999999992
0.5,0.14141414141414144,20.0,0.22,0.17,0.16000000000000006,0.1625,0.1599999999999999,0.14833333333333326,0.1485714285714286,0.14,0.1388888888888887,0.13399999999999984,0.022000000000000006,0.034000000000000016,0.048000000000000015,0.06499999999999999,0.07999999999999995,0.08899999999999993,0.1039999999999999,0.11199999999999986,0.12499999999999986,0.13399999999999984
