p,delta,m,fraction_correct,all_correct
0.5,0.5,860.0,1.0,1.0
0.5,0.0,870.0,0.049,0.0
0.5,0.005050505050505051,870.0,0.059800000000000006,0.0
0.5,0.010101010101010102,870.0,0.072,0.0
0.5,0.015151515151515152,870.0,0.10240000000000002,0.0
0.5,0.020202020202020204,870.0,0.14,0.0
0.5,0.025252525252525256,870.0,0.1748,0.0
0.5,0.030303030303030304,870.0,0.24580000000000005,0.0
0.5,0.03535353535353536,870.0,0.31279999999999997,0.0
0.5,0.04040404040404041,870.0,0.4038,0.0
0.5,0.045454545454545456,870.0,0.479,0.0
0.5,0.05050505050505051,870.0,0.5728,0.004
0.5,0.05555555555555556,870.0,0.6512,0.01
0.5,0.06060606060606061,870.0,0.7215999999999999,0.03
0.5,0.06565656565656566,870.0,0.7888,0.096
0.5,0.07070707070707072,870.0,0.8476000000000001,0.206
0.5,0.07575757575757576,870.0,0.885,0.3
0.5,0.08080808080808081,870.0,0.9292,0.494
0.5,0.08585858585858587,870.0,0.9522,0.63
0.5,0.09090909090909091,870.0,0.9718000000000001,0.74
0.5,0.09595959595959597,870.0,0.9804,0.82
0.5,0.10101010101010102,870.0,0.9894000000000001,0.898
0.5,0.10606060606060606,870.0,0.9944000000000001,0.946
0.5,0.11111111111111112,870.0,0.9957999999999999,0.958
0.5,0.11616161616161617,870.0,0.9986,0.986
0.5,0.12121212121212122,870.0,0.9992000000000001,0.992
0.5,0.12626262626262627,870.0,0.9997999999999999,0.998
0.5,0.13131313131313133,870.0,0.9997999999999999,0.998
0.5,0.13636363636363638,870.0,1.0,1.0
0.5,0.14141414141414144,870.0,1.0,1.0
0.5,0.14646464646464646,870.0,1.0,1.0
0.5,0.15151515151515152,870.0,1.0,1.0
0.5,0.15656565656565657,870.0,1.0,1.0
0.5,0.16161616161616163,870.0,1.0,1.0
0.5,0.16666666666666669,870.0,1.0,1.0
0.5,0.17171717171717174,870.0,1.0,1.0
0.5,0.1767676767676768,870.0,1.0,1.0
0.5,0.18181818181818182,870.0,1.0,1.0
0.5,0.18686868686868688,870.0,1.0,1.0
0.5,0.19191919191919193,870.0,1.0,1.0
0.5,0.196969696969697,870.0,1.0,1.0
0.5,0.20202020202020204,870.0,1.0,1.0
0.5,0.2070707070707071,870.0,1.0,1.0
0.5,0.21212121212121213,870.0,1.0,1.0
0.5,0.21717171717171718,870.0,1.0,1.0
0.5,0.22222222222222224,870.0,1.0,1.0
0.5,0.2272727272727273,870.0,1.0,1.0
0.5,0.23232323232323235,870.0,1.0,1.0
0.5,0.2373737373737374,870.0,1.0,1.0
0.5,0.24242424242424243,870.0,1.0,1.0
0.5,0.2474747474747475,870.0,1.0,1.0
0.5,0.25252525252525254,870.0,1.0,1.0
0.5,0.2575757575757576,870.0,1.0,1.0
0.5,0.26262626262626265,870.0,1.0,1.0
0.5,0.2676767676767677,870.0,1.0,1.0
0.5,0.27272727272727276,870.0,1.0,1.0
0.5,0.2777777777777778,870.0,1.0,1.0
0.5,0.2828282828282829,870.0,1.0,1.0
0.5,0.2878787878787879,870.0,1.0,1.0
0.5,0.29292929292929293,870.0,1.0,1.0
0.5,0.297979797979798,870.0,1.0,1.0
0.5,0.30303030303030304,870.0,1.0,1.0
0.5,0.3080808080808081,870.0,1.0,1.0
0.5,0.31313131313131315,870.0,1.0,1.0
0.5,0.31818181818181823,870.0,1.0,1.0
0.5,0.32323232323232326,870.0,1.0,1.0
0.5,0.3282828282828283,870.0,1.0,1.0
0.5,0.33333333333333337,870.0,1.0,1.0
0.5,0.3383838383838384,870.0,1.0,1.0
0.5,0.3434343434343435,870.0,1.0,1.0
0.5,0.3484848484848485,870.0,1.0,1.0
0.5,0.3535353535353536,870.0,1.0,1.0
0.5,0.3585858585858586,870.0,1.0,1.0
0.5,0.36363636363636365,870.0,1.0,1.0
0.5,0.36868686868686873,870.0,1.0,1.0
0.5,0.37373737373737376,870.0,1.0,1.0
0.5,0.37878787878787884,870.0,1.0,1.0
0.5,0.38383838383838387,870.0,1.0,1.0
0.5,0.3888888888888889,870.0,1.0,1.0
0.5,0.393939393939394,870.0,1.0,1.0
0.5,0.398989898989899,870.0,1.0,1.0
0.5,0.4040404040404041,870.0,1.0,1.0
0.5,0.4090909090909091,870.0,1.0,1.0
0.5,0.4141414141414142,870.0,1.0,1.0
0.5,0.4191919191919192,870.0,1.0,1.0
0.5,0.42424242424242425,870.0,1.0,1.0
0.5,0.42929292929292934,870.0,1.0,1.0
0.5,0.43434343434343436,870.0,1.0,1.0
0.5,0.43939393939393945,870.0,1.0,1.0
0.5,0.4444444444444445,870.0,1.0,1.0
0.5,0.44949494949494956,870.0,1.0,1.0
0.5,0.4545454545454546,870.0,1.0,1.0
0.5,0.4595959595959596,870.0,1.0,1.0
0.5,0.4646464646464647,870.0,1.0,1.0
0.5,0.4696969696969697,870.0,1.0,1.0
0.5,0.4747474747474748,870.0,1.0,1.0
0.5,0.47979797979797983,870.0,1.0,1.0
0.5,0.48484848484848486,870.0,1.0,1.0
0.5,0.48989898989898994,870.0,1.0,1.0
0.5,0.494949494949495,870.0,1.0,1.0
0.5,0.5,870.0,1.0,1.0
0.5,0.0,880.0,0.044599999999999994,0.0
0.5,0.005050505050505051,880.0,0.053399999999999996,0.0
0.5,0.010101010101010102,880.0,0.06659999999999999,0.0
0.5,0.015151515151515152,880.0,0.09780000000000001,0.0
0.5,0.020202020202020204,880.0,0.13419999999999999,0.0
0.5,0.025252525252525256,880.0,0.18680000000000002,0.0
0.5,0.030303030303030304,880.0,0.237,0.0
0.5,0.03535353535353536,880.0,0.31220000000000003,0.0
0.5,0.04040404040404041,880.0,0.38780000000000003,0.0
0.5,0.045454545454545456,880.0,0.46979999999999994,0.002
0.5,0.05050505050505051,880.0,0.569,0.004
0.5,0.05555555555555556,880.0,0.6278,0.014
0.5,0.06060606060606061,880.0,0.7306,0.026
0.5,0.06565656565656566,880.0,0.7934000000000001,0.096
0.5,0.07070707070707072,880.0,0.843,0.196
0.5,0.07575757575757576,880.0,0.8976000000000002,0.348
0.5,0.08080808080808081,880.0,0.9278000000000001,0.482
0.5,0.08585858585858587,880.0,0.9494,0.586
0.5,0.09090909090909091,880.0,0.971,0.736
0.5,0.09595959595959597,880.0,0.9808,0.822
0.5,0.10101010101010102,880.0,0.9912000000000001,0.918
0.5,0.10606060606060606,880.0,0.9945999999999999,0.946
0.5,0.11111111111111112,880.0,0.9972,0.972
0.5,0.11616161616161617,880.0,0.9986,0.986
0.5,0.12121212121212122,880.0,0.9994000000000001,0.994
0.5,0.12626262626262627,880.0,0.9996,0.996
0.5,0.13131313131313133,880.0,1.0,1.0
0.5,0.13636363636363638,880.0,1.0,1.0
0.5,0.14141414141414144,880.0,1.0,1.0
0.5,0.14646464646464646,880.0,1.0,1.0
0.5,0.15151515151515152,880.0,1.0,1.0
0.5,0.15656565656565657,880.0,1.0,1.0
0.5,0.16161616161616163,880.0,1.0,1.0
0.5,0.16666666666666669,880.0,1.0,1.0
0.5,0.17171717171717174,880.0,1.0,1.0
0.5,0.1767676767676768,880.0,1.0,1.0
0.5,0.18181818181818182,880.0,1.0,1.0
0.5,0.18686868686868688,880.0,1.0,1.0
0.5,0.19191919191919193,880.0,1.0,1.0
0.5,0.196969696969697,880.0,1.0,1.0
0.5,0.20202020202020204,880.0,1.0,1.0
0.5,0.2070707070707071,880.0,1.0,1.0
0.5,0.21212121212121213,880.0,1.0,1.0
0.5,0.21717171717171718,880.0,1.0,1.0
0.5,0.22222222222222224,880.0,1.0,1.0
0.5,0.2272727272727273,880.0,1.0,1.0
0.5,0.23232323232323235,880.0,1.0,1.0
0.5,0.2373737373737374,880.0,1.0,1.0
0.5,0.24242424242424243,880.0,1.0,1.0
0.5,0.2474747474747475,880.0,1.0,1.0
0.5,0.25252525252525254,880.0,1.0,1.0
0.5,0.2575757575757576,880.0,1.0,1.0
0.5,0.26262626262626265,880.0,1.0,1.0
0.5,0.2676767676767677,880.0,1.0,1.0
0.5,0.27272727272727276,880.0,1.0,1.0
0.5,0.2777777777777778,880.0,1.0,1.0
0.5,0.2828282828282829,880.0,1.0,1.0
0.5,0.2878787878787879,880.0,1.0,1.0
0.5,0.29292929292929293,880.0,1.0,1.0
0.5,0.297979797979798,880.0,1.0,1.0
0.5,0.30303030303030304,880.0,1.0,1.0
0.5,0.3080808080808081,880.0,1.0,1.0
0.5,0.31313131313131315,880.0,1.0,1.0
0.5,0.31818181818181823,880.0,1.0,1.0
0.5,0.32323232323232326,880.0,1.0,1.0
0.5,0.3282828282828283,880.0,1.0,1.0
0.5,0.33333333333333337,880.0,1.0,1.0
0.5,0.3383838383838384,880.0,1.0,1.0
0.5,0.3434343434343435,880.0,1.0,1.0
0.5,0.3484848484848485,880.0,1.0,1.0
0.5,0.3535353535353536,880.0,1.0,1.0
0.5,0.3585858585858586,880.0,1.0,1.0
0.5,0.36363636363636365,880.0,1.0,1.0
0.5,0.36868686868686873,880.0,1.0,1.0
0.5,0.37373737373737376,880.0,1.0,1.0
0.5,0.37878787878787884,880.0,1.0,1.0
0.5,0.38383838383838387,880.0,1.0,1.0
0.5,0.3888888888888889,880.0,1.0,1.0
0.5,0.393939393939394,880.0,1.0,1.0
0.5,0.398989898989899,880.0,1.0,1.0
0.5,0.4040404040404041,880.0,1.0,1.0
0.5,0.4090909090909091,880.0,1.0,1.0
0.5,0.4141414141414142,880.0,1.0,1.0
0.5,0.4191919191919192,880.0,1.0,1.0
0.5,0.42424242424242425,880.0,1.0,1.0
0.5,0.42929292929292934,880.0,1.0,1.0
0.5,0.43434343434343436,880.0,1.0,1.0
0.5,0.43939393939393945,880.0,1.0,1.0
0.5,0.4444444444444445,880.0,1.0,1.0
0.5,0.44949494949494956,880.0,1.0,1.0
0.5,0.4545454545454546,880.0,1.0,1.0
0.5,0.4595959595959596,880.0,1.0,1.0
0.5,0.4646464646464647,880.0,1.0,1.0
0.5,0.4696969696969697,880.0,1.0,1.0
0.5,0.4747474747474748,880.0,1.0,1.0
0.5,0.47979797979797983,880.0,1.0,1.0
0.5,0.48484848484848486,880.0,1.0,1.0
0.5,0.48989898989898994,880.0,1.0,1.0
0.5,0.494949494949495,880.0,1.0,1.0
0.5,0.5,880.0,1.0,1.0
0.5,0.0,890.0,0.0474,0.0
0.5,0.005050505050505051,890.0,0.055799999999999995,0.0
0.5,0.010101010101010102,890.0,0.073,0.0
0.5,0.015151515151515152,890.0,0.10480000000000002,0.0
0.5,0.020202020202020204,890.0,0.126,0.0
0.5,0.025252525252525256,890.0,0.2014,0.0
0.5,0.030303030303030304,890.0,0.241,0.0
0.5,0.03535353535353536,890.0,0.31339999999999996,0.0
0.5,0.04040404040404041,890.0,0.3998,0.0
0.5,0.045454545454545456,890.0,0.48179999999999995,0.004
0.5,0.05050505050505051,890.0,0.5665999999999999,0.0
0.5,0.05555555555555556,890.0,0.6452,0.01
0.5,0.06060606060606061,890.0,0.7248,0.038
0.5,0.06565656565656566,890.0,0.785,0.082
0.5,0.07070707070707072,890.0,0.8402000000000002,0.174
0.5,0.07575757575757576,890.0,0.8948,0.31
0.5,0.08080808080808081,890.0,0.9244000000000001,0.464
0.5,0.08585858585858587,890.0,0.9500000000000001,0.602
0.5,0.09090909090909091,890.0,0.9724,0.752
0.5,0.09595959595959597,890.0,0.9818000000000001,0.834
0.5,0.10101010101010102,890.0,0.991,0.914
0.5,0.10606060606060606,890.0,0.9937999999999999,0.938
0.5,0.11111111111111112,890.0,0.9984000000000001,0.984
0.5,0.11616161616161617,890.0,0.9992000000000001,0.992
0.5,0.12121212121212122,890.0,0.999,0.99
0.5,0.12626262626262627,890.0,0.9997999999999999,0.998
0.5,0.13131313131313133,890.0,0.9997999999999999,0.998
0.5,0.13636363636363638,890.0,0.9997999999999999,0.998
0.5,0.14141414141414144,890.0,1.0,1.0
0.5,0.14646464646464646,890.0,1.0,1.0
0.5,0.15151515151515152,890.0,1.0,1.0
0.5,0.15656565656565657,890.0,1.0,1.0
0.5,0.16161616161616163,890.0,1.0,1.0
0.5,0.16666666666666669,890.0,1.0,1.0
0.5,0.17171717171717174,890.0,1.0,1.0
0.5,0.1767676767676768,890.0,1.0,1.0
0.5,0.18181818181818182,890.0,1.0,1.0
0.5,0.18686868686868688,890.0,1.0,1.0
0.5,0.19191919191919193,890.0,1.0,1.0
0.5,0.196969696969697,890.0,1.0,1.0
0.5,0.20202020202020204,890.0,1.0,1.0
0.5,0.2070707070707071,890.0,1.0,1.0
0.5,0.21212121212121213,890.0,1.0,1.0
0.5,0.21717171717171718,890.0,1.0,1.0
0.5,0.22222222222222224,890.0,1.0,1.0
0.5,0.2272727272727273,890.0,1.0,1.0
0.5,0.23232323232323235,890.0,1.0,1.0
0.5,0.2373737373737374,890.0,1.0,1.0
0.5,0.24242424242424243,890.0,1.0,1.0
0.5,0.2474747474747475,890.0,1.0,1.0
0.5,0.25252525252525254,890.0,1.0,1.0
0.5,0.2575757575757576,890.0,1.0,1.0
0.5,0.26262626262626265,890.0,1.0,1.0
0.5,0.2676767676767677,890.0,1.0,1.0
0.5,0.27272727272727276,890.0,1.0,1.0
0.5,0.2777777777777778,890.0,1.0,1.0
0.5,0.2828282828282829,890.0,1.0,1.0
0.5,0.2878787878787879,890.0,1.0,1.0
0.5,0.29292929292929293,890.0,1.0,1.0
0.5,0.297979797979798,890.0,1.0,1.0
0.5,0.30303030303030304,890.0,1.0,1.0
0.5,0.3080808080808081,890.0,1.0,1.0
0.5,0.31313131313131315,890.0,1.0,1.0
0.5,0.31818181818181823,890.0,1.0,1.0
0.5,0.32323232323232326,890.0,1.0,1.0
0.5,0.3282828282828283,890.0,1.0,1.0
0.5,0.33333333333333337,890.0,1.0,1.0
0.5,0.3383838383838384,890.0,1.0,1.0
0.5,0.3434343434343435,890.0,1.0,1.0
0.5,0.3484848484848485,890.0,1.0,1.0
0.5,0.3535353535353536,890.0,1.0,1.0
0.5,0.3585858585858586,890.0,1.0,1.0
0.5,0.36363636363636365,890.0,1.0,1.0
0.5,0.36868686868686873,890.0,1.0,1.0
0.5,0.37373737373737376,890.0,1.0,1.0
0.5,0.37878787878787884,890.0,1.0,1.0
0.5,0.38383838383838387,890.0,1.0,1.0
0.5,0.3888888888888889,890.0,1.0,1.0
0.5,0.393939393939394,890.0,1.0,1.0
0.5,0.398989898989899,890.0,1.0,1.0
0.5,0.4040404040404041,890.0,1.0,1.0
0.5,0.4090909090909091,890.0,1.0,1.0
0.5,0.4141414141414142,890.0,1.0,1.0
0.5,0.4191919191919192,890.0,1.0,1.0
0.5,0.42424242424242425,890.0,1.0,1.0
0.5,0.42929292929292934,890.0,1.0,1.0
0.5,0.43434343434343436,890.0,1.0,1.0
0.5,0.43939393939393945,890.0,1.0,1.0
0.5,0.4444444444444445,890.0,1.0,1.0
0.5,0.44949494949494956,890.0,1.0,1.0
0.5,0.4545454545454546,890.0,1.0,1.0
0.5,0.4595959595959596,890.0,1.0,1.0
0.5,0.4646464646464647,890.0,1.0,1.0
0.5,0.4696969696969697,890.0,1.0,1.0
0.5,0.4747474747474748,890.0,1.0,1.0
0.5,0.47979797979797983,890.0,1.0,1.0
0.5,0.48484848484848486,890.0,1.0,1.0
0.5,0.48989898989898994,890.0,1.0,1.0
0.5,0.494949494949495,890.0,1.0,1.0
0.5,0.5,890.0,1.0,1.0
0.5,0.0,900.0,0.0516,0.0
0.5,0.005050505050505051,900.0,0.053200000000000004,0.0
0.5,0.010101010101010102,900.0,0.0648,0.0
0.5,0.015151515151515152,900.0,0.0994,0.0
0.5,0.020202020202020204,900.0,0.12860000000000002,0.0
0.5,0.025252525252525256,900.0,0.18100000000000002,0.0
0.5,0.030303030303030304,900.0,0.2502,0.0
0.5,0.03535353535353536,900.0,0.33579999999999993,0.0
0.5,0.04040404040404041,900.0,0.408,0.0
0.5,0.045454545454545456,900.0,0.49560000000000004,0.004
0.5,0.05050505050505051,900.0,0.5696,0.006
0.5,0.05555555555555556,900.0,0.6544000000000001,0.006
0.5,0.06060606060606061,900.0,0.7286,0.05
0.5,0.06565656565656566,900.0,0.796,0.124
0.5,0.07070707070707072,900.0,0.8546000000000001,0.208
0.5,0.07575757575757576,900.0,0.8938000000000001,0.312
0.5,0.08080808080808081,900.0,0.9322,0.49
0.5,0.08585858585858587,900.0,0.9510000000000001,0.592
0.5,0.09090909090909091,900.0,0.9684,0.73
0.5,0.09595959595959597,900.0,0.9838,0.842
0.5,0.10101010101010102,900.0,0.9918,0.918
0.5,0.10606060606060606,900.0,0.9937999999999999,0.938
0.5,0.11111111111111112,900.0,0.9974000000000001,0.974
0.5,0.11616161616161617,900.0,0.9984000000000001,0.984
0.5,0.12121212121212122,900.0,0.9996,0.996
0.5,0.12626262626262627,900.0,1.0,1.0
0.5,0.13131313131313133,900.0,0.9997999999999999,0.998
0.5,0.13636363636363638,900.0,0.9997999999999999,0.998
0.5,0.14141414141414144,900.0,1.0,1.0
0.5,0.14646464646464646,900.0,1.0,1.0
0.5,0.15151515151515152,900.0,1.0,1.0
0.5,0.15656565656565657,900.0,1.0,1.0
0.5,0.16161616161616163,900.0,1.0,1.0
0.5,0.16666666666666669,900.0,1.0,1.0
0.5,0.17171717171717174,900.0,1.0,1.0
0.5,0.1767676767676768,900.0,1.0,1.0
0.5,0.18181818181818182,900.0,1.0,1.0
0.5,0.18686868686868688,900.0,1.0,1.0
0.5,0.19191919191919193,900.0,1.0,1.0
0.5,0.196969696969697,900.0,1.0,1.0
0.5,0.20202020202020204,900.0,1.0,1.0
0.5,0.2070707070707071,900.0,1.0,1.0
0.5,0.21212121212121213,900.0,1.0,1.0
0.5,0.21717171717171718,900.0,1.0,1.0
0.5,0.22222222222222224,900.0,1.0,1.0
0.5,0.2272727272727273,900.0,1.0,1.0
0.5,0.23232323232323235,900.0,1.0,1.0
0.5,0.2373737373737374,900.0,1.0,1.0
0.5,0.24242424242424243,900.0,1.0,1.0
0.5,0.2474747474747475,900.0,1.0,1.0
0.5,0.25252525252525254,900.0,1.0,1.0
0.5,0.2575757575757576,900.0,1.0,1.0
0.5,0.26262626262626265,900.0,1.0,1.0
0.5,0.2676767676767677,900.0,1.0,1.0
0.5,0.27272727272727276,900.0,1.0,1.0
0.5,0.2777777777777778,900.0,1.0,1.0
0.5,0.2828282828282829,900.0,1.0,1.0
0.5,0.2878787878787879,900.0,1.0,1.0
0.5,0.29292929292929293,900.0,1.0,1.0
0.5,0.297979797979798,900.0,1.0,1.0
0.5,0.30303030303030304,900.0,1.0,1.0
0.5,0.3080808080808081,900.0,1.0,1.0
0.5,0.31313131313131315,900.0,1.0,1.0
0.5,0.31818181818181823,900.0,1.0,1.0
0.5,0.32323232323232326,900.0,1.0,1.0
0.5,0.3282828282828283,900.0,1.0,1.0
0.5,0.33333333333333337,900.0,1.0,1.0
0.5,0.3383838383838384,900.0,1.0,1.0
0.5,0.3434343434343435,900.0,1.0,1.0
0.5,0.3484848484848485,900.0,1.0,1.0
0.5,0.3535353535353536,900.0,1.0,1.0
0.5,0.3585858585858586,900.0,1.0,1.0
0.5,0.36363636363636365,900.0,1.0,1.0
0.5,0.36868686868686873,900.0,1.0,1.0
0.5,0.37373737373737376,900.0,1.0,1.0
0.5,0.37878787878787884,900.0,1.0,1.0
0.5,0.38383838383838387,900.0,1.0,1.0
0.5,0.3888888888888889,900.0,1.0,1.0
0.5,0.393939393939394,900.0,1.0,1.0
0.5,0.398989898989899,900.0,1.0,1.0
0.5,0.4040404040404041,900.0,1.0,1.0
0.5,0.4090909090909091,900.0,1.0,1.0
0.5,0.4141414141414142,900.0,1.0,1.0
0.5,0.4191919191919192,900.0,1.0,1.0
0.5,0.42424242424242425,900.0,1.0,1.0
0.5,0.42929292929292934,900.0,1.0,1.0
0.5,0.43434343434343436,900.0,1.0,1.0
0.5,0.43939393939393945,900.0,1.0,1.0
0.5,0.4444444444444445,900.0,1.0,1.0
0.5,0.44949494949494956,900.0,1.0,1.0
0.5,0.4545454545454546,900.0,1.0,1.0
0.5,0.4595959595959596,900.0,1.0,1.0
0.5,0.4646464646464647,900.0,1.0,1.0
0.5,0.4696969696969697,900.0,1.0,1.0
0.5,0.4747474747474748,900.0,1.0,1.0
0.5,0.47979797979797983,900.0,1.0,1.0
0.5,0.48484848484848486,900.0,1.0,1.0
0.5,0.48989898989898994,900.0,1.0,1.0
0.5,0.494949494949495,900.0,1.0,1.0
0.5,0.5,900.0,1.0,1.0
0.5,0.0,910.0,0.049800000000000004,0.0
0.5,0.005050505050505051,910.0,0.056,0.0
0.5,0.010101010101010102,910.0,0.07440000000000001,0.0
0.5,0.015151515151515152,910.0,0.10640000000000001,0.0
0.5,0.020202020202020204,910.0,0.146,0.0
0.5,0.025252525252525256,910.0,0.19120000000000004,0.0
0.5,0.030303030303030304,910.0,0.243,0.0
0.5,0.03535353535353536,910.0,0.32239999999999996,0.0
0.5,0.04040404040404041,910.0,0.4044,0.0
0.5,0.045454545454545456,910.0,0.4854,0.002
0.5,0.05050505050505051,910.0,0.5828,0.004
0.5,0.05555555555555556,910.0,0.6718,0.026
0.5,0.06060606060606061,910.0,0.7487999999999999,0.058
0.5,0.06565656565656566,910.0,0.8014000000000001,0.11
0.5,0.07070707070707072,910.0,0.8606000000000001,0.202
0.5,0.07575757575757576,910.0,0.9002,0.344
0.5,0.08080808080808081,910.0,0.9328000000000001,0.508
0.5,0.08585858585858587,910.0,0.9582,0.644
0.5,0.09090909090909091,910.0,0.9746,0.768
0.5,0.09595959595959597,910.0,0.9866,0.874
0.5,0.10101010101010102,910.0,0.9914000000000001,0.918
0.5,0.10606060606060606,910.0,0.9954000000000001,0.954
0.5,0.11111111111111112,910.0,0.9982000000000001,0.982
0.5,0.11616161616161617,910.0,0.9987999999999999,0.988
0.5,0.12121212121212122,910.0,0.999,0.99
0.5,0.12626262626262627,910.0,1.0,1.0
0.5,0.13131313131313133,910.0,0.9997999999999999,0.998
0.5,0.13636363636363638,910.0,1.0,1.0
0.5,0.14141414141414144,910.0,1.0,1.0
0.5,0.14646464646464646,910.0,1.0,1.0
0.5,0.15151515151515152,910.0,1.0,1.0
0.5,0.15656565656565657,910.0,1.0,1.0
0.5,0.16161616161616163,910.0,1.0,1.0
0.5,0.16666666666666669,910.0,1.0,1.0
0.5,0.17171717171717174,910.0,1.0,1.0
0.5,0.1767676767676768,910.0,1.0,1.0
0.5,0.18181818181818182,910.0,1.0,1.0
0.5,0.18686868686868688,910.0,1.0,1.0
0.5,0.19191919191919193,910.0,1.0,1.0
0.5,0.196969696969697,910.0,1.0,1.0
0.5,0.20202020202020204,910.0,1.0,1.0
0.5,0.2070707070707071,910.0,1.0,1.0
0.5,0.21212121212121213,910.0,1.0,1.0
0.5,0.21717171717171718,910.0,1.0,1.0
0.5,0.22222222222222224,910.0,1.0,1.0
0.5,0.2272727272727273,910.0,1.0,1.0
0.5,0.23232323232323235,910.0,1.0,1.0
0.5,0.2373737373737374,910.0,1.0,1.0
0.5,0.24242424242424243,910.0,1.0,1.0
0.5,0.2474747474747475,910.0,1.0,1.0
0.5,0.25252525252525254,910.0,1.0,1.0
0.5,0.2575757575757576,910.0,1.0,1.0
0.5,0.26262626262626265,910.0,1.0,1.0
0.5,0.2676767676767677,910.0,1.0,1.0
0.5,0.27272727272727276,910.0,1.0,1.0
0.5,0.2777777777777778,910.0,1.0,1.0
0.5,0.2828282828282829,910.0,1.0,1.0
0.5,0.2878787878787879,910.0,1.0,1.0
0.5,0.29292929292929293,910.0,1.0,1.0
0.5,0.297979797979798,910.0,1.0,1.0
0.5,0.30303030303030304,910.0,1.0,1.0
0.5,0.3080808080808081,910.0,1.0,1.0
0.5,0.31313131313131315,910.0,1.0,1.0
0.5,0.31818181818181823,910.0,1.0,1.0
0.5,0.32323232323232326,910.0,1.0,1.0
0.5,0.3282828282828283,910.0,1.0,1.0
0.5,0.33333333333333337,910.0,1.0,1.0
0.5,0.3383838383838384,910.0,1.0,1.0
0.5,0.3434343434343435,910.0,1.0,1.0
0.5,0.3484848484848485,910.0,1.0,1.0
0.5,0.3535353535353536,910.0,1.0,1.0
0.5,0.3585858585858586,910.0,1.0,1.0
0.5,0.36363636363636365,910.0,1.0,1.0
0.5,0.36868686868686873,910.0,1.0,1.0
0.5,0.37373737373737376,910.0,1.0,1.0
0.5,0.37878787878787884,910.0,1.0,1.0
0.5,0.38383838383838387,910.0,1.0,1.0
0.5,0.3888888888888889,910.0,1.0,1.0
0.5,0.393939393939394,910.0,1.0,1.0
0.5,0.398989898989899,910.0,1.0,1.0
0.5,0.4040404040404041,910.0,1.0,1.0
0.5,0.4090909090909091,910.0,1.0,1.0
0.5,0.4141414141414142,910.0,1.0,1.0
0.5,0.4191919191919192,910.0,1.0,1.0
0.5,0.42424242424242425,910.0,1.0,1.0
0.5,0.42929292929292934,910.0,1.0,1.0
0.5,0.43434343434343436,910.0,1.0,1.0
0.5,0.43939393939393945,910.0,1.0,1.0
0.5,0.4444444444444445,910.0,1.0,1.0
0.5,0.44949494949494956,910.0,1.0,1.0
0.5,0.4545454545454546,910.0,1.0,1.0
0.5,0.4595959595959596,910.0,1.0,1.0
0.5,0.4646464646464647,910.0,1.0,1.0
0.5,0.4696969696969697,910.0,1.0,1.0
0.5,0.4747474747474748,910.0,1.0,1.0
0.5,0.47979797979797983,910.0,1.0,1.0
0.5,0.48484848484848486,910.0,1.0,1.0
0.5,0.48989898989898994,910.0,1.0,1.0
0.5,0.494949494949495,910.0,1.0,1.0
0.5,0.5,910.0,1.0,1.0
0.5,0.0,920.0,0.0484,0.0
0.5,0.005050505050505051,920.0,0.053,0.0
0.5,0.010101010101010102,920.0,0.0704,0.0
0.5,0.015151515151515152,920.0,0.09140000000000001,0.0
0.5,0.020202020202020204,920.0,0.1396,0.0
0.5,0.025252525252525256,920.0,0.18619999999999998,0.0
0.5,0.030303030303030304,920.0,0.25420000000000004,0.0
0.5,0.03535353535353536,920.0,0.324,0.0
0.5,0.04040404040404041,920.0,0.39959999999999996,0.0
0.5,0.045454545454545456,920.0,0.5016,0.002
0.5,0.05050505050505051,920.0,0.5873999999999999,0.004
0.5,0.05555555555555556,920.0,0.6705999999999999,0.018
0.5,0.06060606060606061,920.0,0.7437999999999999,0.058
0.5,0.06565656565656566,920.0,0.8078000000000001,0.096
0.5,0.07070707070707072,920.0,0.8602000000000001,0.234
0.5,0.07575757575757576,920.0,0.9150000000000001,0.41
0.5,0.08080808080808081,920.0,0.9378,0.512
0.5,0.08585858585858587,920.0,0.9604000000000001,0.672
0.5,0.09090909090909091,920.0,0.9752000000000001,0.766
0.5,0.09595959595959597,920.0,0.9856,0.868
0.5,0.10101010101010102,920.0,0.9904000000000001,0.908
0.5,0.10606060606060606,920.0,0.9954000000000001,0.954
0.5,0.11111111111111112,920.0,0.9986,0.986
0.5,0.11616161616161617,920.0,0.9992000000000001,0.992
0.5,0.12121212121212122,920.0,0.9997999999999999,0.998
0.5,0.12626262626262627,920.0,0.9997999999999999,0.998
0.5,0.13131313131313133,920.0,0.9997999999999999,0.998
0.5,0.13636363636363638,920.0,1.0,1.0
0.5,0.14141414141414144,920.0,1.0,1.0
0.5,0.14646464646464646,920.0,1.0,1.0
0.5,0.15151515151515152,920.0,1.0,1.0
0.5,0.15656565656565657,920.0,1.0,1.0
0.5,0.16161616161616163,920.0,1.0,1.0
0.5,0.16666666666666669,920.0,1.0,1.0
0.5,0.17171717171717174,920.0,1.0,1.0
0.5,0.1767676767676768,920.0,1.0,1.0
0.5,0.18181818181818182,920.0,1.0,1.0
0.5,0.18686868686868688,920.0,1.0,1.0
0.5,0.19191919191919193,920.0,1.0,1.0
0.5,0.196969696969697,920.0,1.0,1.0
0.5,0.20202020202020204,920.0,1.0,1.0
