m,mean1,mean2,var_1,var_2,multiscale_graphcorr_precision_at_5,multiscale_graphcorr_precision_at_6,multiscale_graphcorr_precision_at_7,multiscale_graphcorr_precision_at_8,multiscale_graphcorr_precision_at_9,multiscale_graphcorr_precision_at_10,multiscale_graphcorr_recall_at_5,multiscale_graphcorr_recall_at_6,multiscale_graphcorr_recall_at_7,multiscale_graphcorr_recall_at_8,multiscale_graphcorr_recall_at_9,multiscale_graphcorr_recall_at_10
200,0,0,0.5,1.4500000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,1.5,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
200,0,0,0.5,1.55,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
200,0,0,0.5,1.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,1.6500000000000001,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
200,0,0,0.5,1.7000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,1.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,1.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,1.85,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,1.9000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,1.9500000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.05,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.1500000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.25,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.35,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.4000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.45,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.5500000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.65,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.7,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.8000000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.85,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.9000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,2.95,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
200,0,0,0.5,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,0.5,0.04600000000000001,0.04333333333333332,0.04142857142857141,0.0475,0.0511111111111111,0.051,0.023000000000000007,0.02600000000000001,0.029000000000000012,0.03800000000000002,0.046000000000000006,0.051
210,0,0,0.5,0.55,0.058000000000000024,0.05666666666666668,0.05285714285714287,0.05,0.04999999999999998,0.05099999999999999,0.029000000000000012,0.034000000000000016,0.03700000000000002,0.04000000000000003,0.045,0.05099999999999999
210,0,0,0.5,0.6,0.09400000000000003,0.09,0.0885714285714286,0.09375,0.09333333333333323,0.09099999999999994,0.047000000000000014,0.05399999999999998,0.061999999999999986,0.07499999999999997,0.08399999999999996,0.09099999999999994
210,0,0,0.5,0.65,0.18999999999999984,0.16833333333333328,0.15714285714285714,0.145,0.13888888888888873,0.1339999999999999,0.09499999999999992,0.10099999999999991,0.10999999999999989,0.1159999999999999,0.12499999999999988,0.1339999999999999
210,0,0,0.5,0.7,0.33999999999999986,0.3033333333333335,0.2771428571428569,0.25875,0.23999999999999969,0.21999999999999992,0.16999999999999993,0.18199999999999997,0.19399999999999995,0.20699999999999988,0.21599999999999994,0.21999999999999992
210,0,0,0.5,0.75,0.5660000000000001,0.5266666666666667,0.497142857142857,0.46375,0.4244444444444444,0.3879999999999999,0.28300000000000003,0.31600000000000006,0.348,0.3709999999999999,0.3819999999999999,0.3879999999999999
210,0,0,0.5,0.8,0.7859999999999994,0.7500000000000001,0.7257142857142851,0.69375,0.6588888888888885,0.6230000000000004,0.3929999999999997,0.44999999999999984,0.508,0.5550000000000002,0.5930000000000003,0.6230000000000004
210,0,0,0.5,0.8500000000000001,0.8659999999999993,0.8549999999999994,0.8428571428571423,0.80875,0.7788888888888883,0.7310000000000001,0.43299999999999966,0.5130000000000001,0.5900000000000006,0.6470000000000005,0.7010000000000001,0.7310000000000001
210,0,0,0.5,0.9,0.9419999999999995,0.9216666666666667,0.9014285714285716,0.8825,0.8599999999999989,0.8199999999999998,0.47099999999999975,0.5530000000000005,0.6310000000000009,0.7060000000000004,0.7739999999999999,0.8199999999999998
210,0,0,0.5,0.95,0.9679999999999999,0.9616666666666664,0.9500000000000003,0.92625,0.8966666666666658,0.8680000000000001,0.48399999999999993,0.5770000000000007,0.6650000000000011,0.7409999999999998,0.8069999999999997,0.8680000000000001
210,0,0,0.5,1.0,0.9859999999999998,0.9799999999999998,0.9714285714285716,0.96625,0.9444444444444434,0.9060000000000002,0.4929999999999999,0.5880000000000009,0.6800000000000012,0.7729999999999994,0.8499999999999999,0.9060000000000002
210,0,0,0.5,1.05,0.9939999999999999,0.995,0.9814285714285714,0.97625,0.9711111111111106,0.9420000000000003,0.49699999999999994,0.597000000000001,0.6870000000000012,0.7809999999999993,0.8740000000000002,0.9420000000000003
210,0,0,0.5,1.1,0.998,0.9966666666666666,0.9942857142857144,0.9925,0.9811111111111108,0.9570000000000003,0.499,0.598000000000001,0.6960000000000012,0.7939999999999986,0.8830000000000002,0.9570000000000003
210,0,0,0.5,1.15,1.0,1.0,0.9971428571428572,0.995,0.9933333333333332,0.9700000000000009,0.5,0.600000000000001,0.6980000000000013,0.7959999999999987,0.8940000000000006,0.9700000000000009
210,0,0,0.5,1.2000000000000002,1.0,1.0,1.0,0.9975,0.9933333333333333,0.9810000000000001,0.5,0.600000000000001,0.7000000000000013,0.7979999999999986,0.8940000000000008,0.9810000000000001
210,0,0,0.5,1.25,0.998,0.9983333333333334,0.9985714285714287,0.9975,0.9933333333333332,0.9870000000000002,0.499,0.599000000000001,0.6990000000000013,0.7979999999999986,0.8940000000000006,0.9870000000000002
210,0,0,0.5,1.3,1.0,1.0,1.0,1.0,1.0,0.997,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.997
210,0,0,0.5,1.35,1.0,1.0,0.9985714285714287,0.99875,0.9977777777777778,0.997,0.5,0.600000000000001,0.6990000000000013,0.7989999999999985,0.898000000000001,0.997
210,0,0,0.5,1.4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,1.4500000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,1.55,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,1.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,1.6500000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,1.7000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,1.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,1.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,1.85,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,1.9000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,1.9500000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.05,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.1500000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.25,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.35,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.4000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.45,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.5500000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.65,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.7,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.8000000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.85,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.9000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,2.95,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
210,0,0,0.5,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,0.5,0.04400000000000001,0.04499999999999999,0.04714285714285713,0.04875,0.04888888888888888,0.04999999999999999,0.022000000000000006,0.02700000000000001,0.033000000000000015,0.03900000000000002,0.044000000000000004,0.04999999999999999
220,0,0,0.5,0.55,0.060000000000000026,0.06333333333333335,0.05857142857142858,0.05875,0.06111111111111108,0.05799999999999999,0.030000000000000013,0.03800000000000001,0.041000000000000016,0.047000000000000014,0.055,0.05799999999999999
220,0,0,0.5,0.6,0.07000000000000002,0.07166666666666668,0.07857142857142863,0.0725,0.07333333333333329,0.06799999999999998,0.03500000000000001,0.04300000000000002,0.055,0.05799999999999999,0.06599999999999999,0.06799999999999998
220,0,0,0.5,0.65,0.17199999999999993,0.1583333333333333,0.14714285714285713,0.145,0.13777777777777764,0.1329999999999999,0.08599999999999997,0.09499999999999993,0.10299999999999992,0.11599999999999991,0.1239999999999999,0.1329999999999999
220,0,0,0.5,0.7,0.39799999999999974,0.36166666666666664,0.3299999999999998,0.31125,0.28666666666666635,0.26599999999999996,0.19899999999999987,0.21700000000000003,0.23100000000000004,0.249,0.25799999999999995,0.26599999999999996
220,0,0,0.5,0.75,0.6459999999999999,0.6133333333333335,0.5671428571428572,0.53875,0.49666666666666687,0.46099999999999985,0.32299999999999995,0.3679999999999998,0.39699999999999974,0.4309999999999999,0.4469999999999999,0.46099999999999985
220,0,0,0.5,0.8,0.8019999999999993,0.7816666666666666,0.7571428571428567,0.7275,0.6966666666666668,0.6540000000000002,0.40099999999999963,0.46899999999999975,0.5300000000000001,0.5820000000000003,0.6270000000000003,0.6540000000000002
220,0,0,0.5,0.8500000000000001,0.9039999999999995,0.8899999999999997,0.8571428571428571,0.83,0.797777777777777,0.7589999999999999,0.45199999999999974,0.5340000000000004,0.6000000000000008,0.6640000000000001,0.7180000000000001,0.7589999999999999
220,0,0,0.5,0.9,0.9519999999999997,0.9466666666666665,0.9085714285714288,0.895,0.8677777777777762,0.8379999999999995,0.47599999999999987,0.5680000000000007,0.636000000000001,0.7159999999999997,0.7809999999999995,0.8379999999999995
220,0,0,0.5,0.95,0.9759999999999998,0.9716666666666665,0.9642857142857144,0.95125,0.9333333333333326,0.8880000000000001,0.4879999999999999,0.5830000000000007,0.675000000000001,0.7609999999999997,0.8399999999999997,0.8880000000000001
220,0,0,0.5,1.0,0.9919999999999999,0.9916666666666665,0.9871428571428572,0.9775,0.9599999999999993,0.9190000000000002,0.49599999999999994,0.595000000000001,0.6910000000000011,0.7819999999999994,0.8639999999999999,0.9190000000000002
220,0,0,0.5,1.05,0.9939999999999999,0.9916666666666666,0.9871428571428572,0.9825,0.9744444444444439,0.9420000000000005,0.49699999999999994,0.595000000000001,0.6910000000000012,0.7859999999999991,0.877,0.9420000000000005
220,0,0,0.5,1.1,1.0,0.9983333333333334,0.9985714285714287,0.99875,0.9955555555555554,0.9750000000000004,0.5,0.599000000000001,0.6990000000000013,0.7989999999999985,0.8960000000000009,0.9750000000000004
220,0,0,0.5,1.15,0.998,0.9983333333333334,0.9985714285714287,0.99875,0.9966666666666666,0.9880000000000004,0.499,0.599000000000001,0.6990000000000013,0.7989999999999985,0.8970000000000007,0.9880000000000004
220,0,0,0.5,1.2000000000000002,1.0,1.0,0.9985714285714287,0.99875,0.9988888888888888,0.9880000000000001,0.5,0.600000000000001,0.6990000000000013,0.7989999999999985,0.8990000000000009,0.9880000000000001
220,0,0,0.5,1.25,1.0,1.0,1.0,0.99875,0.9988888888888888,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7989999999999985,0.8990000000000009,0.9990000000000001
220,0,0,0.5,1.3,1.0,1.0,1.0,1.0,0.9988888888888888,0.9960000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000008,0.9960000000000001
220,0,0,0.5,1.35,1.0,1.0,1.0,1.0,1.0,0.997,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.997
220,0,0,0.5,1.4,1.0,1.0,1.0,1.0,0.9988888888888888,0.998,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8990000000000009,0.998
220,0,0,0.5,1.4500000000000002,1.0,1.0,1.0,1.0,1.0,0.9990000000000001,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,0.9990000000000001
220,0,0,0.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,1.55,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,1.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,1.6500000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,1.7000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,1.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,1.8,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,1.85,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,1.9000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,1.9500000000000002,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.05,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.1500000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.25,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.3,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.35,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.4000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.45,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.5500000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.65,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.7,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.8000000000000003,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.85,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.9000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,2.95,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
220,0,0,0.5,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.9000000000000008,1.0
230,0,0,0.5,0.5,0.04200000000000001,0.04499999999999999,0.04428571428571428,0.04625,0.04444444444444444,0.044000000000000004,0.021000000000000005,0.02700000000000001,0.03100000000000001,0.03700000000000002,0.040000000000000015,0.044000000000000004
230,0,0,0.5,0.55,0.05200000000000002,0.05500000000000001,0.0542857142857143,0.05625,0.05222222222222221,0.05499999999999999,0.02600000000000001,0.033000000000000015,0.03800000000000002,0.04500000000000002,0.04700000000000002,0.05499999999999999
230,0,0,0.5,0.6,0.08000000000000003,0.07833333333333335,0.07428571428571433,0.07125,0.07111111111111107,0.06899999999999996,0.040000000000000015,0.04700000000000002,0.05199999999999999,0.05699999999999998,0.06399999999999997,0.06899999999999996
230,0,0,0.5,0.65,0.1699999999999999,0.16333333333333336,0.1571428571428572,0.14625,0.1344444444444443,0.1269999999999999,0.08499999999999995,0.09799999999999993,0.10999999999999996,0.11699999999999994,0.12099999999999994,0.1269999999999999
230,0,0,0.5,0.7,0.4159999999999998,0.3816666666666667,0.3471428571428568,0.31625,0.29111111111111077,0.2729999999999999,0.2079999999999999,0.22899999999999993,0.243,0.25299999999999995,0.26199999999999996,0.2729999999999999
230,0,0,0.5,0.75,0.6559999999999995,0.6183333333333334,0.5785714285714285,0.54375,0.4966666666666666,0.46600000000000014,0.32799999999999974,0.3709999999999998,0.4049999999999999,0.435,0.447,0.46600000000000014
230,0,0,0.5,0.8,0.8539999999999993,0.815,0.8028571428571424,0.75875,0.7255555555555548,0.6870000000000002,0.42699999999999966,0.4890000000000001,0.5620000000000005,0.6070000000000005,0.6530000000000006,0.6870000000000002
230,0,0,0.5,0.8500000000000001,0.9319999999999993,0.9099999999999995,0.8985714285714286,0.86875,0.8288888888888877,0.7969999999999997,0.46599999999999964,0.5460000000000003,0.6290000000000009,0.6950000000000003,0.7460000000000001,0.7969999999999997
230,0,0,0.5,0.9,0.9539999999999996,0.9466666666666664,0.94,0.9175,0.8888888888888877,0.8580000000000001,0.4769999999999998,0.5680000000000007,0.6580000000000011,0.7340000000000001,0.7999999999999997,0.8580000000000001
230,0,0,0.5,0.95,0.9859999999999998,0.9766666666666667,0.9657142857142859,0.9475,0.928888888888888,0.897,0.4929999999999999,0.5860000000000007,0.676000000000001,0.7579999999999995,0.8359999999999995,0.897
230,0,0,0.5,1.0,0.9799999999999999,0.9783333333333333,0.98,0.975,0.9577777777777774,0.9280000000000002,0.48999999999999994,0.5870000000000009,0.6860000000000013,0.779999999999999,0.8620000000000008,0.9280000000000002
230,0,0,0.5,1.05,0.992,0.9916666666666667,0.9914285714285714,0.98625,0.9766666666666662,0.9590000000000002,0.496,0.595000000000001,0.6940000000000012,0.788999999999999,0.8790000000000003,0.9590000000000002
230,0,0,0.5,1.1,0.998,0.9983333333333333,0.9985714285714287,0.99625,0.9922222222222221,0.9810000000000001,0.499,0.599000000000001,0.6990000000000013,0.7969999999999985,0.8930000000000008,0.9810000000000001
230,0,0,0.5,1.15,1.0,1.0,1.0,1.0,0.9977777777777778,0.9870000000000002,0.5,0.600000000000001,0.7000000000000013,0.7999999999999985,0.8980000000000008,0.9870000000000002
