m,mean_1,mean_2,var_1,var_2,mean_delta,var_delta,omni_precision_ks_2samp,omni_precision_mannwhitneyu,omni_precision_ttest_ind,omni_recall_ks_2samp,omni_recall_mannwhitneyu,omni_recall_ttest_ind
95,0,0,0.25,0.25,0,0.36,1.0,0.38,0.28,1.0,0.38,0.28
95,0,0,0.25,0.25,0,0.42,1.0,0.3,0.32,1.0,0.3,0.32
95,0,0,0.25,0.25,0,0.48,1.0,0.44,0.4,1.0,0.44,0.4
95,0,0,0.25,0.25,0,0.54,1.0,0.28,0.28,1.0,0.28,0.28
95,0,0,0.25,0.25,0,0.6,1.0,0.34,0.32,1.0,0.34,0.32
95,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.26,0.28,1.0,0.26,0.28
95,0,0,0.25,0.25,0,0.72,1.0,0.44,0.46,1.0,0.44,0.46
95,0,0,0.25,0.25,0,0.78,1.0,0.28,0.24,1.0,0.28,0.24
95,0,0,0.25,0.25,0,0.84,1.0,0.3,0.32,1.0,0.3,0.32
95,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.32,0.28,1.0,0.32,0.28
95,0,0,0.25,0.25,0,0.96,1.0,0.42,0.4,1.0,0.42,0.4
95,0,0,0.25,0.25,0,1.02,1.0,0.48,0.4,1.0,0.48,0.4
95,0,0,0.25,0.25,0,1.08,1.0,0.4,0.4,1.0,0.4,0.4
95,0,0,0.25,0.25,0,1.14,1.0,0.2,0.26,1.0,0.2,0.26
95,0,0,0.25,0.25,0,1.2,1.0,0.34,0.3,1.0,0.34,0.3
95,0,0,0.25,0.25,0,1.26,1.0,0.34,0.34,1.0,0.34,0.34
95,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.3,0.32,1.0,0.3,0.32
95,0,0,0.25,0.25,0,1.38,1.0,0.34,0.34,1.0,0.34,0.34
95,0,0,0.25,0.25,0,1.44,1.0,0.34,0.3,1.0,0.34,0.3
95,0,0,0.25,0.25,0,1.5,1.0,0.36,0.28,1.0,0.36,0.28
95,0,0,0.25,0.25,0,1.56,1.0,0.28,0.28,1.0,0.28,0.28
95,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.4,0.34,1.0,0.4,0.34
95,0,0,0.25,0.25,0,1.68,1.0,0.38,0.38,1.0,0.38,0.38
95,0,0,0.25,0.25,0,1.74,1.0,0.44,0.44,1.0,0.44,0.44
95,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.32,0.32,1.0,0.32,0.32
95,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.26,0.28,1.0,0.26,0.28
95,0,0,0.25,0.25,0,1.92,1.0,0.42,0.44,1.0,0.42,0.44
95,0,0,0.25,0.25,0,1.98,1.0,0.32,0.26,1.0,0.32,0.26
95,0,0,0.25,0.25,0,2.04,1.0,0.4,0.36,1.0,0.4,0.36
95,0,0,0.25,0.25,0,2.1,1.0,0.32,0.32,1.0,0.32,0.32
95,0,0,0.25,0.25,0,2.16,1.0,0.36,0.34,1.0,0.36,0.34
95,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.4,0.36,1.0,0.4,0.36
95,0,0,0.25,0.25,0,2.28,1.0,0.44,0.4,1.0,0.44,0.4
95,0,0,0.25,0.25,0,2.34,1.0,0.42,0.42,1.0,0.42,0.42
95,0,0,0.25,0.25,0,2.4,1.0,0.48,0.48,1.0,0.48,0.48
95,0,0,0.25,0.25,0,2.46,1.0,0.52,0.5,1.0,0.52,0.5
95,0,0,0.25,0.25,0,2.52,1.0,0.44,0.38,1.0,0.44,0.38
95,0,0,0.25,0.25,0,2.58,1.0,0.32,0.34,1.0,0.32,0.34
95,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.28,0.32,1.0,0.28,0.32
95,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.38,0.36,1.0,0.38,0.36
95,0,0,0.25,0.25,0,2.76,1.0,0.24,0.24,1.0,0.24,0.24
95,0,0,0.25,0.25,0,2.82,1.0,0.24,0.22,1.0,0.24,0.22
95,0,0,0.25,0.25,0,2.88,1.0,0.36,0.42,1.0,0.36,0.42
95,0,0,0.25,0.25,0,2.94,1.0,0.38,0.4,1.0,0.38,0.4
95,0,0,0.25,0.25,0,3.0,1.0,0.34,0.34,1.0,0.34,0.34
100,0,0,0.25,0.25,0,0.0,0.38,0.4,0.36,0.38,0.4,0.36
100,0,0,0.25,0.25,0,0.06,1.0,0.36,0.38,1.0,0.36,0.38
100,0,0,0.25,0.25,0,0.12,1.0,0.3,0.3,1.0,0.3,0.3
100,0,0,0.25,0.25,0,0.18,1.0,0.42,0.34,1.0,0.42,0.34
100,0,0,0.25,0.25,0,0.24,1.0,0.36,0.34,1.0,0.36,0.34
100,0,0,0.25,0.25,0,0.3,1.0,0.44,0.44,1.0,0.44,0.44
100,0,0,0.25,0.25,0,0.36,1.0,0.36,0.34,1.0,0.36,0.34
100,0,0,0.25,0.25,0,0.42,1.0,0.32,0.32,1.0,0.32,0.32
100,0,0,0.25,0.25,0,0.48,1.0,0.4,0.38,1.0,0.4,0.38
100,0,0,0.25,0.25,0,0.54,1.0,0.34,0.34,1.0,0.34,0.34
100,0,0,0.25,0.25,0,0.6,1.0,0.44,0.38,1.0,0.44,0.38
100,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.24,0.22,1.0,0.24,0.22
100,0,0,0.25,0.25,0,0.72,1.0,0.24,0.28,1.0,0.24,0.28
100,0,0,0.25,0.25,0,0.78,1.0,0.22,0.26,1.0,0.22,0.26
100,0,0,0.25,0.25,0,0.84,1.0,0.24,0.34,1.0,0.24,0.34
100,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.5,0.48,1.0,0.5,0.48
100,0,0,0.25,0.25,0,0.96,1.0,0.34,0.34,1.0,0.34,0.34
100,0,0,0.25,0.25,0,1.02,1.0,0.24,0.26,1.0,0.24,0.26
100,0,0,0.25,0.25,0,1.08,1.0,0.42,0.42,1.0,0.42,0.42
100,0,0,0.25,0.25,0,1.14,1.0,0.3,0.3,1.0,0.3,0.3
100,0,0,0.25,0.25,0,1.2,1.0,0.46,0.46,1.0,0.46,0.46
100,0,0,0.25,0.25,0,1.26,1.0,0.42,0.42,1.0,0.42,0.42
100,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.44,0.52,1.0,0.44,0.52
100,0,0,0.25,0.25,0,1.38,1.0,0.32,0.38,1.0,0.32,0.38
100,0,0,0.25,0.25,0,1.44,1.0,0.38,0.4,1.0,0.38,0.4
100,0,0,0.25,0.25,0,1.5,1.0,0.52,0.52,1.0,0.52,0.52
100,0,0,0.25,0.25,0,1.56,1.0,0.4,0.4,1.0,0.4,0.4
100,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.28,0.24,1.0,0.28,0.24
100,0,0,0.25,0.25,0,1.68,1.0,0.34,0.32,1.0,0.34,0.32
100,0,0,0.25,0.25,0,1.74,1.0,0.32,0.34,1.0,0.32,0.34
100,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.38,0.42,1.0,0.38,0.42
100,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.32,0.34,1.0,0.32,0.34
100,0,0,0.25,0.25,0,1.92,1.0,0.28,0.26,1.0,0.28,0.26
100,0,0,0.25,0.25,0,1.98,1.0,0.38,0.32,1.0,0.38,0.32
100,0,0,0.25,0.25,0,2.04,1.0,0.4,0.4,1.0,0.4,0.4
100,0,0,0.25,0.25,0,2.1,1.0,0.42,0.42,1.0,0.42,0.42
100,0,0,0.25,0.25,0,2.16,1.0,0.38,0.36,1.0,0.38,0.36
100,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.38,0.34,1.0,0.38,0.34
100,0,0,0.25,0.25,0,2.28,1.0,0.38,0.34,1.0,0.38,0.34
100,0,0,0.25,0.25,0,2.34,1.0,0.42,0.34,1.0,0.42,0.34
100,0,0,0.25,0.25,0,2.4,1.0,0.26,0.28,1.0,0.26,0.28
100,0,0,0.25,0.25,0,2.46,1.0,0.28,0.28,1.0,0.28,0.28
100,0,0,0.25,0.25,0,2.52,1.0,0.46,0.5,1.0,0.46,0.5
100,0,0,0.25,0.25,0,2.58,1.0,0.38,0.42,1.0,0.38,0.42
100,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.26,0.3,1.0,0.26,0.3
100,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.42,0.44,1.0,0.42,0.44
100,0,0,0.25,0.25,0,2.76,1.0,0.26,0.28,1.0,0.26,0.28
100,0,0,0.25,0.25,0,2.82,1.0,0.36,0.38,1.0,0.36,0.38
100,0,0,0.25,0.25,0,2.88,1.0,0.28,0.3,1.0,0.28,0.3
100,0,0,0.25,0.25,0,2.94,1.0,0.4,0.44,1.0,0.4,0.44
100,0,0,0.25,0.25,0,3.0,1.0,0.32,0.34,1.0,0.32,0.34
105,0,0,0.25,0.25,0,0.0,0.3,0.26,0.26,0.3,0.26,0.26
105,0,0,0.25,0.25,0,0.06,1.0,0.38,0.42,1.0,0.38,0.42
105,0,0,0.25,0.25,0,0.12,1.0,0.34,0.4,1.0,0.34,0.4
105,0,0,0.25,0.25,0,0.18,1.0,0.4,0.38,1.0,0.4,0.38
105,0,0,0.25,0.25,0,0.24,1.0,0.36,0.34,1.0,0.36,0.34
105,0,0,0.25,0.25,0,0.3,1.0,0.3,0.34,1.0,0.3,0.34
105,0,0,0.25,0.25,0,0.36,1.0,0.26,0.32,1.0,0.26,0.32
105,0,0,0.25,0.25,0,0.42,1.0,0.38,0.38,1.0,0.38,0.38
105,0,0,0.25,0.25,0,0.48,1.0,0.34,0.36,1.0,0.34,0.36
105,0,0,0.25,0.25,0,0.54,1.0,0.3,0.3,1.0,0.3,0.3
105,0,0,0.25,0.25,0,0.6,1.0,0.42,0.38,1.0,0.42,0.38
105,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.38,0.4,1.0,0.38,0.4
105,0,0,0.25,0.25,0,0.72,1.0,0.42,0.42,1.0,0.42,0.42
105,0,0,0.25,0.25,0,0.78,1.0,0.2,0.2,1.0,0.2,0.2
105,0,0,0.25,0.25,0,0.84,1.0,0.28,0.28,1.0,0.28,0.28
105,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.42,0.36,1.0,0.42,0.36
105,0,0,0.25,0.25,0,0.96,1.0,0.28,0.3,1.0,0.28,0.3
105,0,0,0.25,0.25,0,1.02,1.0,0.42,0.44,1.0,0.42,0.44
105,0,0,0.25,0.25,0,1.08,1.0,0.36,0.34,1.0,0.36,0.34
105,0,0,0.25,0.25,0,1.14,1.0,0.4,0.42,1.0,0.4,0.42
105,0,0,0.25,0.25,0,1.2,1.0,0.42,0.34,1.0,0.42,0.34
105,0,0,0.25,0.25,0,1.26,1.0,0.34,0.28,1.0,0.34,0.28
105,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.36,0.34,1.0,0.36,0.34
105,0,0,0.25,0.25,0,1.38,1.0,0.4,0.42,1.0,0.4,0.42
105,0,0,0.25,0.25,0,1.44,1.0,0.24,0.18,1.0,0.24,0.18
105,0,0,0.25,0.25,0,1.5,1.0,0.34,0.34,1.0,0.34,0.34
105,0,0,0.25,0.25,0,1.56,1.0,0.36,0.44,1.0,0.36,0.44
105,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.34,0.32,1.0,0.34,0.32
105,0,0,0.25,0.25,0,1.68,1.0,0.24,0.3,1.0,0.24,0.3
105,0,0,0.25,0.25,0,1.74,1.0,0.3,0.32,1.0,0.3,0.32
105,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.42,0.38,1.0,0.42,0.38
105,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.4,0.34,1.0,0.4,0.34
105,0,0,0.25,0.25,0,1.92,1.0,0.52,0.5,1.0,0.52,0.5
105,0,0,0.25,0.25,0,1.98,1.0,0.24,0.28,1.0,0.24,0.28
105,0,0,0.25,0.25,0,2.04,1.0,0.44,0.38,1.0,0.44,0.38
105,0,0,0.25,0.25,0,2.1,1.0,0.36,0.38,1.0,0.36,0.38
105,0,0,0.25,0.25,0,2.16,1.0,0.5,0.46,1.0,0.5,0.46
105,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.44,0.42,1.0,0.44,0.42
105,0,0,0.25,0.25,0,2.28,1.0,0.34,0.32,1.0,0.34,0.32
105,0,0,0.25,0.25,0,2.34,1.0,0.34,0.4,1.0,0.34,0.4
105,0,0,0.25,0.25,0,2.4,1.0,0.32,0.26,1.0,0.32,0.26
105,0,0,0.25,0.25,0,2.46,1.0,0.4,0.38,1.0,0.4,0.38
105,0,0,0.25,0.25,0,2.52,1.0,0.42,0.34,1.0,0.42,0.34
105,0,0,0.25,0.25,0,2.58,1.0,0.36,0.3,1.0,0.36,0.3
105,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.26,0.26,1.0,0.26,0.26
105,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.38,0.38,1.0,0.38,0.38
105,0,0,0.25,0.25,0,2.76,1.0,0.3,0.3,1.0,0.3,0.3
105,0,0,0.25,0.25,0,2.82,1.0,0.4,0.4,1.0,0.4,0.4
105,0,0,0.25,0.25,0,2.88,1.0,0.34,0.3,1.0,0.34,0.3
105,0,0,0.25,0.25,0,2.94,1.0,0.3,0.32,1.0,0.3,0.32
105,0,0,0.25,0.25,0,3.0,1.0,0.3,0.28,1.0,0.3,0.28
110,0,0,0.25,0.25,0,0.0,0.22,0.28,0.32,0.22,0.28,0.32
110,0,0,0.25,0.25,0,0.06,1.0,0.34,0.34,1.0,0.34,0.34
110,0,0,0.25,0.25,0,0.12,1.0,0.28,0.24,1.0,0.28,0.24
110,0,0,0.25,0.25,0,0.18,1.0,0.54,0.52,1.0,0.54,0.52
110,0,0,0.25,0.25,0,0.24,1.0,0.4,0.38,1.0,0.4,0.38
110,0,0,0.25,0.25,0,0.3,1.0,0.22,0.26,1.0,0.22,0.26
110,0,0,0.25,0.25,0,0.36,1.0,0.44,0.4,1.0,0.44,0.4
110,0,0,0.25,0.25,0,0.42,1.0,0.32,0.32,1.0,0.32,0.32
110,0,0,0.25,0.25,0,0.48,1.0,0.32,0.3,1.0,0.32,0.3
110,0,0,0.25,0.25,0,0.54,1.0,0.32,0.38,1.0,0.32,0.38
110,0,0,0.25,0.25,0,0.6,1.0,0.4,0.4,1.0,0.4,0.4
110,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.34,0.3,1.0,0.34,0.3
110,0,0,0.25,0.25,0,0.72,1.0,0.4,0.38,1.0,0.4,0.38
110,0,0,0.25,0.25,0,0.78,1.0,0.42,0.48,1.0,0.42,0.48
110,0,0,0.25,0.25,0,0.84,1.0,0.34,0.38,1.0,0.34,0.38
110,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.4,0.32,1.0,0.4,0.32
110,0,0,0.25,0.25,0,0.96,1.0,0.34,0.36,1.0,0.34,0.36
110,0,0,0.25,0.25,0,1.02,1.0,0.38,0.34,1.0,0.38,0.34
110,0,0,0.25,0.25,0,1.08,1.0,0.28,0.34,1.0,0.28,0.34
110,0,0,0.25,0.25,0,1.14,1.0,0.26,0.22,1.0,0.26,0.22
110,0,0,0.25,0.25,0,1.2,1.0,0.26,0.28,1.0,0.26,0.28
110,0,0,0.25,0.25,0,1.26,1.0,0.3,0.3,1.0,0.3,0.3
110,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.26,0.24,1.0,0.26,0.24
110,0,0,0.25,0.25,0,1.38,1.0,0.44,0.42,1.0,0.44,0.42
110,0,0,0.25,0.25,0,1.44,1.0,0.3,0.32,1.0,0.3,0.32
110,0,0,0.25,0.25,0,1.5,1.0,0.4,0.36,1.0,0.4,0.36
110,0,0,0.25,0.25,0,1.56,1.0,0.44,0.46,1.0,0.44,0.46
110,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.24,0.28,1.0,0.24,0.28
110,0,0,0.25,0.25,0,1.68,1.0,0.36,0.36,1.0,0.36,0.36
110,0,0,0.25,0.25,0,1.74,1.0,0.38,0.44,1.0,0.38,0.44
110,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.3,0.32,1.0,0.3,0.32
110,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.24,0.26,1.0,0.24,0.26
110,0,0,0.25,0.25,0,1.92,1.0,0.32,0.3,1.0,0.32,0.3
110,0,0,0.25,0.25,0,1.98,1.0,0.38,0.38,1.0,0.38,0.38
110,0,0,0.25,0.25,0,2.04,1.0,0.38,0.32,1.0,0.38,0.32
110,0,0,0.25,0.25,0,2.1,1.0,0.32,0.34,1.0,0.32,0.34
110,0,0,0.25,0.25,0,2.16,1.0,0.28,0.28,1.0,0.28,0.28
110,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.32,0.28,1.0,0.32,0.28
110,0,0,0.25,0.25,0,2.28,1.0,0.2,0.18,1.0,0.2,0.18
110,0,0,0.25,0.25,0,2.34,1.0,0.28,0.22,1.0,0.28,0.22
110,0,0,0.25,0.25,0,2.4,1.0,0.38,0.34,1.0,0.38,0.34
110,0,0,0.25,0.25,0,2.46,1.0,0.42,0.36,1.0,0.42,0.36
110,0,0,0.25,0.25,0,2.52,1.0,0.4,0.32,1.0,0.4,0.32
110,0,0,0.25,0.25,0,2.58,1.0,0.42,0.46,1.0,0.42,0.46
110,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.32,0.34,1.0,0.32,0.34
110,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.46,0.48,1.0,0.46,0.48
110,0,0,0.25,0.25,0,2.76,1.0,0.28,0.24,1.0,0.28,0.24
110,0,0,0.25,0.25,0,2.82,1.0,0.3,0.26,1.0,0.3,0.26
110,0,0,0.25,0.25,0,2.88,1.0,0.44,0.38,1.0,0.44,0.38
110,0,0,0.25,0.25,0,2.94,1.0,0.34,0.36,1.0,0.34,0.36
110,0,0,0.25,0.25,0,3.0,1.0,0.42,0.36,1.0,0.42,0.36
115,0,0,0.25,0.25,0,0.0,0.42,0.26,0.26,0.42,0.26,0.26
115,0,0,0.25,0.25,0,0.06,1.0,0.32,0.28,1.0,0.32,0.28
115,0,0,0.25,0.25,0,0.12,1.0,0.28,0.28,1.0,0.28,0.28
115,0,0,0.25,0.25,0,0.18,1.0,0.38,0.36,1.0,0.38,0.36
115,0,0,0.25,0.25,0,0.24,1.0,0.18,0.24,1.0,0.18,0.24
115,0,0,0.25,0.25,0,0.3,1.0,0.28,0.3,1.0,0.28,0.3
115,0,0,0.25,0.25,0,0.36,1.0,0.46,0.42,1.0,0.46,0.42
115,0,0,0.25,0.25,0,0.42,1.0,0.36,0.42,1.0,0.36,0.42
115,0,0,0.25,0.25,0,0.48,1.0,0.3,0.32,1.0,0.3,0.32
115,0,0,0.25,0.25,0,0.54,1.0,0.3,0.32,1.0,0.3,0.32
115,0,0,0.25,0.25,0,0.6,1.0,0.32,0.36,1.0,0.32,0.36
115,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.24,0.32,1.0,0.24,0.32
115,0,0,0.25,0.25,0,0.72,1.0,0.42,0.42,1.0,0.42,0.42
115,0,0,0.25,0.25,0,0.78,1.0,0.36,0.42,1.0,0.36,0.42
115,0,0,0.25,0.25,0,0.84,1.0,0.4,0.38,1.0,0.4,0.38
115,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.4,0.4,1.0,0.4,0.4
115,0,0,0.25,0.25,0,0.96,1.0,0.42,0.34,1.0,0.42,0.34
115,0,0,0.25,0.25,0,1.02,1.0,0.44,0.42,1.0,0.44,0.42
115,0,0,0.25,0.25,0,1.08,1.0,0.36,0.36,1.0,0.36,0.36
115,0,0,0.25,0.25,0,1.14,1.0,0.44,0.48,1.0,0.44,0.48
115,0,0,0.25,0.25,0,1.2,1.0,0.46,0.44,1.0,0.46,0.44
115,0,0,0.25,0.25,0,1.26,1.0,0.44,0.42,1.0,0.44,0.42
115,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.34,0.36,1.0,0.34,0.36
115,0,0,0.25,0.25,0,1.38,1.0,0.34,0.36,1.0,0.34,0.36
115,0,0,0.25,0.25,0,1.44,1.0,0.3,0.34,1.0,0.3,0.34
115,0,0,0.25,0.25,0,1.5,1.0,0.3,0.28,1.0,0.3,0.28
115,0,0,0.25,0.25,0,1.56,1.0,0.32,0.34,1.0,0.32,0.34
115,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.38,0.36,1.0,0.38,0.36
115,0,0,0.25,0.25,0,1.68,1.0,0.46,0.5,1.0,0.46,0.5
115,0,0,0.25,0.25,0,1.74,1.0,0.38,0.34,1.0,0.38,0.34
115,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.32,0.3,1.0,0.32,0.3
115,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.3,0.32,1.0,0.3,0.32
115,0,0,0.25,0.25,0,1.92,1.0,0.46,0.48,1.0,0.46,0.48
115,0,0,0.25,0.25,0,1.98,1.0,0.34,0.32,1.0,0.34,0.32
115,0,0,0.25,0.25,0,2.04,1.0,0.14,0.16,1.0,0.14,0.16
115,0,0,0.25,0.25,0,2.1,1.0,0.4,0.36,1.0,0.4,0.36
115,0,0,0.25,0.25,0,2.16,1.0,0.22,0.28,1.0,0.22,0.28
115,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.38,0.4,1.0,0.38,0.4
115,0,0,0.25,0.25,0,2.28,1.0,0.44,0.46,1.0,0.44,0.46
115,0,0,0.25,0.25,0,2.34,1.0,0.4,0.38,1.0,0.4,0.38
115,0,0,0.25,0.25,0,2.4,1.0,0.4,0.36,1.0,0.4,0.36
115,0,0,0.25,0.25,0,2.46,1.0,0.26,0.24,1.0,0.26,0.24
115,0,0,0.25,0.25,0,2.52,1.0,0.32,0.32,1.0,0.32,0.32
115,0,0,0.25,0.25,0,2.58,1.0,0.32,0.3,1.0,0.32,0.3
115,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.46,0.46,1.0,0.46,0.46
115,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.36,0.36,1.0,0.36,0.36
115,0,0,0.25,0.25,0,2.76,1.0,0.24,0.28,1.0,0.24,0.28
115,0,0,0.25,0.25,0,2.82,1.0,0.44,0.46,1.0,0.44,0.46
115,0,0,0.25,0.25,0,2.88,1.0,0.22,0.22,1.0,0.22,0.22
115,0,0,0.25,0.25,0,2.94,1.0,0.28,0.28,1.0,0.28,0.28
115,0,0,0.25,0.25,0,3.0,1.0,0.24,0.26,1.0,0.24,0.26
120,0,0,0.25,0.25,0,0.0,0.28,0.28,0.3,0.28,0.28,0.3
120,0,0,0.25,0.25,0,0.06,1.0,0.36,0.4,1.0,0.36,0.4
120,0,0,0.25,0.25,0,0.12,1.0,0.38,0.38,1.0,0.38,0.38
120,0,0,0.25,0.25,0,0.18,1.0,0.36,0.34,1.0,0.36,0.34
120,0,0,0.25,0.25,0,0.24,1.0,0.32,0.32,1.0,0.32,0.32
120,0,0,0.25,0.25,0,0.3,1.0,0.22,0.24,1.0,0.22,0.24
120,0,0,0.25,0.25,0,0.36,1.0,0.2,0.2,1.0,0.2,0.2
120,0,0,0.25,0.25,0,0.42,1.0,0.36,0.4,1.0,0.36,0.4
120,0,0,0.25,0.25,0,0.48,1.0,0.3,0.36,1.0,0.3,0.36
120,0,0,0.25,0.25,0,0.54,1.0,0.36,0.28,1.0,0.36,0.28
120,0,0,0.25,0.25,0,0.6,1.0,0.3,0.3,1.0,0.3,0.3
120,0,0,0.25,0.25,0,0.6599999999999999,1.0,0.38,0.38,1.0,0.38,0.38
120,0,0,0.25,0.25,0,0.72,1.0,0.46,0.48,1.0,0.46,0.48
120,0,0,0.25,0.25,0,0.78,1.0,0.36,0.36,1.0,0.36,0.36
120,0,0,0.25,0.25,0,0.84,1.0,0.4,0.4,1.0,0.4,0.4
120,0,0,0.25,0.25,0,0.8999999999999999,1.0,0.24,0.24,1.0,0.24,0.24
120,0,0,0.25,0.25,0,0.96,1.0,0.38,0.4,1.0,0.38,0.4
120,0,0,0.25,0.25,0,1.02,1.0,0.3,0.3,1.0,0.3,0.3
120,0,0,0.25,0.25,0,1.08,1.0,0.4,0.38,1.0,0.4,0.38
120,0,0,0.25,0.25,0,1.14,1.0,0.32,0.28,1.0,0.32,0.28
120,0,0,0.25,0.25,0,1.2,1.0,0.26,0.22,1.0,0.26,0.22
120,0,0,0.25,0.25,0,1.26,1.0,0.36,0.38,1.0,0.36,0.38
120,0,0,0.25,0.25,0,1.3199999999999998,1.0,0.32,0.3,1.0,0.32,0.3
120,0,0,0.25,0.25,0,1.38,1.0,0.32,0.34,1.0,0.32,0.34
120,0,0,0.25,0.25,0,1.44,1.0,0.3,0.32,1.0,0.3,0.32
120,0,0,0.25,0.25,0,1.5,1.0,0.22,0.22,1.0,0.22,0.22
120,0,0,0.25,0.25,0,1.56,1.0,0.34,0.34,1.0,0.34,0.34
120,0,0,0.25,0.25,0,1.6199999999999999,1.0,0.3,0.36,1.0,0.3,0.36
120,0,0,0.25,0.25,0,1.68,1.0,0.36,0.36,1.0,0.36,0.36
120,0,0,0.25,0.25,0,1.74,1.0,0.28,0.24,1.0,0.28,0.24
120,0,0,0.25,0.25,0,1.7999999999999998,1.0,0.36,0.36,1.0,0.36,0.36
120,0,0,0.25,0.25,0,1.8599999999999999,1.0,0.34,0.36,1.0,0.34,0.36
120,0,0,0.25,0.25,0,1.92,1.0,0.24,0.32,1.0,0.24,0.32
120,0,0,0.25,0.25,0,1.98,1.0,0.24,0.28,1.0,0.24,0.28
120,0,0,0.25,0.25,0,2.04,1.0,0.38,0.32,1.0,0.38,0.32
120,0,0,0.25,0.25,0,2.1,1.0,0.32,0.3,1.0,0.32,0.3
120,0,0,0.25,0.25,0,2.16,1.0,0.3,0.3,1.0,0.3,0.3
120,0,0,0.25,0.25,0,2.2199999999999998,1.0,0.44,0.42,1.0,0.44,0.42
120,0,0,0.25,0.25,0,2.28,1.0,0.38,0.32,1.0,0.38,0.32
120,0,0,0.25,0.25,0,2.34,1.0,0.36,0.36,1.0,0.36,0.36
120,0,0,0.25,0.25,0,2.4,1.0,0.46,0.4,1.0,0.46,0.4
120,0,0,0.25,0.25,0,2.46,1.0,0.34,0.24,1.0,0.34,0.24
120,0,0,0.25,0.25,0,2.52,1.0,0.3,0.34,1.0,0.3,0.34
120,0,0,0.25,0.25,0,2.58,1.0,0.28,0.4,1.0,0.28,0.4
120,0,0,0.25,0.25,0,2.6399999999999997,1.0,0.34,0.34,1.0,0.34,0.34
120,0,0,0.25,0.25,0,2.6999999999999997,1.0,0.4,0.38,1.0,0.4,0.38
120,0,0,0.25,0.25,0,2.76,1.0,0.38,0.38,1.0,0.38,0.38
120,0,0,0.25,0.25,0,2.82,1.0,0.26,0.24,1.0,0.26,0.24
120,0,0,0.25,0.25,0,2.88,1.0,0.32,0.34,1.0,0.32,0.34
120,0,0,0.25,0.25,0,2.94,1.0,0.52,0.46,1.0,0.52,0.46
120,0,0,0.25,0.25,0,3.0,1.0,0.18,0.16,1.0,0.18,0.16
125,0,0,0.25,0.25,0,0.0,0.16,0.22,0.22,0.16,0.22,0.22
125,0,0,0.25,0.25,0,0.06,1.0,0.3,0.28,1.0,0.3,0.28
125,0,0,0.25,0.25,0,0.12,1.0,0.24,0.26,1.0,0.24,0.26
125,0,0,0.25,0.25,0,0.18,1.0,0.44,0.38,1.0,0.44,0.38
125,0,0,0.25,0.25,0,0.24,1.0,0.38,0.34,1.0,0.38,0.34
125,0,0,0.25,0.25,0,0.3,1.0,0.3,0.34,1.0,0.3,0.34
125,0,0,0.25,0.25,0,0.36,1.0,0.28,0.32,1.0,0.28,0.32
125,0,0,0.25,0.25,0,0.42,1.0,0.3,0.26,1.0,0.3,0.26
125,0,0,0.25,0.25,0,0.48,1.0,0.26,0.28,1.0,0.26,0.28
