m,p,q,delta,omni_precision_2,omni_recall_2,omni_precision_3,omni_recall_3,omni_precision_4,omni_recall_4,omni_precision_5,omni_recall_5,omni_precision_6,omni_recall_6,omni_precision_7,omni_recall_7,omni_precision_8,omni_recall_8,omni_precision_9,omni_recall_9,omni_precision_10,omni_recall_10,mase_precision_2,mase_recall_2,mase_precision_3,mase_recall_3,mase_precision_4,mase_recall_4,mase_precision_5,mase_recall_5,mase_precision_6,mase_recall_6,mase_precision_7,mase_recall_7,mase_precision_8,mase_recall_8,mase_precision_9,mase_recall_9,mase_precision_10,mase_recall_10
85.0,0.5,0.25,0.11,0.9427027027027026,1.0,0.921132192976115,0.9999000000000001,0.7486746917053503,0.9950000000000003,0.8157736987605199,0.9940333333333337,0.7794520369644851,0.9902000000000001,0.7650899035298733,0.9909000000000003,0.7253084128767814,0.9766000000000007,0.7146257215138085,0.9668666666666664,0.7006420095365027,0.9601666666666673,0.9427027027027026,1.0,0.9420800617564528,0.9997,0.7814935105583163,0.9959333333333334,0.7828412776863671,0.9974000000000003,0.727691927010951,0.9911333333333334,0.7591896136517435,0.9898666666666668,0.705770189490963,0.9834999999999998,0.7067289348759129,0.9707999999999999,0.6826201236866883,0.9588666666666663
170.0,0.5,0.25,0.34,0.9329729729729729,1.0,0.919972929689795,1.0,0.6978537106608702,1.0,0.7490788230793903,1.0,0.6808485329879079,0.9997999999999999,0.7096174513202148,0.9998333333333335,0.658635974613431,0.9994666666666667,0.630865338922866,0.9988333333333336,0.6279300896940462,0.9983333333333335,0.9329729729729729,1.0,0.8691613542508654,1.0,0.6930132133995279,0.9999666666666667,0.7322142603621532,0.9998333333333334,0.6901347712847433,0.9999666666666667,0.6895610856755714,0.9997000000000001,0.6791616449555425,0.9996666666666668,0.6259754270390877,0.9992333333333334,0.6172585403890304,0.9990000000000002
85.0,0.5,0.25,0.21,0.9447297297297297,1.0,0.947196103896104,0.9999666666666667,0.7147130712061184,0.9999666666666667,0.7799911910959391,0.9984999999999999,0.721164258230304,0.9982333333333335,0.7587954783214363,0.9976000000000002,0.7102195459369395,0.996966666666667,0.6776273638175861,0.9948000000000006,0.656769994619857,0.9922333333333339,0.9447297297297297,1.0,0.906450521081915,1.0,0.7420949715555725,0.9994999999999998,0.7737594104626908,0.9997333333333335,0.7187092676942501,0.998,0.7371655872320091,0.9987,0.694518896720689,0.9965333333333334,0.6655531948909565,0.9958333333333336,0.6675210073279757,0.9922333333333335
170.0,0.5,0.25,0.24,0.9632432432432432,1.0,0.9637635996214944,1.0,0.7401202053262281,0.9995999999999999,0.7705585507838093,1.0,0.7149427729341581,0.9992333333333332,0.7492143694643315,0.9995,0.6691312245834271,0.9986333333333333,0.6401615547612474,0.9979000000000002,0.6419478040319541,0.997766666666667,0.9632432432432432,1.0,0.9246222017296907,1.0,0.7261017732894685,1.0,0.7781148508460514,0.9996666666666667,0.7066191926410922,0.9996666666666667,0.7355457023470641,0.9995,0.6834426607747381,0.9984333333333332,0.6447911859381851,0.9982666666666669,0.6465403070338017,0.9986333333333332
85.0,0.5,0.25,0.31,0.9362162162162161,1.0,0.9140167221696884,1.0,0.7303590760577281,0.9991666666666668,0.7610437124940868,0.9995666666666668,0.6996906928264557,0.9996,0.719188296530664,0.9991666666666668,0.6405294378779529,0.9991666666666669,0.644038732515569,0.9978000000000001,0.6233758599289139,0.9964333333333333,0.9362162162162161,1.0,0.9141135456245412,1.0,0.7633498876444088,0.9995,0.7782277838603163,0.9997999999999999,0.6897420834732325,0.9991666666666668,0.727781235917112,0.9993,0.6825150801657927,0.9990333333333332,0.6703016791598461,0.9981,0.6197557687110432,0.9978
170.0,0.5,0.25,0.14,0.9227027027027026,1.0,0.9016467269551215,1.0,0.7136417002785196,0.9987000000000001,0.7950635029763492,0.9998666666666668,0.6882082622569292,0.9979666666666667,0.6926100544142515,0.9983333333333333,0.6869153581749936,0.9963666666666667,0.6712193780157126,0.9950333333333335,0.6729372977922384,0.9922333333333337,0.9227027027027026,1.0,0.9150598256327239,0.9999666666666667,0.7147394713598189,0.9994666666666667,0.7480713663825285,0.9996666666666667,0.7050643444591524,0.9962666666666667,0.7268502507735752,0.9972333333333335,0.67473106570128,0.9955000000000004,0.6657026060434403,0.9924333333333335,0.6342851754719914,0.9903666666666665
85.0,0.5,0.25,0.41000000000000003,0.9312162162162161,1.0,0.9301817191862463,1.0,0.7299674785662092,0.9999000000000001,0.7559613909716404,1.0,0.7133569966810722,0.9992333333333333,0.7127758212198042,0.9997333333333333,0.6912182986860012,0.9990666666666667,0.651884646141894,0.9990333333333337,0.6331051811312498,0.9981333333333334,0.9312162162162161,1.0,0.906976637534208,1.0,0.7270183990246385,1.0,0.752362263699823,0.9999000000000001,0.7058796329783213,0.9997,0.7111049217338471,0.9996333333333334,0.6436311956990265,0.9993666666666666,0.6861927382678645,0.9987333333333335,0.6094787262814498,0.9986000000000002
170.0,0.5,0.25,0.04,0.9194594594594594,1.0,0.9118979736055352,0.9958333333333335,0.7892763733249835,0.9835666666666666,0.8010304500953622,0.9754333333333329,0.7762257009190097,0.9513333333333337,0.7669623959493507,0.947966666666667,0.7423664812944409,0.9153,0.7209025918073825,0.8689333333333331,0.7221975416470617,0.8361333333333337,0.9194594594594594,1.0,0.8936264908698679,0.9942000000000003,0.716826585982888,0.9837333333333335,0.7964939100016187,0.9750000000000003,0.7430877781589328,0.9503333333333336,0.7637515929509878,0.9368333333333332,0.7307051047603035,0.896933333333333,0.7383862176019876,0.864033333333333,0.7399236581317448,0.8464
90.0,0.5,0.25,0.0,,0.01,,0.024433333333333328,,0.03676666666666667,,0.04296666666666666,,0.0337,,0.029433333333333332,,0.04873333333333333,,0.04353333333333333,,0.04776666666666667,,0.01,,0.03576666666666666,,0.028766666666666666,,0.0584,,0.052633333333333344,,0.0613,,0.05443333333333333,,0.05306666666666668,,0.04966666666666668
165.0,0.5,0.25,0.45,0.9469084390512961,1.0,0.9332795505814836,1.0,0.7106809312387806,1.0,0.7389187974883673,1.0,0.6766087380644676,1.0,0.7150916422482703,0.9999333333333333,0.6559571906545136,0.9997666666666666,0.627317575949172,0.9995000000000002,0.6182118079029788,0.9996,0.9469084390512961,1.0,0.9124740349969883,1.0,0.6933230079164473,0.9999666666666667,0.7310662957277558,1.0,0.6622604835849638,0.9998666666666667,0.7055571442996238,1.0,0.6767942122727958,0.9997333333333333,0.643981767858364,0.9993000000000002,0.6281908922640842,0.9994000000000003
90.0,0.5,0.25,0.1,0.9664864864864865,1.0,0.9466612737934393,0.9995333333333334,0.770858456894464,0.9928333333333336,0.7701109904837894,0.995066666666667,0.7291380687021237,0.990233333333334,0.804798560957796,0.9841333333333331,0.7238892412573543,0.9766666666666667,0.6956089441659661,0.9671333333333334,0.6781104585081705,0.9603666666666668,0.9664864864864865,1.0,0.9268020793074101,0.9998666666666667,0.7773076890465929,0.9964666666666666,0.7983069479471727,0.9938000000000001,0.7390846115169505,0.9873666666666671,0.7399059564673578,0.9878666666666668,0.7323011154334219,0.9793666666666667,0.7162780265257799,0.9674666666666671,0.6948274179702628,0.9545666666666668
165.0,0.5,0.25,0.35000000000000003,0.9714864864864865,1.0,0.9306213849107868,1.0,0.7674289280590014,0.9999000000000001,0.7455049575908076,0.9998,0.6791719381131945,0.9999000000000001,0.7302539554447712,0.9996333333333334,0.6722317510223226,0.9996333333333334,0.6410451081839537,0.9994000000000003,0.6293970049161565,0.9988333333333334,0.9714864864864865,1.0,0.9275611036222283,1.0,0.7312787112473527,1.0,0.7481912032092427,1.0,0.6834320871991553,0.9999666666666667,0.7090717758863729,0.9999333333333333,0.649790120257671,0.9993333333333334,0.6332391692813722,0.9993000000000001,0.6072655792153898,0.999366666666667
90.0,0.5,0.25,0.2,0.9597297297297297,1.0,0.9504964828113484,0.9999666666666667,0.7431612000181584,0.9996,0.7765954544180671,0.9995666666666668,0.7340599339525581,0.9979666666666667,0.7277629572092813,0.9982000000000001,0.7007809622211275,0.9952666666666667,0.6629999456429901,0.9939000000000001,0.6456388738859732,0.9907666666666668,0.9597297297297297,1.0,0.941120812895565,1.0,0.7490553106674399,0.9997333333333335,0.7584248142148369,0.9992333333333333,0.6777853382559494,0.9986333333333335,0.7295112292351199,0.9981,0.6748349666165399,0.9963,0.6612993413669379,0.9938666666666669,0.617739112512773,0.9920666666666669
165.0,0.5,0.25,0.25,0.9033949255377826,1.0,0.9176902351361186,1.0,0.7197444221330548,0.9997666666666667,0.8272677734157164,0.9995666666666668,0.7014023292510333,0.9986333333333335,0.7111234125948251,0.9999000000000001,0.6647763315528517,0.9992666666666666,0.6490151567943592,0.9983000000000003,0.6431832933197353,0.9977333333333336,0.9033949255377826,1.0,0.879790221009666,1.0,0.6838740624757214,0.9997333333333333,0.7502765226748235,0.9997666666666667,0.6973888674284789,0.9998,0.6896846931500715,0.9997,0.6814739452894191,0.9992333333333334,0.6415005791288882,0.9990000000000001,0.632850509763562,0.9979666666666671
90.0,0.5,0.25,0.3,0.9714864864864865,1.0,0.9549919059270939,1.0,0.7058341823092846,0.9996666666666667,0.7553251240618798,0.9999000000000001,0.6814312650660734,0.9991000000000001,0.7366262060692993,0.9993000000000001,0.6624912536073841,0.9991333333333334,0.6562311617856481,0.9975,0.6248888781446393,0.9944999999999997,0.9714864864864865,1.0,0.9218790625812244,1.0,0.7368545536630955,0.9998666666666668,0.775234742140138,0.9998,0.6863895638950187,0.9997333333333333,0.7149233431903737,0.9993666666666668,0.6698744808944602,0.9989666666666668,0.6483069282365963,0.9974333333333334,0.6080866527224963,0.996666666666667
165.0,0.5,0.25,0.15,0.9386651958080529,1.0,0.953060355106617,0.9999333333333333,0.7312621820094991,0.9994666666666667,0.7425337029144626,0.9995000000000003,0.6958508884107408,0.9976000000000002,0.7193513166944874,0.9978000000000005,0.6789023457859308,0.996466666666667,0.6923332830383806,0.9942333333333336,0.6255406443819682,0.9928000000000005,0.9386651958080529,1.0,0.9270542471019096,1.0,0.7209568600228415,0.9985333333333334,0.7821954713581437,0.9986999999999999,0.721390019440537,0.9989666666666669,0.7269641033346488,0.9988000000000002,0.6940337504927794,0.9972,0.6444403277251471,0.9952333333333336,0.6525144824611324,0.9925666666666669
90.0,0.5,0.25,0.4,0.9539354660783232,1.0,0.9248392618360413,1.0,0.7215640935810742,1.0,0.7623224483103064,0.9999666666666667,0.7195921502736025,0.9999333333333333,0.7240057140489281,0.9995999999999999,0.6658599613336403,0.9989666666666666,0.6284818721707253,0.9980666666666668,0.6089134982428878,0.9985000000000003,0.9539354660783232,1.0,0.8782578001955064,1.0,0.71478889438204,0.9997666666666666,0.7271934926257451,0.9999666666666667,0.695115620119486,1.0,0.6901809480413766,0.9997333333333333,0.6514213247915164,0.9990333333333332,0.6220728862503523,0.9988666666666668,0.6255827458861458,0.9989666666666669
165.0,0.5,0.25,0.05,0.9579729729729729,1.0,0.9338018997811716,0.9988666666666667,0.761588637855683,0.9884999999999999,0.7795535454361086,0.9914333333333338,0.7376865591410708,0.9725666666666668,0.7284386536554542,0.9722666666666667,0.7049013532785287,0.9413666666666672,0.679383614979412,0.9206333333333333,0.6906688166635334,0.8969333333333335,0.9579729729729729,1.0,0.9269904551969117,0.9992333333333334,0.7438691837379977,0.9925,0.7859402581105123,0.9828000000000005,0.7231956169824698,0.9763333333333335,0.7620616484974563,0.9682333333333335,0.7192635949160251,0.9407666666666666,0.7002387661280184,0.9252999999999997,0.69678284343827,0.8944666666666663
90.0,0.5,0.25,0.5,0.9464864864864865,1.0,0.9247746614315298,1.0,0.6905617657007397,1.0,0.7664553512404815,0.9995,0.7147604710729947,0.9995,0.706551265161671,0.9996333333333334,0.689215956738557,0.9999333333333333,0.6507062671861091,0.9993666666666668,0.6381957384077501,0.9991000000000002,0.9464864864864865,1.0,0.8855979519650335,1.0,0.7248983659395654,0.9995333333333334,0.7611917893138223,1.0,0.7074379988755309,1.0,0.7464136605271418,0.9997333333333333,0.6496482571198411,0.9997,0.6459059811470137,0.9991333333333334,0.6410559747609619,0.999366666666667
160.0,0.5,0.25,0.46,0.9309459459459458,1.0,0.9222806642211573,1.0,0.7052474479479736,0.9998333333333334,0.7391576530308089,0.9999000000000001,0.6803525032209718,1.0,0.6721876699222246,0.9998666666666667,0.6618657572715803,0.9996333333333333,0.6297740513968896,0.9995000000000003,0.6074041306214515,0.9995666666666669,0.9309459459459458,1.0,0.8824811213563596,1.0,0.6975280993882131,1.0,0.7283121669116279,0.9999000000000001,0.7304755121484221,1.0,0.7190657522347149,0.9999666666666667,0.6684961868671162,1.0,0.6267047108949564,0.9992,0.6134259086613858,0.9996333333333335
95.0,0.5,0.25,0.09,0.9629729729729729,1.0,0.9279019101030339,0.9996,0.7392818909355499,0.9939999999999999,0.7729989425638791,0.9938333333333333,0.7411711937108619,0.9878333333333336,0.7628823865346542,0.9864666666666669,0.7183031635727238,0.9777000000000002,0.7106797408533748,0.9701,0.7073436714570738,0.9482333333333333,0.9629729729729729,1.0,0.9375329613875658,0.9993333333333334,0.7837102649097624,0.9912000000000003,0.781777102974592,0.9948666666666669,0.7190558676375461,0.9886333333333335,0.7532461676039042,0.9847333333333339,0.7245515681630746,0.9696333333333333,0.6987737583692603,0.9562000000000004,0.6980860762756734,0.9523999999999998
160.0,0.5,0.25,0.36,0.9412162162162161,1.0,0.9219276354725809,1.0,0.7169676092263911,0.9999333333333333,0.7627852150260869,0.9999333333333333,0.6838333936440191,0.9997,0.7177480191358387,0.9997333333333333,0.6441453755145027,0.9993333333333334,0.6388153855898934,0.9985333333333337,0.6049192567268762,0.9987666666666669,0.9412162162162161,1.0,0.8795060365574585,1.0,0.6943624753336313,0.9994666666666667,0.7027751891519536,0.9999000000000001,0.6483501221844138,0.9998333333333334,0.7115950982417405,0.9997666666666667,0.6581815840304871,0.9996333333333334,0.6521003095642175,0.9990333333333337,0.5991067369338962,0.9991000000000002
95.0,0.5,0.25,0.19,0.9093574186431329,1.0,0.910164579593798,1.0,0.7422557213304322,0.9985333333333333,0.752413095967524,0.9995333333333335,0.7021108014935064,0.9973333333333333,0.728548913297313,0.9977666666666666,0.6798857375515801,0.9932000000000003,0.6669225284541273,0.9945333333333336,0.6410198482436291,0.9903666666666666,0.9093574186431329,1.0,0.8909224193779078,1.0,0.7559939128142134,0.9992333333333334,0.7549253924250955,0.9988000000000001,0.6877096350346338,0.9989666666666666,0.7073054657111919,0.9990666666666668,0.6807188878012057,0.9942000000000002,0.6631097659232864,0.9944,0.6337077908896748,0.9911666666666669
160.0,0.5,0.25,0.26,0.9404219525648096,1.0,0.922433003429923,1.0,0.7402034203542235,0.9999000000000001,0.7631273634032866,0.9999000000000001,0.6941909736188207,0.9998999999999999,0.7019120849209092,0.9998666666666667,0.6683217162785831,0.9988333333333332,0.6540835522442597,0.9985666666666668,0.6303541227413995,0.997966666666667,0.9404219525648096,1.0,0.8990060533067558,1.0,0.6993730960043771,0.9999666666666667,0.7231229595674428,1.0,0.6794220224367997,0.9994333333333334,0.7201087975004525,0.9990666666666667,0.655871209782262,0.9986666666666669,0.6333567418230891,0.9973333333333332,0.6210331229497723,0.9972000000000003
95.0,0.5,0.25,0.29,0.9494594594594594,1.0,0.9165435533621491,1.0,0.7198037682139165,0.9998999999999999,0.7635530849154132,1.0,0.6820089232920111,0.9989999999999999,0.7209492114712649,0.9984666666666666,0.6721850578324948,0.9971333333333335,0.6562691633821187,0.9969333333333336,0.6249842947142464,0.9953666666666666,0.9494594594594594,1.0,0.9069027313719876,1.0,0.7090096284703965,0.9998999999999999,0.763924699747708,0.9998,0.6921245230782666,0.9998666666666667,0.6954552276221115,0.9995,0.6689191358432696,0.9987999999999999,0.6515436412336624,0.9984333333333333,0.6357060614178761,0.9976
160.0,0.5,0.25,0.16,0.9512162162162161,1.0,0.9180171943491896,1.0,0.6958072113244639,0.9995,0.7735195521333316,0.9996333333333334,0.7116430641748026,0.9985333333333335,0.728720991617326,0.9984666666666666,0.6805390659604756,0.9956000000000002,0.6632401884820021,0.9940000000000004,0.6326101547522611,0.9925333333333333,0.9512162162162161,1.0,0.9209266713125277,1.0,0.7329898527237882,0.9983333333333334,0.7720070104772696,0.9994666666666667,0.7063683544595434,0.9975,0.7077465894683183,0.9983000000000001,0.6741808161827734,0.9977666666666666,0.6409018825461048,0.9934333333333335,0.6420133904150995,0.9936000000000004
95.0,0.5,0.25,0.39,0.9069084390512961,1.0,0.8977255331657481,1.0,0.712379401270271,0.9997000000000001,0.7431986479020667,0.9998999999999999,0.6533723467764082,0.9996,0.7130941278379573,0.9997666666666666,0.6621508847365675,0.9991666666666668,0.646850960366253,0.9991333333333334,0.6162336708497076,0.9985666666666669,0.9069084390512961,1.0,0.8862024892192413,1.0,0.711463616303051,0.9998666666666668,0.7546875492934707,1.0,0.6788638066779419,0.9997999999999999,0.7171345228179864,0.9997999999999999,0.6478978933506759,0.9991333333333333,0.6591683628813944,0.9990666666666668,0.6321001164990708,0.9987666666666669
160.0,0.5,0.25,0.06,0.9429729729729729,1.0,0.9128863717828678,0.9987,0.748630892246955,0.9908333333333335,0.8144777975292989,0.9909333333333334,0.7087077543362084,0.9849333333333337,0.7560104041418352,0.9776000000000006,0.731272210756719,0.9623333333333335,0.7228759729843067,0.9527333333333334,0.7138182864370427,0.9405000000000001,0.9429729729729729,1.0,0.9169029242246105,0.9995666666666668,0.7584753856529521,0.9962666666666667,0.7977081943113405,0.9910666666666667,0.7527339643224898,0.9832000000000002,0.754947642912511,0.9765333333333337,0.7237379670078752,0.9584666666666667,0.7041123751789685,0.9570000000000001,0.7182212230216717,0.9203666666666672
95.0,0.5,0.25,0.49,0.9504219525648097,1.0,0.9363163265983333,1.0,0.7674651108449987,0.9999666666666667,0.7672963535370293,0.9999333333333333,0.7120864373875263,0.9994333333333333,0.7506245317590023,0.9998,0.6607952682178342,0.9995000000000002,0.6389309828614335,0.9993666666666668,0.6606232123512479,0.9992666666666667,0.9504219525648097,1.0,0.9034851151099871,1.0,0.718717851452698,0.9998,0.7600536335627964,0.9999666666666667,0.7071477350873223,1.0,0.7104192449495008,0.9997,0.6763992800911851,0.9990333333333333,0.656659051338019,0.9989333333333336,0.6115463081192177,0.9990333333333333
155.0,0.5,0.25,0.47000000000000003,0.9932432432432432,1.0,0.9517371287380522,1.0,0.7393907849522872,1.0,0.7552392364388311,1.0,0.7021538901967352,0.9999666666666667,0.733607766510142,0.9999000000000001,0.6646118351909575,0.9998000000000001,0.6680186879070062,0.9993000000000003,0.649110835918086,0.9994000000000001,0.9932432432432432,1.0,0.9188531669060553,1.0,0.7342824678498856,0.9998999999999999,0.7397726966839707,1.0,0.6807898821794381,1.0,0.7259191662402812,1.0,0.6751067101665983,0.9996,0.6651713413170732,0.9997000000000001,0.6339969329870527,0.9994333333333334
100.0,0.5,0.25,0.08,0.9377027027027026,1.0,0.9400459435985041,0.9990666666666667,0.7842887321421692,0.9909666666666669,0.8077930213603597,0.9914000000000002,0.7502457517026966,0.9800666666666666,0.7635845006282663,0.9754999999999999,0.7566795054049829,0.9716666666666665,0.7080372474000421,0.9572333333333334,0.7007069499510739,0.938333333333334,0.9377027027027026,1.0,0.9250638344267916,0.9995333333333334,0.7925744097429984,0.9951666666666668,0.7764975807600795,0.9947666666666667,0.7285515724917607,0.9812999999999998,0.7661680841917188,0.9775,0.7298270370417385,0.9670000000000002,0.696700517814591,0.9472000000000003,0.6997831812300571,0.9417000000000003
155.0,0.5,0.25,0.37,0.9714864864864865,1.0,0.9456763648251063,1.0,0.7473424945775318,0.9999666666666667,0.7516005749673512,0.9995666666666666,0.668109291744426,0.9998333333333334,0.7219983208972198,0.9997999999999999,0.6676249037558764,0.9995333333333335,0.6631391924531911,0.9990000000000002,0.6284730550053013,0.9992,0.9714864864864865,1.0,0.9292236861715918,1.0,0.729917881383316,0.9998999999999999,0.7910986555642416,1.0,0.7040951822246327,0.9999333333333333,0.7341583386915428,0.9997666666666666,0.6679477191004344,0.9992666666666667,0.6220056777082874,0.9989666666666669,0.6109445624681178,0.9986666666666667
100.0,0.5,0.25,0.18,0.9227027027027026,1.0,0.9291744766436792,1.0,0.7274674500582473,0.9992333333333333,0.7766649698907746,0.9992,0.690943242352326,0.9979333333333333,0.7133694390830975,0.9989333333333336,0.6875171182437657,0.9954000000000002,0.6650599211126241,0.9923666666666666,0.6691252888306447,0.988833333333334,0.9227027027027026,1.0,0.8998549051144275,0.9999666666666667,0.7581479804453363,0.9982000000000001,0.7485838808679435,0.9988666666666668,0.7116823214556391,0.9977000000000001,0.7251470779703307,0.9981666666666669,0.6938277128720266,0.9961666666666669,0.6481128481198778,0.9939333333333334,0.6322906039530953,0.9873333333333337
155.0,0.5,0.25,0.27,0.9614864864864865,1.0,0.9425514994589885,1.0,0.7424445758725965,0.9995999999999999,0.8030428811720226,0.9998666666666667,0.7176675619378288,0.9995666666666666,0.7363984458129732,0.9995333333333334,0.665990723100435,0.9992666666666667,0.6696718257176231,0.9984666666666668,0.6280892812462163,0.9978333333333338,0.9614864864864865,1.0,0.8824880442780997,1.0,0.7268952985697303,0.9997333333333333,0.715512736081832,0.9998,0.6738675634570498,0.9997,0.6866575427736441,0.9997333333333333,0.6708439186410478,0.9992666666666666,0.6727673496066854,0.9985666666666672,0.6324565283075505,0.9979333333333336
100.0,0.5,0.25,0.28,0.9479729729729729,1.0,0.9212705670271037,1.0,0.707696108611458,0.9994000000000001,0.7601596999513142,0.9997333333333333,0.6961671665515589,0.9990333333333333,0.7187802725015022,0.9994666666666667,0.6714148318684129,0.9986666666666666,0.6486087181545659,0.9977333333333334,0.6330752077063436,0.9975333333333336,0.9479729729729729,1.0,0.9091664054400737,1.0,0.7443171567483524,0.9999333333333333,0.7493595971013867,0.9990333333333333,0.6983950692205108,0.9993666666666666,0.7186281170183192,0.9997333333333333,0.6599974454810726,0.9988666666666668,0.6253351982617646,0.9979,0.6417499398503991,0.9959333333333337
155.0,0.5,0.25,0.17,0.9109459459459458,1.0,0.920705086111317,1.0,0.7079857317452506,0.9999666666666667,0.7663078451803615,0.9990000000000002,0.6729550033372809,0.9986000000000002,0.7191963567413879,0.9982000000000001,0.6990125974036797,0.995266666666667,0.647417093246686,0.9958666666666669,0.6658123694275423,0.991766666666667,0.9109459459459458,1.0,0.8898384298886378,1.0,0.7478102442539455,0.9998333333333334,0.7871290779333642,0.9995333333333332,0.6813791525841644,0.9991333333333333,0.7080691292414943,0.9994,0.6886561543874299,0.9962333333333335,0.6611319541418834,0.996166666666667,0.6423646722676001,0.9936333333333336
100.0,0.5,0.25,0.38,0.9479729729729729,1.0,0.9369774498012781,1.0,0.7090284810609334,1.0,0.7827156658041632,0.9997999999999999,0.687172043608075,0.9997333333333333,0.7020117845656371,0.9998666666666667,0.6561201749800469,0.9986999999999999,0.6570712481008895,0.9987666666666668,0.6109394981161784,0.9978666666666668,0.9479729729729729,1.0,0.8936968421750174,1.0,0.7070951077516254,0.9995333333333334,0.726433980195523,1.0,0.6722976411266983,0.9998333333333334,0.716958629601136,0.9995666666666668,0.6541372476404094,0.9993,0.6504868050146433,0.9986666666666667,0.6199496108538259,0.998866666666667
155.0,0.5,0.25,0.07,0.9429729729729729,1.0,0.9210280217663157,0.9993333333333332,0.7832658110434917,0.9941999999999999,0.8161693316206795,0.9893666666666668,0.7452702612381011,0.9830666666666669,0.7462910092135718,0.9904333333333335,0.7332167857877497,0.9716333333333335,0.6989119004540473,0.9603666666666669,0.7106074698111816,0.9490000000000003,0.9429729729729729,1.0,0.9074231688291821,0.9998,0.737864096790175,0.9982000000000002,0.7807450367419528,0.9957666666666671,0.7457191445187533,0.9856666666666665,0.7579765226560408,0.9872333333333336,0.6824335856169761,0.9742666666666664,0.7042213454299149,0.9596000000000005,0.6784163680536133,0.9475333333333336
100.0,0.5,0.25,0.48,0.9194594594594594,1.0,0.9220654312270304,1.0,0.6976759933140234,0.9997666666666667,0.7578141542230274,1.0,0.67373077074393,0.9999666666666667,0.730031030157935,1.0,0.643686153597171,0.9993000000000001,0.6473626378753533,0.9994666666666667,0.6276633779951106,0.9992333333333336,0.9194594594594594,1.0,0.8823893441874007,1.0,0.7007024669307654,1.0,0.7041809512970018,1.0,0.6733375210182564,0.9998666666666667,0.7021457977458034,0.9999000000000001,0.6700329623845421,0.9997333333333335,0.6460748565562497,0.9991333333333334,0.6391971294102895,0.9991333333333334
150.0,0.5,0.25,0.48,0.9412162162162161,1.0,0.9275300514589248,1.0,0.7303668600357751,0.9999666666666667,0.762214192477476,1.0,0.7172002268267653,0.9995999999999999,0.694780344450475,0.9999666666666667,0.6738233793685643,0.9997000000000001,0.6622851706815183,0.9996,0.6197307318008797,0.9996,0.9412162162162161,1.0,0.900091594394223,1.0,0.6969627335847565,1.0,0.7427856946689191,1.0,0.6721846856684884,1.0,0.7094907163040531,0.9998666666666668,0.6572377880139716,0.9996666666666667,0.6256096128863343,0.9995666666666666,0.6073714145310481,0.9997666666666669
105.0,0.5,0.25,0.07,0.9529729729729729,1.0,0.9308496044893636,0.9992666666666667,0.7454658134297957,0.9933666666666668,0.7883135437536142,0.9940666666666668,0.7332541088476467,0.9806000000000001,0.778001906562863,0.9721000000000002,0.7259195929158149,0.9574333333333332,0.7240107592842118,0.9413333333333334,0.7024532750033772,0.9182333333333332,0.9529729729729729,1.0,0.9337086037127371,0.9987,0.7975653646159454,0.9951333333333336,0.8277902667082034,0.9887666666666669,0.7707386180427185,0.9826000000000004,0.7708077739618696,0.9736666666666669,0.7622590508683014,0.9582333333333337,0.7218422751143088,0.9413000000000002,0.687009146694063,0.9218000000000002
150.0,0.5,0.25,0.38,0.9379729729729729,1.0,0.9233374007080408,1.0,0.7181144629684013,0.9998999999999999,0.7480941296209295,0.9999333333333333,0.6963052315631677,0.9998666666666667,0.7431927597326516,0.9997,0.6547099448958794,0.9994000000000001,0.6666865853897096,0.9986333333333337,0.6480869365925702,0.9989666666666669,0.9379729729729729,1.0,0.9128163013259385,1.0,0.7322759548696972,1.0,0.7323015835925551,0.9999666666666667,0.660856979978782,0.9997666666666666,0.7153555454929402,0.9997666666666667,0.6650374964719658,0.9999000000000001,0.6458617506170201,0.9988333333333337,0.6148658710703636,0.9987000000000004
105.0,0.5,0.25,0.17,0.9227027027027026,1.0,0.916007719641651,0.9999666666666667,0.727112194026776,0.9980666666666668,0.7537346747932248,0.9996,0.7270861405624888,0.9988000000000002,0.7354426997594464,0.9972000000000003,0.6791517256361257,0.9937333333333336,0.6727692737176845,0.9927000000000002,0.6568679888331471,0.9894000000000002,0.9227027027027026,1.0,0.8836297715284342,1.0,0.7645757290443116,0.9992000000000002,0.7554732604859311,0.9996,0.7270815486991166,0.9990333333333333,0.7592097941924202,0.9976333333333334,0.6824958629607223,0.9964333333333336,0.655752119350653,0.9938000000000003,0.6292353638972609,0.9902333333333339
150.0,0.5,0.25,0.28,0.9444594594594594,1.0,0.9238518029092565,1.0,0.6990826205616065,1.0,0.7193327165462844,0.9998666666666667,0.6914735087365144,0.9993000000000001,0.6831460729663635,0.9992333333333334,0.6506105739274675,0.9982333333333334,0.6353636084702592,0.9980666666666669,0.6245076488914613,0.9972000000000003,0.9444594594594594,1.0,0.9078861625560991,1.0,0.7460572615046136,1.0,0.7661692088956218,0.9996666666666666,0.691679110114019,0.9996333333333333,0.7390041884213591,0.9996,0.6807438205244797,0.9997000000000001,0.6643173315629056,0.9990000000000001,0.6402956825944122,0.9980666666666669
