m,p,delta,omni_precision_2,omni_recall_2,mase_precision_2,mase_recall_2
135.0,0.5,0.34,1.0,1.0,0.7275663730776106,0.8230000000000001
135.0,0.5,0.35000000000000003,1.0,1.0,0.8965793180482912,0.9561333333333332
135.0,0.5,0.36,1.0,1.0,0.7904888556012337,0.9013333333333334
135.0,0.5,0.37,1.0,1.0,0.8772407920031374,0.9247333333333332
135.0,0.5,0.38,1.0,1.0,0.9336268452494721,0.974
135.0,0.5,0.39,1.0,1.0,0.9733912836389615,0.9896
135.0,0.5,0.4,1.0,1.0,1.0,1.0
135.0,0.5,0.41,1.0,1.0,1.0,1.0
135.0,0.5,0.42,1.0,1.0,1.0,1.0
135.0,0.5,0.43,1.0,1.0,1.0,1.0
135.0,0.5,0.44,1.0,1.0,1.0,1.0
135.0,0.5,0.45,1.0,1.0,1.0,1.0
135.0,0.5,0.46,1.0,1.0,1.0,1.0
135.0,0.5,0.47,1.0,1.0,1.0,1.0
135.0,0.5,0.48,1.0,1.0,1.0,1.0
135.0,0.5,0.49,1.0,1.0,1.0,1.0
135.0,0.5,0.5,1.0,1.0,1.0,1.0
140.0,0.5,0.0,0.2770466677177719,0.3176666666666665,0.24349339668438955,0.34473333333333345
140.0,0.5,0.01,0.2748470038933337,0.3776,0.2409019816724589,0.3966000000000001
140.0,0.5,0.02,0.26261462806690405,0.4553999999999999,0.261055348651345,0.4666666666666668
140.0,0.5,0.03,0.29709590197290703,0.4607333333333334,0.2742314248436921,0.4707999999999999
140.0,0.5,0.04,0.32753330718257945,0.4786666666666665,0.2711709305908743,0.4866666666666667
140.0,0.5,0.05,0.3591615339132617,0.4907333333333333,0.2917335584645529,0.4809999999999999
140.0,0.5,0.06,0.40534382541095504,0.5094,0.31793457240310313,0.4975999999999999
140.0,0.5,0.07,0.3497359689835157,0.5048000000000001,0.31444318559926554,0.5169999999999999
140.0,0.5,0.08,0.4555077397578477,0.5286666666666666,0.3461025227060457,0.5235333333333333
140.0,0.5,0.09,0.403510826630912,0.5864,0.34222927846051115,0.5354666666666666
140.0,0.5,0.1,0.4490910766437171,0.5406,0.3580433572939481,0.5880666666666666
140.0,0.5,0.11,0.4219751019359171,0.5975333333333332,0.35122768035286955,0.5347333333333334
140.0,0.5,0.12,0.4619475830552237,0.5865333333333332,0.40812417794167866,0.6016666666666667
140.0,0.5,0.13,0.5053328027925338,0.6228666666666667,0.4959477780491304,0.6859333333333332
140.0,0.5,0.14,0.3920324493362159,0.5821999999999998,0.4550211106402649,0.6305333333333332
140.0,0.5,0.15,0.4254886641029456,0.6316666666666668,0.417466625261692,0.6037333333333332
140.0,0.5,0.16,0.4525923822602216,0.6174666666666667,0.3699227215068141,0.5940666666666666
140.0,0.5,0.17,0.4870611740353377,0.658333333333333,0.488933626995905,0.6747999999999998
140.0,0.5,0.18,0.4724214051827043,0.613,0.5034366904207049,0.7208
140.0,0.5,0.19,0.6019893236923536,0.7009333333333337,0.4718518098288087,0.6484000000000001
140.0,0.5,0.2,0.8316727498322051,0.8623333333333332,0.4699977053257417,0.6546000000000001
140.0,0.5,0.21,0.9865806451612904,0.9902,0.4366610805069545,0.6195333333333334
140.0,0.5,0.22,0.9858494623655916,0.9890666666666666,0.5309674913813192,0.6788666666666668
140.0,0.5,0.23,1.0,1.0,0.5091683295625645,0.6753333333333333
140.0,0.5,0.24,1.0,1.0,0.5182394886760491,0.6927333333333331
140.0,0.5,0.25,1.0,1.0,0.5708152919238284,0.7498
140.0,0.5,0.26,1.0,1.0,0.5832422686371485,0.7574000000000001
140.0,0.5,0.27,1.0,1.0,0.4894567985801153,0.7231333333333332
140.0,0.5,0.28,1.0,1.0,0.5414328706225856,0.7376666666666668
140.0,0.5,0.29,1.0,1.0,0.5442624657491385,0.7485333333333333
140.0,0.5,0.3,1.0,1.0,0.5779472343471217,0.7915333333333335
140.0,0.5,0.31,1.0,1.0,0.6841919576427314,0.8325333333333335
140.0,0.5,0.32,1.0,1.0,0.7280558682997677,0.8662666666666666
140.0,0.5,0.33,1.0,1.0,0.7117444253037507,0.8670666666666668
140.0,0.5,0.34,1.0,1.0,0.7634962591236086,0.8818666666666668
140.0,0.5,0.35000000000000003,1.0,1.0,0.7842071149605887,0.9364
140.0,0.5,0.36,1.0,1.0,0.8686176351702676,0.9491999999999998
140.0,0.5,0.37,1.0,1.0,0.9727207503069571,0.9872666666666666
140.0,0.5,0.38,1.0,1.0,0.9628751608751609,0.9902
140.0,0.5,0.39,1.0,1.0,0.95855,0.9754
140.0,0.5,0.4,1.0,1.0,0.9744111498257841,0.9864
140.0,0.5,0.41,1.0,1.0,1.0,1.0
140.0,0.5,0.42,1.0,1.0,1.0,1.0
140.0,0.5,0.43,1.0,1.0,1.0,1.0
140.0,0.5,0.44,1.0,1.0,1.0,1.0
140.0,0.5,0.45,1.0,1.0,1.0,1.0
140.0,0.5,0.46,1.0,1.0,1.0,1.0
140.0,0.5,0.47,1.0,1.0,1.0,1.0
140.0,0.5,0.48,1.0,1.0,1.0,1.0
140.0,0.5,0.49,1.0,1.0,1.0,1.0
140.0,0.5,0.5,1.0,1.0,1.0,1.0
145.0,0.5,0.0,0.2486464677746483,0.3557333333333334,0.2413853324182857,0.2986000000000001
145.0,0.5,0.01,0.24990541890073004,0.3531333333333335,0.24342832936414016,0.3925333333333332
145.0,0.5,0.02,0.2762017547534189,0.4675333333333333,0.2463258912797394,0.4210666666666667
145.0,0.5,0.03,0.2888463380190027,0.4861999999999999,0.26271487752334743,0.4716666666666666
145.0,0.5,0.04,0.3036669019399169,0.5197999999999999,0.2729993946312249,0.5086
145.0,0.5,0.05,0.39340149844640704,0.5343333333333333,0.29513740898741164,0.4942666666666666
145.0,0.5,0.06,0.3249104190469027,0.4877333333333332,0.3030021984148035,0.5427333333333333
145.0,0.5,0.07,0.3411264093952913,0.5217333333333333,0.2961566526336786,0.4998
145.0,0.5,0.08,0.4025787576825944,0.5622666666666665,0.3471955284278257,0.5505333333333335
145.0,0.5,0.09,0.4014989516579847,0.5250666666666667,0.3521832597086277,0.5413333333333332
145.0,0.5,0.1,0.43034256216452577,0.5811333333333333,0.3520203550472527,0.6002666666666666
145.0,0.5,0.11,0.4064941755354857,0.5985999999999998,0.34201232645108,0.6030666666666668
145.0,0.5,0.12,0.4615846237681408,0.5977333333333332,0.3804379709796508,0.5768
145.0,0.5,0.13,0.461438796022459,0.5868666666666668,0.400251834865169,0.5943999999999999
145.0,0.5,0.14,0.391406284932124,0.5931333333333333,0.4198463304295503,0.6303333333333334
145.0,0.5,0.15,0.5147401154595663,0.6046,0.3846015249845061,0.6130666666666665
145.0,0.5,0.16,0.4548398902095087,0.5998,0.4545258822100843,0.6408666666666665
145.0,0.5,0.17,0.4957177620591559,0.5837333333333333,0.4291743951204235,0.5927999999999998
145.0,0.5,0.18,0.5332099825096804,0.6546,0.4638451494720532,0.6305333333333333
145.0,0.5,0.19,0.6687402176553525,0.7237333333333332,0.4656799169412992,0.6383999999999999
145.0,0.5,0.2,0.8785683126176774,0.9118666666666668,0.3889501935970566,0.5727333333333333
145.0,0.5,0.21,0.9599216695080872,0.9681333333333332,0.4727841371259484,0.6255333333333333
145.0,0.5,0.22,1.0,1.0,0.5330454635234418,0.7332000000000002
145.0,0.5,0.23,1.0,1.0,0.5089361691052798,0.6929333333333332
145.0,0.5,0.24,1.0,1.0,0.5465788738402487,0.7395999999999999
145.0,0.5,0.25,1.0,1.0,0.4512076540163003,0.6753999999999999
145.0,0.5,0.26,1.0,1.0,0.5248751105000669,0.6912666666666667
145.0,0.5,0.27,1.0,1.0,0.5612960024255627,0.7528000000000001
145.0,0.5,0.28,1.0,1.0,0.5484473604195429,0.6953333333333334
145.0,0.5,0.29,1.0,1.0,0.736163878634157,0.8578666666666667
145.0,0.5,0.3,1.0,1.0,0.6354628379166055,0.8085333333333335
145.0,0.5,0.31,1.0,1.0,0.7070706430434716,0.8462000000000001
145.0,0.5,0.32,1.0,1.0,0.6953975545490814,0.8639333333333334
145.0,0.5,0.33,1.0,1.0,0.8522570730620697,0.9313333333333332
145.0,0.5,0.34,1.0,1.0,0.8442926800338646,0.9487333333333332
145.0,0.5,0.35000000000000003,1.0,1.0,0.8816728073543979,0.9786666666666668
145.0,0.5,0.36,1.0,1.0,0.8475458822440735,0.9260666666666668
145.0,0.5,0.37,1.0,1.0,0.9387667423239112,0.9894000000000002
145.0,0.5,0.38,1.0,1.0,0.9640628885700622,0.9895333333333334
145.0,0.5,0.39,1.0,1.0,0.9645988308240064,0.9968666666666668
145.0,0.5,0.4,1.0,1.0,1.0,1.0
145.0,0.5,0.41,1.0,1.0,0.985,0.9904
145.0,0.5,0.42,1.0,1.0,1.0,1.0
145.0,0.5,0.43,1.0,1.0,1.0,1.0
145.0,0.5,0.44,1.0,1.0,1.0,1.0
145.0,0.5,0.45,1.0,1.0,1.0,1.0
145.0,0.5,0.46,1.0,1.0,1.0,1.0
145.0,0.5,0.47,1.0,1.0,1.0,1.0
145.0,0.5,0.48,1.0,1.0,1.0,1.0
145.0,0.5,0.49,1.0,1.0,1.0,1.0
145.0,0.5,0.5,1.0,1.0,1.0,1.0
150.0,0.5,0.0,0.2374188348633597,0.309,0.23209109748941856,0.3435999999999999
150.0,0.5,0.01,0.2524784424890781,0.3769333333333333,0.2542652249104594,0.3854
150.0,0.5,0.02,0.2686817889789663,0.4445333333333333,0.2667969985808742,0.4779333333333335
150.0,0.5,0.03,0.3052071810378709,0.4763999999999999,0.26582019294979103,0.4830666666666666
150.0,0.5,0.04,0.33116765547383026,0.4611999999999998,0.27582380651342464,0.4909333333333333
150.0,0.5,0.05,0.3727168477159799,0.5078666666666666,0.28729916067321537,0.5186
150.0,0.5,0.06,0.3116975855922595,0.514,0.28252192645969765,0.5070666666666668
150.0,0.5,0.07,0.4333728567742113,0.5351333333333332,0.3067986659181525,0.5541333333333334
150.0,0.5,0.08,0.3956349776599378,0.5410666666666666,0.3202846387487982,0.5489333333333333
150.0,0.5,0.09,0.4658488653359567,0.6269333333333332,0.3416690188979301,0.5484666666666668
150.0,0.5,0.1,0.4253757626721605,0.6101333333333333,0.34064689216166755,0.5503999999999999
150.0,0.5,0.11,0.42768427876017306,0.5855333333333332,0.4170870670925916,0.6121333333333332
150.0,0.5,0.12,0.5141009763796716,0.6040666666666666,0.3856296528322781,0.6205333333333333
150.0,0.5,0.13,0.4818377785734985,0.6048666666666667,0.3996600082012244,0.6156666666666664
150.0,0.5,0.14,0.4712451343350075,0.6182,0.4115655859054163,0.6135999999999998
150.0,0.5,0.15,0.4990505742515219,0.6329333333333333,0.38830111151973024,0.6029999999999999
150.0,0.5,0.16,0.4667238737058271,0.6249333333333331,0.38461773954863815,0.6140666666666664
150.0,0.5,0.17,0.489622013768266,0.5980666666666665,0.4493432831308353,0.6654666666666667
150.0,0.5,0.18,0.5186158790514426,0.6564000000000001,0.3973347791448123,0.5942666666666665
150.0,0.5,0.19,0.6783668107147517,0.7709999999999999,0.4165119300614165,0.6598
150.0,0.5,0.2,0.9179837618329384,0.9251333333333334,0.44974825064171575,0.6430666666666667
150.0,0.5,0.21,0.9863865546218488,0.9926666666666668,0.4084046147356749,0.6188666666666667
150.0,0.5,0.22,1.0,1.0,0.4782120649107672,0.6578666666666665
150.0,0.5,0.23,1.0,1.0,0.4955437004880597,0.6998666666666666
150.0,0.5,0.24,1.0,1.0,0.4390350669186317,0.6529333333333333
150.0,0.5,0.25,1.0,1.0,0.5331180050725883,0.6885999999999999
150.0,0.5,0.26,1.0,1.0,0.5682760632529339,0.7684666666666666
150.0,0.5,0.27,1.0,1.0,0.5784645514771275,0.7605333333333334
150.0,0.5,0.28,1.0,1.0,0.621720062458933,0.7875333333333334
150.0,0.5,0.29,1.0,1.0,0.6313103264898868,0.7908
150.0,0.5,0.3,1.0,1.0,0.5912686026651893,0.8128
150.0,0.5,0.31,1.0,1.0,0.6615020553499695,0.821866666666667
150.0,0.5,0.32,1.0,1.0,0.7482758243409439,0.9018666666666668
150.0,0.5,0.33,1.0,1.0,0.7511977826729619,0.8839333333333335
150.0,0.5,0.34,1.0,1.0,0.8189505581603005,0.9238000000000004
150.0,0.5,0.35000000000000003,1.0,1.0,0.8924678530076733,0.9706666666666668
150.0,0.5,0.36,1.0,1.0,0.892735957846601,0.9552666666666668
150.0,0.5,0.37,1.0,1.0,0.973248030639335,0.9886666666666668
150.0,0.5,0.38,1.0,1.0,0.986060606060606,1.0
150.0,0.5,0.39,1.0,1.0,0.9721872030408616,0.99
150.0,0.5,0.4,1.0,1.0,0.9984615384615384,1.0
150.0,0.5,0.41,1.0,1.0,1.0,1.0
150.0,0.5,0.42,1.0,1.0,1.0,1.0
150.0,0.5,0.43,1.0,1.0,1.0,1.0
150.0,0.5,0.44,1.0,1.0,1.0,1.0
150.0,0.5,0.45,1.0,1.0,1.0,1.0
150.0,0.5,0.46,1.0,1.0,1.0,1.0
150.0,0.5,0.47,1.0,1.0,1.0,1.0
150.0,0.5,0.48,1.0,1.0,1.0,1.0
150.0,0.5,0.49,1.0,1.0,1.0,1.0
150.0,0.5,0.5,1.0,1.0,1.0,1.0
155.0,0.5,0.0,0.2582116842257627,0.3936,0.2456289301562746,0.3036666666666667
155.0,0.5,0.01,0.2470620168150167,0.3915333333333332,0.2708264899691372,0.4053333333333333
155.0,0.5,0.02,0.28598126257602097,0.4795333333333333,0.2644306402051462,0.4637999999999999
155.0,0.5,0.03,0.3020587101264118,0.4711999999999999,0.2662693393868789,0.4773333333333332
155.0,0.5,0.04,0.3083947377924579,0.4694,0.2788840558848811,0.5018666666666668
155.0,0.5,0.05,0.3415773119545523,0.5107333333333334,0.28960429712888364,0.5089333333333333
155.0,0.5,0.06,0.3184494799928357,0.5040666666666666,0.2919402422991175,0.5266666666666668
155.0,0.5,0.07,0.3884986443389307,0.5426666666666664,0.29043167338409936,0.5090666666666664
155.0,0.5,0.08,0.445607498327566,0.6201999999999999,0.31681524470930233,0.5284666666666668
155.0,0.5,0.09,0.4101143150418601,0.5371333333333334,0.29834730572394674,0.5387333333333335
155.0,0.5,0.1,0.4390646767803408,0.6216666666666666,0.4027282716623579,0.5992666666666667
155.0,0.5,0.11,0.4430326177117985,0.5968000000000001,0.31665327654976944,0.5253333333333332
155.0,0.5,0.12,0.492879630957887,0.6543333333333333,0.3880466652902759,0.5743999999999999
155.0,0.5,0.13,0.4677736214355832,0.6215999999999998,0.4255115621739578,0.5916666666666666
155.0,0.5,0.14,0.4619483815254774,0.5784666666666665,0.4097214290848056,0.5832666666666666
155.0,0.5,0.15,0.5111776574357231,0.6538666666666667,0.3763932447627368,0.6
155.0,0.5,0.16,0.5487903416488884,0.6685333333333334,0.4270794545893761,0.6210666666666668
155.0,0.5,0.17,0.4642230258844117,0.6228666666666666,0.4288359649588561,0.6225999999999999
155.0,0.5,0.18,0.5135782599539109,0.6362,0.4447750875611339,0.6648000000000001
155.0,0.5,0.19,0.6025145584205291,0.7171999999999998,0.4823699713103312,0.6738666666666667
155.0,0.5,0.2,0.9437806178861791,0.9604666666666668,0.5266024143957462,0.6971999999999998
155.0,0.5,0.21,1.0,1.0,0.41074544012141295,0.6642666666666668
155.0,0.5,0.22,1.0,1.0,0.4094355566828785,0.6125333333333335
155.0,0.5,0.23,1.0,1.0,0.4423185998432699,0.6419999999999999
155.0,0.5,0.24,1.0,1.0,0.5109236550089451,0.6949999999999998
155.0,0.5,0.25,1.0,1.0,0.5406867556022192,0.7162
155.0,0.5,0.26,1.0,1.0,0.4984663837349372,0.6892666666666666
155.0,0.5,0.27,1.0,1.0,0.4819061252228058,0.7193333333333335
155.0,0.5,0.28,1.0,1.0,0.6501769920766342,0.8029999999999999
155.0,0.5,0.29,1.0,1.0,0.6134795872189452,0.8046000000000001
155.0,0.5,0.3,1.0,1.0,0.6991470908140488,0.8496666666666667
155.0,0.5,0.31,1.0,1.0,0.6788236530964363,0.8426666666666669
155.0,0.5,0.32,1.0,1.0,0.6876692088965981,0.8463333333333334
155.0,0.5,0.33,1.0,1.0,0.7113222595807174,0.8442666666666667
155.0,0.5,0.34,1.0,1.0,0.8673995891384075,0.9457333333333334
155.0,0.5,0.35000000000000003,1.0,1.0,0.8888879557894606,0.9530666666666668
155.0,0.5,0.36,1.0,1.0,0.8797120882910356,0.9713333333333334
155.0,0.5,0.37,1.0,1.0,0.9452453115989702,0.9712666666666666
155.0,0.5,0.38,1.0,1.0,0.9608895961638629,0.9954
155.0,0.5,0.39,1.0,1.0,0.9863492063492064,0.988
155.0,0.5,0.4,1.0,1.0,0.9566273395378392,0.9814
155.0,0.5,0.41,1.0,1.0,1.0,1.0
155.0,0.5,0.42,1.0,1.0,1.0,1.0
155.0,0.5,0.43,1.0,1.0,1.0,1.0
155.0,0.5,0.44,1.0,1.0,1.0,1.0
155.0,0.5,0.45,1.0,1.0,1.0,1.0
155.0,0.5,0.46,1.0,1.0,1.0,1.0
155.0,0.5,0.47,1.0,1.0,1.0,1.0
155.0,0.5,0.48,1.0,1.0,1.0,1.0
155.0,0.5,0.49,1.0,1.0,1.0,1.0
155.0,0.5,0.5,1.0,1.0,1.0,1.0
160.0,0.5,0.0,0.2293950399407283,0.3008666666666667,0.2452874137589038,0.3352666666666668
160.0,0.5,0.01,0.2610311525721601,0.4105333333333333,0.2385990113410784,0.3796666666666666
160.0,0.5,0.02,0.26818294423586264,0.4655333333333334,0.26724617448854426,0.4175333333333334
160.0,0.5,0.03,0.30353700250795845,0.4746666666666666,0.2718013346132307,0.4656666666666666
160.0,0.5,0.04,0.34329196858513805,0.4877999999999998,0.2848173510626109,0.4708000000000002
160.0,0.5,0.05,0.319028455559195,0.5168666666666667,0.2923207383137997,0.4839333333333332
160.0,0.5,0.06,0.39683370444018096,0.5448666666666666,0.30424635000683514,0.5512666666666666
160.0,0.5,0.07,0.4295150053440998,0.5338,0.3203253890760328,0.5194
160.0,0.5,0.08,0.4053503091886948,0.5471333333333334,0.30100333032261434,0.5249333333333334
160.0,0.5,0.09,0.4595919797596936,0.6234666666666666,0.33298997677019204,0.5796
160.0,0.5,0.1,0.4535458746521768,0.5888666666666665,0.3674263486897391,0.5940666666666667
160.0,0.5,0.11,0.43276027680470297,0.5767999999999998,0.376004748584476,0.5655999999999998
160.0,0.5,0.12,0.4828376636617908,0.6417999999999999,0.4054727127054282,0.6116666666666667
160.0,0.5,0.13,0.3959421886457195,0.5705999999999999,0.4199261726606189,0.6271333333333332
160.0,0.5,0.14,0.4940859163557314,0.6424000000000001,0.38676325558625935,0.5983999999999997
160.0,0.5,0.15,0.501561884978972,0.5924666666666666,0.4280084501313195,0.6197333333333332
160.0,0.5,0.16,0.43402833140227703,0.5902666666666668,0.379567950781619,0.5699999999999998
160.0,0.5,0.17,0.5715703524674127,0.6925333333333333,0.41175029787773293,0.5883999999999997
160.0,0.5,0.18,0.5557194063279646,0.6961333333333335,0.4546110135267517,0.6090666666666666
160.0,0.5,0.19,0.6601274196799518,0.7508666666666667,0.4468564555522578,0.6476
160.0,0.5,0.2,0.9425299017158087,0.9461333333333332,0.5037749239628464,0.6696
160.0,0.5,0.21,1.0,1.0,0.5022794054581139,0.6810666666666668
160.0,0.5,0.22,1.0,1.0,0.4759419594088415,0.7103333333333335
160.0,0.5,0.23,1.0,1.0,0.4645667302231015,0.7138666666666665
160.0,0.5,0.24,1.0,1.0,0.5130385884398796,0.6876000000000001
160.0,0.5,0.25,1.0,1.0,0.6382785043070346,0.7737999999999999
160.0,0.5,0.26,1.0,1.0,0.6437071623022971,0.8234666666666669
160.0,0.5,0.27,1.0,1.0,0.5740653615248665,0.7402666666666667
160.0,0.5,0.28,1.0,1.0,0.5958014876606978,0.7845333333333336
160.0,0.5,0.29,1.0,1.0,0.6254455374638309,0.8483333333333336
160.0,0.5,0.3,1.0,1.0,0.7204976845694361,0.8662000000000001
160.0,0.5,0.31,1.0,1.0,0.623762210450302,0.8178000000000002
160.0,0.5,0.32,1.0,1.0,0.7284575020336302,0.8730666666666665
160.0,0.5,0.33,1.0,1.0,0.7883396202033961,0.883
160.0,0.5,0.34,1.0,1.0,0.7335369665630279,0.8872
160.0,0.5,0.35000000000000003,1.0,1.0,0.8060473996490355,0.9364
160.0,0.5,0.36,1.0,1.0,0.8856030832841014,0.9461333333333336
160.0,0.5,0.37,1.0,1.0,0.9002763236017973,0.9627333333333332
160.0,0.5,0.38,1.0,1.0,0.9866445182724252,1.0
160.0,0.5,0.39,1.0,1.0,1.0,1.0
160.0,0.5,0.4,1.0,1.0,1.0,1.0
160.0,0.5,0.41,1.0,1.0,1.0,1.0
160.0,0.5,0.42,1.0,1.0,1.0,1.0
160.0,0.5,0.43,1.0,1.0,1.0,1.0
160.0,0.5,0.44,1.0,1.0,1.0,1.0
160.0,0.5,0.45,1.0,1.0,1.0,1.0
160.0,0.5,0.46,1.0,1.0,1.0,1.0
160.0,0.5,0.47,1.0,1.0,1.0,1.0
160.0,0.5,0.48,1.0,1.0,1.0,1.0
160.0,0.5,0.49,1.0,1.0,1.0,1.0
160.0,0.5,0.5,1.0,1.0,1.0,1.0
165.0,0.5,0.0,0.2254901204471817,0.2778666666666667,0.2493732795462887,0.34466666666666673
165.0,0.5,0.01,0.26259758672357875,0.4160666666666668,0.2518434638912165,0.3934666666666666
165.0,0.5,0.02,0.2952047813849164,0.4806666666666666,0.2539633330978115,0.44526666666666653
165.0,0.5,0.03,0.2784277843657059,0.4575333333333333,0.2620219334338668,0.4868000000000001
165.0,0.5,0.04,0.3465080169743268,0.5281333333333332,0.2676795298797544,0.4724666666666667
165.0,0.5,0.05,0.2988887033055726,0.474,0.3007061861777014,0.4974666666666666
165.0,0.5,0.06,0.3591454903760544,0.5302666666666667,0.3018595747294566,0.5322666666666666
165.0,0.5,0.07,0.3633372838935601,0.5451333333333335,0.3061437939965181,0.5467333333333333
165.0,0.5,0.08,0.3799021558878819,0.5405333333333333,0.3590364891880693,0.5466666666666665
165.0,0.5,0.09,0.4820982020282278,0.5705333333333334,0.3099988475027793,0.5477333333333333
165.0,0.5,0.1,0.43235430242713613,0.5924666666666666,0.30699733583303457,0.5277999999999999
165.0,0.5,0.11,0.4944034906541488,0.6363999999999999,0.3991760965707132,0.5751333333333332
165.0,0.5,0.12,0.432289831245302,0.5658666666666665,0.3975513916990592,0.594
165.0,0.5,0.13,0.5245317641345779,0.6321333333333334,0.4899150931355088,0.6285333333333334
165.0,0.5,0.14,0.5277990073039982,0.6255999999999999,0.459362211230966,0.6574666666666665
165.0,0.5,0.15,0.4962188957110698,0.6468,0.4675150314867035,0.6604666666666666
165.0,0.5,0.16,0.4969731153569276,0.6403333333333332,0.4020636023987388,0.5831999999999999
165.0,0.5,0.17,0.4612577622923307,0.6266666666666665,0.4264490934584345,0.6265333333333333
165.0,0.5,0.18,0.5930815852012513,0.6709999999999999,0.42549089036734217,0.6201333333333333
165.0,0.5,0.19,0.7140986663589993,0.7806666666666667,0.4362316268110656,0.6179333333333332
165.0,0.5,0.2,0.905732677975392,0.9218666666666664,0.4265967524081677,0.6465333333333334
165.0,0.5,0.21,1.0,1.0,0.5018836333150218,0.7023333333333334
165.0,0.5,0.22,1.0,1.0,0.5205405313497191,0.7442
165.0,0.5,0.23,1.0,1.0,0.4812636934044102,0.6827999999999999
165.0,0.5,0.24,1.0,1.0,0.4999356062304126,0.7097333333333333
165.0,0.5,0.25,1.0,1.0,0.5051491192381954,0.6922666666666667
165.0,0.5,0.26,1.0,1.0,0.5423268552437982,0.7329333333333335
165.0,0.5,0.27,1.0,1.0,0.6051769836629224,0.7846000000000002
165.0,0.5,0.28,1.0,1.0,0.6410643033920772,0.7880666666666669
165.0,0.5,0.29,1.0,1.0,0.6007126273974136,0.7852000000000002
165.0,0.5,0.3,1.0,1.0,0.6670679390653828,0.8294666666666666
165.0,0.5,0.31,1.0,1.0,0.6586703452571545,0.8118666666666666
165.0,0.5,0.32,1.0,1.0,0.8022046952840556,0.8916666666666668
165.0,0.5,0.33,1.0,1.0,0.8028712586126165,0.8873333333333335
165.0,0.5,0.34,1.0,1.0,0.7928993720505878,0.9324
165.0,0.5,0.35000000000000003,1.0,1.0,0.913309201841656,0.9544
165.0,0.5,0.36,1.0,1.0,0.950321212121212,0.9706
165.0,0.5,0.37,1.0,1.0,0.9328840228516864,0.9730666666666667
165.0,0.5,0.38,1.0,1.0,1.0,1.0
165.0,0.5,0.39,1.0,1.0,1.0,1.0
165.0,0.5,0.4,1.0,1.0,1.0,1.0
165.0,0.5,0.41,1.0,1.0,1.0,1.0
165.0,0.5,0.42,1.0,1.0,1.0,1.0
165.0,0.5,0.43,1.0,1.0,1.0,1.0
165.0,0.5,0.44,1.0,1.0,1.0,1.0
165.0,0.5,0.45,1.0,1.0,1.0,1.0
165.0,0.5,0.46,1.0,1.0,1.0,1.0
165.0,0.5,0.47,1.0,1.0,1.0,1.0
165.0,0.5,0.48,1.0,1.0,1.0,1.0
165.0,0.5,0.49,1.0,1.0,1.0,1.0
165.0,0.5,0.5,1.0,1.0,1.0,1.0
170.0,0.5,0.0,0.23099038547956255,0.23620000000000005,0.2519191625378221,0.32513333333333344
170.0,0.5,0.01,0.25490870285540473,0.35653333333333337,0.2560194330281774,0.3736
170.0,0.5,0.02,0.27692184949984583,0.4665333333333333,0.27926758965705445,0.4399333333333334
170.0,0.5,0.03,0.3230256480631637,0.4983333333333333,0.2818872819269697,0.45006666666666667
170.0,0.5,0.04,0.30156649394030755,0.4878,0.2839856501591837,0.4788
170.0,0.5,0.05,0.33882365756998434,0.4634,0.2748927396943459,0.5124
170.0,0.5,0.06,0.37811485280071255,0.5132,0.289931756334539,0.4952666666666666
170.0,0.5,0.07,0.4122763671511557,0.5575999999999999,0.31565880053312995,0.4962666666666665
170.0,0.5,0.08,0.4100088062083316,0.5613999999999998,0.3070964836365144,0.4977333333333334
170.0,0.5,0.09,0.4520636442232826,0.5670666666666667,0.34317495716497304,0.58
170.0,0.5,0.1,0.4911104581015055,0.5853333333333333,0.3785404762613224,0.5706666666666667
170.0,0.5,0.11,0.4986678602782106,0.6302666666666666,0.3966444539093348,0.5908666666666667
170.0,0.5,0.12,0.4302457819671177,0.5724,0.3424267574779405,0.5877333333333334
170.0,0.5,0.13,0.4524930743360202,0.5700666666666666,0.4152327419181519,0.6065999999999999
170.0,0.5,0.14,0.4769718114795907,0.6179333333333333,0.4463417324404022,0.6053333333333333
170.0,0.5,0.15,0.4914924610612061,0.6356666666666668,0.3490423421268785,0.5853999999999998
170.0,0.5,0.16,0.4956172275951629,0.617,0.38461536272010377,0.5911333333333333
170.0,0.5,0.17,0.5050784524997035,0.6311999999999999,0.5075536969644419,0.6964666666666666
170.0,0.5,0.18,0.5405095448400523,0.649,0.3609684338971584,0.5789333333333332
170.0,0.5,0.19,0.7026628258932448,0.7947333333333333,0.4510520604490254,0.6386666666666666
170.0,0.5,0.2,0.9765956558061822,0.9760666666666666,0.4211829662576447,0.6614666666666664
170.0,0.5,0.21,1.0,1.0,0.4927390954299482,0.6596666666666664
170.0,0.5,0.22,1.0,1.0,0.5824429331863569,0.7724666666666667
170.0,0.5,0.23,1.0,1.0,0.5119171984605421,0.7003999999999999
170.0,0.5,0.24,1.0,1.0,0.5038712857034436,0.6862666666666667
170.0,0.5,0.25,1.0,1.0,0.5998577260749082,0.7752666666666665
170.0,0.5,0.26,1.0,1.0,0.5832310927726244,0.78
170.0,0.5,0.27,1.0,1.0,0.5532196906170675,0.7322666666666667
170.0,0.5,0.28,1.0,1.0,0.5285190390300564,0.7274666666666666
170.0,0.5,0.29,1.0,1.0,0.5845180765300089,0.7602000000000001
170.0,0.5,0.3,1.0,1.0,0.7015270612423277,0.8552666666666668
170.0,0.5,0.31,1.0,1.0,0.6785819315977824,0.8398
