m,p,q,delta,prec,recall
190.0,0.5,0.25,0.26,0.9194594594594594,1.0
190.0,0.5,0.25,0.27,0.9362162162162161,1.0
190.0,0.5,0.25,0.28,0.9447297297297297,1.0
190.0,0.5,0.25,0.29,0.9244594594594594,1.0
190.0,0.5,0.25,0.3,0.9224324324324322,1.0
190.0,0.5,0.25,0.31,0.9597297297297297,1.0
190.0,0.5,0.25,0.32,0.9277027027027026,1.0
190.0,0.5,0.25,0.33,0.9101516822945394,1.0
190.0,0.5,0.25,0.34,0.9547297297297297,1.0
190.0,0.5,0.25,0.35000000000000003,0.9094594594594594,1.0
190.0,0.5,0.25,0.36,0.9344594594594594,1.0
190.0,0.5,0.25,0.37,0.9664864864864865,1.0
190.0,0.5,0.25,0.38,0.9562162162162161,1.0
190.0,0.5,0.25,0.39,0.93069222283508,1.0
190.0,0.5,0.25,0.4,0.9486651958080529,1.0
190.0,0.5,0.25,0.41000000000000003,0.9024324324324323,1.0
190.0,0.5,0.25,0.42,0.9521787093215665,1.0
190.0,0.5,0.25,0.43,0.9647297297297297,1.0
190.0,0.5,0.25,0.44,0.9244594594594594,1.0
190.0,0.5,0.25,0.45,0.9127027027027026,1.0
190.0,0.5,0.25,0.46,0.9639354660783233,1.0
190.0,0.5,0.25,0.47000000000000003,0.9362162162162161,1.0
190.0,0.5,0.25,0.48,0.9394594594594594,1.0
190.0,0.5,0.25,0.49,0.9127027027027026,1.0
190.0,0.5,0.25,0.5,0.9386651958080529,1.0
195.0,0.5,0.25,0.0,0.6666666666666666,0.04
195.0,0.5,0.25,0.01,0.9438071375761345,0.94
195.0,0.5,0.25,0.02,0.9209459459459458,1.0
195.0,0.5,0.25,0.03,0.9444594594594594,1.0
195.0,0.5,0.25,0.04,0.9269084390512962,1.0
195.0,0.5,0.25,0.05,0.9629729729729729,1.0
195.0,0.5,0.25,0.06,0.9462162162162161,1.0
195.0,0.5,0.25,0.07,0.9066381687810258,1.0
195.0,0.5,0.25,0.08,0.9562162162162161,1.0
195.0,0.5,0.25,0.09,0.9327027027027026,1.0
195.0,0.5,0.25,0.1,0.9244594594594594,1.0
195.0,0.5,0.25,0.11,0.8909459459459458,1.0
195.0,0.5,0.25,0.12,0.9347297297297297,1.0
195.0,0.5,0.25,0.13,0.9589354660783233,1.0
195.0,0.5,0.25,0.14,0.9421787093215664,1.0
195.0,0.5,0.25,0.15,0.9664864864864865,1.0
195.0,0.5,0.25,0.16,0.9664864864864865,1.0
195.0,0.5,0.25,0.17,0.9497297297297297,1.0
195.0,0.5,0.25,0.18,0.9782432432432432,1.0
195.0,0.5,0.25,0.19,0.9614864864864865,1.0
195.0,0.5,0.25,0.2,0.9462162162162161,1.0
195.0,0.5,0.25,0.21,0.9462162162162161,1.0
195.0,0.5,0.25,0.22,0.9294594594594594,1.0
195.0,0.5,0.25,0.23,0.9547297297297297,1.0
195.0,0.5,0.25,0.24,0.9212162162162162,1.0
195.0,0.5,0.25,0.25,0.9066381687810258,1.0
195.0,0.5,0.25,0.26,0.9279729729729729,1.0
195.0,0.5,0.25,0.27,0.9747297297297297,1.0
195.0,0.5,0.25,0.28,0.9362162162162161,1.0
195.0,0.5,0.25,0.29,0.9362162162162161,1.0
195.0,0.5,0.25,0.3,0.9429729729729729,1.0
195.0,0.5,0.25,0.31,0.9294594594594594,1.0
195.0,0.5,0.25,0.32,0.9512162162162161,1.0
195.0,0.5,0.25,0.33,0.9529729729729729,1.0
195.0,0.5,0.25,0.34,0.9083949255377826,1.0
195.0,0.5,0.25,0.35000000000000003,0.9579729729729729,1.0
195.0,0.5,0.25,0.36,0.9497297297297297,1.0
195.0,0.5,0.25,0.37,0.9732432432432432,1.0
195.0,0.5,0.25,0.38,0.9747297297297297,1.0
195.0,0.5,0.25,0.39,0.9156756756756755,1.0
195.0,0.5,0.25,0.4,0.9462162162162161,1.0
195.0,0.5,0.25,0.41000000000000003,0.9024324324324323,1.0
195.0,0.5,0.25,0.42,0.9706922228350799,1.0
195.0,0.5,0.25,0.43,0.9629729729729729,1.0
195.0,0.5,0.25,0.44,0.9259459459459458,1.0
195.0,0.5,0.25,0.45,0.9377027027027026,1.0
195.0,0.5,0.25,0.46,0.9629729729729729,1.0
195.0,0.5,0.25,0.47000000000000003,0.9327027027027026,1.0
195.0,0.5,0.25,0.48,0.9614864864864865,1.0
195.0,0.5,0.25,0.49,0.9494594594594594,1.0
195.0,0.5,0.25,0.5,0.9529729729729729,1.0
200.0,0.5,0.25,0.0,0.36363636363636365,0.04
200.0,0.5,0.25,0.01,0.9450918990089496,0.93
200.0,0.5,0.25,0.02,0.9479729729729729,1.0
200.0,0.5,0.25,0.03,0.9494594594594594,1.0
200.0,0.5,0.25,0.04,0.9333949255377826,1.0
200.0,0.5,0.25,0.05,0.9579729729729729,1.0
200.0,0.5,0.25,0.06,0.9259459459459458,1.0
200.0,0.5,0.25,0.07,0.9327027027027026,1.0
200.0,0.5,0.25,0.08,0.9579729729729729,1.0
200.0,0.5,0.25,0.09,0.94138444567016,1.0
200.0,0.5,0.25,0.1,0.9664864864864865,1.0
200.0,0.5,0.25,0.11,0.9462162162162161,1.0
200.0,0.5,0.25,0.12,0.9254219525648096,1.0
200.0,0.5,0.25,0.13,0.9479729729729729,1.0
200.0,0.5,0.25,0.14,0.985,1.0
200.0,0.5,0.25,0.15,0.9532432432432433,1.0
200.0,0.5,0.25,0.16,0.9479729729729729,1.0
200.0,0.5,0.25,0.17,0.899189189189189,1.0
200.0,0.5,0.25,0.18,0.9764864864864865,1.0
200.0,0.5,0.25,0.19,0.9379729729729729,1.0
200.0,0.5,0.25,0.2,0.9444594594594594,1.0
200.0,0.5,0.25,0.21,0.9377027027027026,1.0
200.0,0.5,0.25,0.22,0.9219084390512962,1.0
200.0,0.5,0.25,0.23,0.9262162162162162,1.0
200.0,0.5,0.25,0.24,0.9336651958080529,1.0
200.0,0.5,0.25,0.25,0.975,1.0
200.0,0.5,0.25,0.26,0.9479729729729729,1.0
200.0,0.5,0.25,0.27,0.9144594594594594,1.0
200.0,0.5,0.25,0.28,0.9386651958080529,1.0
200.0,0.5,0.25,0.29,0.9494594594594594,1.0
200.0,0.5,0.25,0.3,0.929189189189189,1.0
200.0,0.5,0.25,0.31,0.9454219525648097,1.0
200.0,0.5,0.25,0.32,0.9629729729729729,1.0
200.0,0.5,0.25,0.33,0.8788168781025922,1.0
200.0,0.5,0.25,0.34,0.9412162162162161,1.0
200.0,0.5,0.25,0.35000000000000003,0.9109459459459458,1.0
200.0,0.5,0.25,0.36,0.9243574186431328,1.0
200.0,0.5,0.25,0.37,0.9397297297297297,1.0
200.0,0.5,0.25,0.38,0.9439354660783232,1.0
200.0,0.5,0.25,0.39,0.9379729729729729,1.0
200.0,0.5,0.25,0.4,0.9066381687810258,1.0
200.0,0.5,0.25,0.41000000000000003,0.9444594594594594,1.0
200.0,0.5,0.25,0.42,0.9512162162162161,1.0
200.0,0.5,0.25,0.43,0.9454219525648097,1.0
200.0,0.5,0.25,0.44,0.9429729729729729,1.0
200.0,0.5,0.25,0.45,0.9294594594594594,1.0
200.0,0.5,0.25,0.46,0.9486651958080529,1.0
200.0,0.5,0.25,0.47000000000000003,0.9597297297297297,1.0
200.0,0.5,0.25,0.48,0.9647297297297297,1.0
200.0,0.5,0.25,0.49,0.9386651958080529,1.0
200.0,0.5,0.25,0.5,0.9176006618863761,1.0
205.0,0.5,0.25,0.0,0.26666666666666666,0.04
205.0,0.5,0.25,0.01,0.9606095457159286,0.94
205.0,0.5,0.25,0.02,0.9462162162162161,1.0
205.0,0.5,0.25,0.03,1.0,1.0
205.0,0.5,0.25,0.04,0.9494594594594594,1.0
205.0,0.5,0.25,0.05,0.9614864864864865,1.0
205.0,0.5,0.25,0.06,0.9682432432432432,1.0
205.0,0.5,0.25,0.07,0.9732432432432432,1.0
205.0,0.5,0.25,0.08,0.9564864864864865,1.0
205.0,0.5,0.25,0.09,0.9444594594594594,1.0
205.0,0.5,0.25,0.1,0.9186651958080528,1.0
205.0,0.5,0.25,0.11,0.9329729729729729,1.0
205.0,0.5,0.25,0.12,0.9512162162162161,1.0
205.0,0.5,0.25,0.13,0.9244594594594594,1.0
205.0,0.5,0.25,0.14,0.9664864864864865,1.0
205.0,0.5,0.25,0.15,0.9529729729729729,1.0
205.0,0.5,0.25,0.16,0.9512162162162161,1.0
205.0,0.5,0.25,0.17,0.9359459459459458,1.0
205.0,0.5,0.25,0.18,0.9462162162162161,1.0
205.0,0.5,0.25,0.19,0.9714864864864865,1.0
205.0,0.5,0.25,0.2,0.9564864864864865,1.0
205.0,0.5,0.25,0.21,0.9547297297297297,1.0
205.0,0.5,0.25,0.22,0.9159459459459458,1.0
205.0,0.5,0.25,0.23,0.9714864864864865,1.0
205.0,0.5,0.25,0.24,0.9512162162162161,1.0
205.0,0.5,0.25,0.25,0.9432432432432433,1.0
205.0,0.5,0.25,0.26,0.9371787093215664,1.0
205.0,0.5,0.25,0.27,0.9051516822945394,1.0
205.0,0.5,0.25,0.28,0.9497297297297297,1.0
205.0,0.5,0.25,0.29,0.9336651958080529,1.0
205.0,0.5,0.25,0.3,0.9236651958080528,1.0
205.0,0.5,0.25,0.31,0.9529729729729729,1.0
205.0,0.5,0.25,0.32,0.909189189189189,1.0
205.0,0.5,0.25,0.33,0.9479729729729729,1.0
205.0,0.5,0.25,0.34,0.9436651958080529,1.0
205.0,0.5,0.25,0.35000000000000003,0.9512162162162161,1.0
205.0,0.5,0.25,0.36,0.9621787093215665,1.0
205.0,0.5,0.25,0.37,0.9764864864864865,1.0
205.0,0.5,0.25,0.38,0.9127027027027026,1.0
205.0,0.5,0.25,0.39,0.9454219525648097,1.0
205.0,0.5,0.25,0.4,0.9429729729729729,1.0
205.0,0.5,0.25,0.41000000000000003,0.9412162162162161,1.0
205.0,0.5,0.25,0.42,0.9579729729729729,1.0
205.0,0.5,0.25,0.43,0.9514864864864865,1.0
205.0,0.5,0.25,0.44,0.93638444567016,1.0
205.0,0.5,0.25,0.45,0.9682432432432432,1.0
205.0,0.5,0.25,0.46,0.9321787093215664,1.0
205.0,0.5,0.25,0.47000000000000003,0.9832432432432432,1.0
205.0,0.5,0.25,0.48,0.9344594594594594,1.0
205.0,0.5,0.25,0.49,0.9479729729729729,1.0
205.0,0.5,0.25,0.5,0.9447297297297297,1.0
210.0,0.5,0.25,0.0,0.23529411764705882,0.04
210.0,0.5,0.25,0.01,0.9375870716076901,0.97
210.0,0.5,0.25,0.02,0.9344594594594594,1.0
210.0,0.5,0.25,0.03,0.9194594594594594,1.0
210.0,0.5,0.25,0.04,0.9126006618863761,1.0
210.0,0.5,0.25,0.05,0.95,1.0
210.0,0.5,0.25,0.06,0.9579729729729729,1.0
210.0,0.5,0.25,0.07,0.9479729729729729,1.0
210.0,0.5,0.25,0.08,0.9297297297297297,1.0
210.0,0.5,0.25,0.09,0.9462162162162161,1.0
210.0,0.5,0.25,0.1,0.9401516822945394,1.0
210.0,0.5,0.25,0.11,0.9682432432432432,1.0
210.0,0.5,0.25,0.12,0.9614864864864865,1.0
210.0,0.5,0.25,0.13,0.9269084390512962,1.0
210.0,0.5,0.25,0.14,0.9547297297297297,1.0
210.0,0.5,0.25,0.15,0.9597297297297297,1.0
210.0,0.5,0.25,0.16,0.9494594594594594,1.0
210.0,0.5,0.25,0.17,0.9629729729729729,1.0
210.0,0.5,0.25,0.18,0.9412162162162161,1.0
210.0,0.5,0.25,0.19,0.9219084390512962,1.0
210.0,0.5,0.25,0.2,0.9394594594594594,1.0
210.0,0.5,0.25,0.21,0.9462162162162161,1.0
210.0,0.5,0.25,0.22,0.9254219525648096,1.0
210.0,0.5,0.25,0.23,0.9462162162162161,1.0
210.0,0.5,0.25,0.24,0.9277027027027026,1.0
210.0,0.5,0.25,0.25,0.9244594594594594,1.0
210.0,0.5,0.25,0.26,0.9582432432432433,1.0
210.0,0.5,0.25,0.27,0.9436651958080529,1.0
210.0,0.5,0.25,0.28,0.9494594594594594,1.0
210.0,0.5,0.25,0.29,0.9219084390512962,1.0
210.0,0.5,0.25,0.3,0.9462162162162161,1.0
210.0,0.5,0.25,0.31,0.9469084390512963,1.0
210.0,0.5,0.25,0.32,0.9579729729729729,1.0
210.0,0.5,0.25,0.33,0.9462162162162161,1.0
210.0,0.5,0.25,0.34,0.9362162162162161,1.0
210.0,0.5,0.25,0.35000000000000003,0.9504219525648097,1.0
210.0,0.5,0.25,0.36,0.9344594594594594,1.0
210.0,0.5,0.25,0.37,0.9204219525648096,1.0
210.0,0.5,0.25,0.38,0.919189189189189,1.0
210.0,0.5,0.25,0.39,0.9359459459459458,1.0
210.0,0.5,0.25,0.4,0.98,1.0
210.0,0.5,0.25,0.41000000000000003,0.9412162162162161,1.0
210.0,0.5,0.25,0.42,0.9597297297297297,1.0
210.0,0.5,0.25,0.43,0.9562162162162161,1.0
210.0,0.5,0.25,0.44,0.9631412024269167,1.0
210.0,0.5,0.25,0.45,0.9371787093215664,1.0
210.0,0.5,0.25,0.46,0.9614864864864865,1.0
210.0,0.5,0.25,0.47000000000000003,0.9732432432432432,1.0
210.0,0.5,0.25,0.48,0.9428709321566464,1.0
210.0,0.5,0.25,0.49,0.9243574186431328,1.0
210.0,0.5,0.25,0.5,0.9301516822945394,1.0
215.0,0.5,0.25,0.0,0.375,0.05
215.0,0.5,0.25,0.01,0.8886201991465148,0.94
215.0,0.5,0.25,0.02,0.9429729729729729,1.0
215.0,0.5,0.25,0.03,0.9059459459459458,1.0
215.0,0.5,0.25,0.04,0.9386651958080529,1.0
215.0,0.5,0.25,0.05,0.9647297297297297,1.0
215.0,0.5,0.25,0.06,0.9664864864864865,1.0
215.0,0.5,0.25,0.07,0.9362162162162161,1.0
215.0,0.5,0.25,0.08,0.9177027027027026,1.0
215.0,0.5,0.25,0.09,0.9579729729729729,1.0
215.0,0.5,0.25,0.1,0.9462162162162161,1.0
215.0,0.5,0.25,0.11,0.9397297297297297,1.0
215.0,0.5,0.25,0.12,0.9597297297297297,1.0
215.0,0.5,0.25,0.13,0.9489354660783232,1.0
215.0,0.5,0.25,0.14,0.9386651958080529,1.0
215.0,0.5,0.25,0.15,0.9127027027027026,1.0
215.0,0.5,0.25,0.16,0.9471787093215664,1.0
215.0,0.5,0.25,0.17,0.9444594594594594,1.0
215.0,0.5,0.25,0.18,0.9259459459459458,1.0
215.0,0.5,0.25,0.19,0.9554219525648097,1.0
215.0,0.5,0.25,0.2,0.9124324324324323,1.0
215.0,0.5,0.25,0.21,0.9429729729729729,1.0
215.0,0.5,0.25,0.22,0.9429729729729729,1.0
215.0,0.5,0.25,0.23,0.9564864864864865,1.0
215.0,0.5,0.25,0.24,0.9186651958080528,1.0
215.0,0.5,0.25,0.25,0.9444594594594594,1.0
215.0,0.5,0.25,0.26,0.9621787093215665,1.0
215.0,0.5,0.25,0.27,0.9479729729729729,1.0
215.0,0.5,0.25,0.28,0.9327027027027026,1.0
215.0,0.5,0.25,0.29,0.9512162162162161,1.0
215.0,0.5,0.25,0.3,0.9529729729729729,1.0
215.0,0.5,0.25,0.31,0.9471787093215664,1.0
215.0,0.5,0.25,0.32,0.9547297297297297,1.0
215.0,0.5,0.25,0.33,0.9362162162162161,1.0
215.0,0.5,0.25,0.34,0.9066381687810258,1.0
215.0,0.5,0.25,0.35000000000000003,0.9159459459459458,1.0
215.0,0.5,0.25,0.36,0.9539354660783232,1.0
215.0,0.5,0.25,0.37,0.9159459459459458,1.0
215.0,0.5,0.25,0.38,0.9486651958080529,1.0
215.0,0.5,0.25,0.39,0.9529729729729729,1.0
215.0,0.5,0.25,0.4,0.9429729729729729,1.0
215.0,0.5,0.25,0.41000000000000003,0.9697297297297297,1.0
215.0,0.5,0.25,0.42,0.9494594594594594,1.0
215.0,0.5,0.25,0.43,0.9277027027027026,1.0
215.0,0.5,0.25,0.44,0.9444594594594594,1.0
215.0,0.5,0.25,0.45,0.9512162162162161,1.0
215.0,0.5,0.25,0.46,0.9244594594594594,1.0
215.0,0.5,0.25,0.47000000000000003,0.9706922228350799,1.0
215.0,0.5,0.25,0.48,0.9294594594594594,1.0
215.0,0.5,0.25,0.49,0.9579729729729729,1.0
215.0,0.5,0.25,0.5,0.9159459459459458,1.0
220.0,0.5,0.25,0.0,0.23529411764705882,0.04
220.0,0.5,0.25,0.01,0.9133224133224132,0.99
220.0,0.5,0.25,0.02,0.9497297297297297,1.0
220.0,0.5,0.25,0.03,0.9504219525648097,1.0
220.0,0.5,0.25,0.04,0.9112162162162162,1.0
220.0,0.5,0.25,0.05,0.9529729729729729,1.0
220.0,0.5,0.25,0.06,0.96,1.0
220.0,0.5,0.25,0.07,0.9327027027027026,1.0
220.0,0.5,0.25,0.08,0.9362162162162161,1.0
220.0,0.5,0.25,0.09,0.9427027027027026,1.0
220.0,0.5,0.25,0.1,0.9532432432432433,1.0
220.0,0.5,0.25,0.11,0.9479729729729729,1.0
220.0,0.5,0.25,0.12,0.9564864864864865,1.0
220.0,0.5,0.25,0.13,0.9294594594594594,1.0
220.0,0.5,0.25,0.14,0.9679729729729729,1.0
220.0,0.5,0.25,0.15,0.9514864864864865,1.0
220.0,0.5,0.25,0.16,0.919189189189189,1.0
220.0,0.5,0.25,0.17,0.9444594594594594,1.0
220.0,0.5,0.25,0.18,0.9647297297297297,1.0
220.0,0.5,0.25,0.19,0.9412162162162161,1.0
220.0,0.5,0.25,0.2,0.9589354660783233,1.0
220.0,0.5,0.25,0.21,0.9597297297297297,1.0
220.0,0.5,0.25,0.22,0.9494594594594594,1.0
220.0,0.5,0.25,0.23,0.9397297297297297,1.0
220.0,0.5,0.25,0.24,0.9439354660783232,1.0
220.0,0.5,0.25,0.25,0.9714864864864865,1.0
220.0,0.5,0.25,0.26,0.9347297297297297,1.0
220.0,0.5,0.25,0.27,0.9209459459459458,1.0
220.0,0.5,0.25,0.28,0.9412162162162161,1.0
220.0,0.5,0.25,0.29,0.9346276889134032,1.0
220.0,0.5,0.25,0.3,0.9212162162162162,1.0
220.0,0.5,0.25,0.31,0.9647297297297297,1.0
220.0,0.5,0.25,0.32,0.9497297297297297,1.0
220.0,0.5,0.25,0.33,0.9679729729729729,1.0
220.0,0.5,0.25,0.34,0.9789354660783232,1.0
220.0,0.5,0.25,0.35000000000000003,0.9151516822945394,1.0
220.0,0.5,0.25,0.36,0.9397297297297297,1.0
220.0,0.5,0.25,0.37,0.9371787093215664,1.0
220.0,0.5,0.25,0.38,0.9429729729729729,1.0
220.0,0.5,0.25,0.39,0.9632432432432432,1.0
220.0,0.5,0.25,0.4,0.9632432432432432,1.0
220.0,0.5,0.25,0.41000000000000003,0.9512162162162161,1.0
220.0,0.5,0.25,0.42,0.9462162162162161,1.0
220.0,0.5,0.25,0.43,0.9227027027027026,1.0
220.0,0.5,0.25,0.44,0.9563844456701599,1.0
220.0,0.5,0.25,0.45,0.9512162162162161,1.0
220.0,0.5,0.25,0.46,0.9462162162162161,1.0
220.0,0.5,0.25,0.47000000000000003,0.9639354660783233,1.0
220.0,0.5,0.25,0.48,0.9228709321566464,1.0
220.0,0.5,0.25,0.49,0.9194594594594594,1.0
220.0,0.5,0.25,0.5,0.9104219525648096,1.0
225.0,0.5,0.25,0.0,0.2692307692307692,0.04
225.0,0.5,0.25,0.01,0.9553226696083839,0.98
225.0,0.5,0.25,0.02,0.9544594594594593,1.0
225.0,0.5,0.25,0.03,0.9377027027027026,1.0
225.0,0.5,0.25,0.04,0.9489354660783232,1.0
225.0,0.5,0.25,0.05,0.9379729729729729,1.0
225.0,0.5,0.25,0.06,0.9479729729729729,1.0
225.0,0.5,0.25,0.07,0.9529729729729729,1.0
225.0,0.5,0.25,0.08,0.9462162162162161,1.0
225.0,0.5,0.25,0.09,0.9362162162162161,1.0
225.0,0.5,0.25,0.1,0.9436651958080529,1.0
225.0,0.5,0.25,0.11,0.9747297297297297,1.0
225.0,0.5,0.25,0.12,0.9194594594594594,1.0
225.0,0.5,0.25,0.13,0.9327027027027026,1.0
225.0,0.5,0.25,0.14,0.9629729729729729,1.0
225.0,0.5,0.25,0.15,0.9436651958080529,1.0
225.0,0.5,0.25,0.16,0.9209459459459458,1.0
225.0,0.5,0.25,0.17,0.9682432432432432,1.0
225.0,0.5,0.25,0.18,0.9421787093215664,1.0
225.0,0.5,0.25,0.19,0.9254219525648096,1.0
225.0,0.5,0.25,0.2,0.9227027027027026,1.0
225.0,0.5,0.25,0.21,0.9254219525648096,1.0
225.0,0.5,0.25,0.22,0.9436651958080529,1.0
225.0,0.5,0.25,0.23,0.9329729729729729,1.0
225.0,0.5,0.25,0.24,0.9539354660783232,1.0
225.0,0.5,0.25,0.25,0.9394594594594594,1.0
225.0,0.5,0.25,0.26,0.9394594594594594,1.0
225.0,0.5,0.25,0.27,0.9612162162162161,1.0
225.0,0.5,0.25,0.28,0.9462162162162161,1.0
225.0,0.5,0.25,0.29,0.9606922228350799,1.0
225.0,0.5,0.25,0.3,0.9494594594594594,1.0
225.0,0.5,0.25,0.31,0.9529729729729729,1.0
225.0,0.5,0.25,0.32,0.9412162162162161,1.0
225.0,0.5,0.25,0.33,0.9597297297297297,1.0
225.0,0.5,0.25,0.34,0.9304219525648096,1.0
225.0,0.5,0.25,0.35000000000000003,0.9244594594594594,1.0
225.0,0.5,0.25,0.36,0.9362162162162161,1.0
225.0,0.5,0.25,0.37,0.9236651958080528,1.0
225.0,0.5,0.25,0.38,0.9394594594594594,1.0
225.0,0.5,0.25,0.39,0.9497297297297297,1.0
225.0,0.5,0.25,0.4,0.9579729729729729,1.0
225.0,0.5,0.25,0.41000000000000003,0.9486651958080529,1.0
225.0,0.5,0.25,0.42,0.9471787093215664,1.0
225.0,0.5,0.25,0.43,0.9612162162162161,1.0
225.0,0.5,0.25,0.44,0.9832432432432432,1.0
225.0,0.5,0.25,0.45,0.9371787093215664,1.0
225.0,0.5,0.25,0.46,0.9562162162162161,1.0
225.0,0.5,0.25,0.47000000000000003,0.9159459459459458,1.0
225.0,0.5,0.25,0.48,0.9106756756756755,1.0
225.0,0.5,0.25,0.49,0.9236651958080528,1.0
225.0,0.5,0.25,0.5,0.9419084390512961,1.0
230.0,0.5,0.25,0.0,0.2,0.02
230.0,0.5,0.25,0.01,0.9747166521360069,0.93
230.0,0.5,0.25,0.02,0.924189189189189,1.0
230.0,0.5,0.25,0.03,0.9429729729729729,1.0
230.0,0.5,0.25,0.04,0.9379729729729729,1.0
230.0,0.5,0.25,0.05,0.9312162162162161,1.0
230.0,0.5,0.25,0.06,0.9562162162162161,1.0
230.0,0.5,0.25,0.07,0.9488334252619967,1.0
230.0,0.5,0.25,0.08,0.9369084390512961,1.0
230.0,0.5,0.25,0.09,0.9436651958080529,1.0
230.0,0.5,0.25,0.1,0.9714864864864865,1.0
230.0,0.5,0.25,0.11,0.9479729729729729,1.0
230.0,0.5,0.25,0.12,0.9714864864864865,1.0
230.0,0.5,0.25,0.13,0.9312162162162161,1.0
230.0,0.5,0.25,0.14,0.9679729729729729,1.0
230.0,0.5,0.25,0.15,0.9251516822945394,1.0
230.0,0.5,0.25,0.16,0.914189189189189,1.0
230.0,0.5,0.25,0.17,0.9429729729729729,1.0
230.0,0.5,0.25,0.18,0.9629729729729729,1.0
230.0,0.5,0.25,0.19,0.9429729729729729,1.0
230.0,0.5,0.25,0.2,0.9697297297297297,1.0
230.0,0.5,0.25,0.21,0.9512162162162161,1.0
230.0,0.5,0.25,0.22,0.9294594594594594,1.0
230.0,0.5,0.25,0.23,0.909189189189189,1.0
230.0,0.5,0.25,0.24,0.9497297297297297,1.0
230.0,0.5,0.25,0.25,0.9547297297297297,1.0
230.0,0.5,0.25,0.26,0.9394594594594594,1.0
230.0,0.5,0.25,0.27,0.9539354660783232,1.0
230.0,0.5,0.25,0.28,0.9444594594594594,1.0
230.0,0.5,0.25,0.29,0.9529729729729729,1.0
230.0,0.5,0.25,0.3,0.9614864864864865,1.0
230.0,0.5,0.25,0.31,0.9193574186431328,1.0
230.0,0.5,0.25,0.32,0.9479729729729729,1.0
230.0,0.5,0.25,0.33,0.9494594594594594,1.0
230.0,0.5,0.25,0.34,0.9169084390512962,1.0
230.0,0.5,0.25,0.35000000000000003,0.9151516822945394,1.0
230.0,0.5,0.25,0.36,0.9269084390512962,1.0
230.0,0.5,0.25,0.37,0.9362162162162161,1.0
230.0,0.5,0.25,0.38,0.9262162162162162,1.0
230.0,0.5,0.25,0.39,0.9571787093215665,1.0
230.0,0.5,0.25,0.4,0.9309459459459458,1.0
230.0,0.5,0.25,0.41000000000000003,0.9377027027027026,1.0
230.0,0.5,0.25,0.42,0.909189189189189,1.0
230.0,0.5,0.25,0.43,0.9379729729729729,1.0
230.0,0.5,0.25,0.44,0.9394594594594594,1.0
230.0,0.5,0.25,0.45,0.9512162162162161,1.0
230.0,0.5,0.25,0.46,0.9512162162162161,1.0
230.0,0.5,0.25,0.47000000000000003,0.9697297297297297,1.0
230.0,0.5,0.25,0.48,0.9429729729729729,1.0
230.0,0.5,0.25,0.49,0.9447297297297297,1.0
230.0,0.5,0.25,0.5,0.9009459459459458,1.0
235.0,0.5,0.25,0.0,0.3401880141010576,0.09
235.0,0.5,0.25,0.01,0.9231154150152677,0.96
235.0,0.5,0.25,0.02,0.9412162162162161,1.0
235.0,0.5,0.25,0.03,0.9747297297297297,1.0
235.0,0.5,0.25,0.04,0.9512162162162161,1.0
235.0,0.5,0.25,0.05,0.9521787093215665,1.0
235.0,0.5,0.25,0.06,0.9497297297297297,1.0
235.0,0.5,0.25,0.07,0.9319084390512962,1.0
235.0,0.5,0.25,0.08,0.9227027027027026,1.0
235.0,0.5,0.25,0.09,0.9362162162162161,1.0
235.0,0.5,0.25,0.1,0.9336651958080529,1.0
235.0,0.5,0.25,0.11,0.9201516822945394,1.0
235.0,0.5,0.25,0.12,0.9379729729729729,1.0
235.0,0.5,0.25,0.13,0.9444594594594594,1.0
235.0,0.5,0.25,0.14,0.9512162162162161,1.0
235.0,0.5,0.25,0.15,0.9347297297297297,1.0
235.0,0.5,0.25,0.16,0.9259459459459458,1.0
235.0,0.5,0.25,0.17,0.9664864864864865,1.0
235.0,0.5,0.25,0.18,0.9429729729729729,1.0
235.0,0.5,0.25,0.19,0.9512162162162161,1.0
235.0,0.5,0.25,0.2,0.9427027027027026,1.0
235.0,0.5,0.25,0.21,0.9412162162162161,1.0
235.0,0.5,0.25,0.22,0.9294594594594594,1.0
235.0,0.5,0.25,0.23,0.9429729729729729,1.0
235.0,0.5,0.25,0.24,0.9259459459459458,1.0
235.0,0.5,0.25,0.25,0.9782432432432432,1.0
235.0,0.5,0.25,0.26,0.9227027027027026,1.0
235.0,0.5,0.25,0.27,0.909189189189189,1.0
235.0,0.5,0.25,0.28,0.9229729729729729,1.0
235.0,0.5,0.25,0.29,0.9244594594594594,1.0
235.0,0.5,0.25,0.3,0.9301516822945394,1.0
235.0,0.5,0.25,0.31,0.9529729729729729,1.0
235.0,0.5,0.25,0.32,0.9301516822945394,1.0
235.0,0.5,0.25,0.33,0.9579729729729729,1.0
235.0,0.5,0.25,0.34,0.9479729729729729,1.0
235.0,0.5,0.25,0.35000000000000003,0.9513844456701599,1.0
235.0,0.5,0.25,0.36,0.9562162162162161,1.0
235.0,0.5,0.25,0.37,0.9562162162162161,1.0
235.0,0.5,0.25,0.38,0.9244594594594594,1.0
235.0,0.5,0.25,0.39,0.9504219525648097,1.0
235.0,0.5,0.25,0.4,0.9614864864864865,1.0
235.0,0.5,0.25,0.41000000000000003,0.9377027027027026,1.0
235.0,0.5,0.25,0.42,0.9597297297297297,1.0
235.0,0.5,0.25,0.43,0.9279729729729729,1.0
235.0,0.5,0.25,0.44,0.9119084390512961,1.0
235.0,0.5,0.25,0.45,0.9219084390512962,1.0
