m,p,delta,omni_correct_nodes_1,omni_correct_nodes_2,mase_correct_nodes_1,mase_correct_nodes_2
135.0,0.5,0.29,1.0,1.0,0.8404000000000004,0.6324000000000001
135.0,0.5,0.39,1.0,1.0,0.9948,0.978
135.0,0.5,0.49,1.0,1.0,1.0,1.0
140.0,0.5,0.08,0.6988000000000002,0.5264000000000001,0.6732000000000005,0.4488000000000001
140.0,0.5,0.18,0.7112000000000005,0.5579999999999999,0.7772,0.5724
140.0,0.5,0.28,1.0,1.0,0.8108000000000001,0.5948000000000001
140.0,0.5,0.38,1.0,1.0,0.9968,0.9932
140.0,0.5,0.48,1.0,1.0,1.0,1.0
145.0,0.5,0.07,0.6832000000000004,0.48840000000000006,0.6816000000000005,0.4028000000000001
145.0,0.5,0.17,0.7152000000000005,0.5355999999999999,0.7532000000000003,0.5239999999999999
145.0,0.5,0.27,1.0,1.0,0.8104000000000002,0.6296000000000002
145.0,0.5,0.37,1.0,1.0,0.9843999999999998,0.9316000000000001
145.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
150.0,0.5,0.06,0.6832000000000008,0.46759999999999985,0.6576000000000005,0.4107999999999999
150.0,0.5,0.16,0.7272000000000004,0.5211999999999999,0.7552000000000005,0.5216000000000001
150.0,0.5,0.26,1.0,1.0,0.8112000000000004,0.6555999999999998
150.0,0.5,0.36,1.0,1.0,0.9764000000000002,0.9272000000000001
150.0,0.5,0.46,1.0,1.0,1.0,1.0
155.0,0.5,0.05,0.6664000000000004,0.4923999999999999,0.6660000000000004,0.39
155.0,0.5,0.15,0.7388000000000002,0.5868000000000001,0.7108000000000004,0.5267999999999998
155.0,0.5,0.25,1.0,1.0,0.8172,0.6484000000000001
155.0,0.5,0.35000000000000003,1.0,1.0,0.9572000000000003,0.8832000000000001
155.0,0.5,0.45,1.0,1.0,1.0,1.0
160.0,0.5,0.04,0.6692000000000007,0.4188,0.6528000000000005,0.40959999999999985
160.0,0.5,0.14,0.7212000000000002,0.5404000000000001,0.7264000000000004,0.5588000000000002
160.0,0.5,0.24,1.0,1.0,0.7956000000000003,0.5531999999999999
160.0,0.5,0.34,1.0,1.0,0.9256,0.7908
160.0,0.5,0.44,1.0,1.0,1.0,1.0
165.0,0.5,0.03,0.6616000000000003,0.4127999999999998,0.6676000000000003,0.3507999999999999
165.0,0.5,0.13,0.7124000000000005,0.5247999999999999,0.7032000000000003,0.4788000000000004
165.0,0.5,0.23,1.0,1.0,0.7892000000000006,0.5636000000000001
165.0,0.5,0.33,1.0,1.0,0.9392000000000001,0.8320000000000001
165.0,0.5,0.43,1.0,1.0,1.0,1.0
170.0,0.5,0.02,0.6740000000000005,0.36839999999999995,0.6524000000000004,0.3820000000000001
170.0,0.5,0.12,0.7176,0.6191999999999998,0.7112000000000005,0.47639999999999977
170.0,0.5,0.22,1.0,1.0,0.7812000000000004,0.5627999999999999
170.0,0.5,0.32,1.0,1.0,0.9103999999999999,0.7587999999999999
170.0,0.5,0.42,1.0,1.0,1.0,1.0
175.0,0.5,0.01,0.6644,0.3771999999999999,0.6532000000000007,0.3864
175.0,0.5,0.11,0.7184000000000004,0.5535999999999999,0.6804000000000002,0.4823999999999997
175.0,0.5,0.21,1.0,1.0,0.7676,0.5532
175.0,0.5,0.31,1.0,1.0,0.91,0.748
175.0,0.5,0.41000000000000003,1.0,1.0,1.0,0.9940000000000001
180.0,0.5,0.0,0.6652000000000001,0.36959999999999993,0.6560000000000005,0.37520000000000003
180.0,0.5,0.1,0.7076000000000002,0.4711999999999999,0.7168000000000003,0.46760000000000007
180.0,0.5,0.2,0.9736,0.9564,0.7436000000000004,0.5743999999999996
180.0,0.5,0.3,1.0,1.0,0.8572,0.6304
180.0,0.5,0.4,1.0,1.0,1.0,1.0
180.0,0.5,0.5,1.0,1.0,1.0,1.0
185.0,0.5,0.09,0.7216000000000002,0.5359999999999999,0.6900000000000006,0.4739999999999999
185.0,0.5,0.19,0.8747999999999999,0.8063999999999999,0.7228000000000001,0.486
185.0,0.5,0.29,1.0,1.0,0.8896000000000001,0.6755999999999999
185.0,0.5,0.39,1.0,1.0,1.0,0.9864
185.0,0.5,0.49,1.0,1.0,1.0,1.0
190.0,0.5,0.08,0.7048000000000003,0.5091999999999999,0.6788000000000004,0.39399999999999996
190.0,0.5,0.18,0.7744,0.6687999999999998,0.7408000000000001,0.55
190.0,0.5,0.28,1.0,1.0,0.8520000000000002,0.6503999999999999
190.0,0.5,0.38,1.0,1.0,1.0,0.9956
190.0,0.5,0.48,1.0,1.0,1.0,1.0
195.0,0.5,0.07,0.7008000000000005,0.518,0.6732000000000002,0.4187999999999999
195.0,0.5,0.17,0.7528000000000002,0.5907999999999999,0.7276,0.5323999999999998
195.0,0.5,0.27,1.0,1.0,0.8236,0.6507999999999999
195.0,0.5,0.37,1.0,1.0,0.9832000000000001,0.9532
195.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
200.0,0.5,0.06,0.6911999999999999,0.47679999999999995,0.6972000000000003,0.4
200.0,0.5,0.16,0.7304000000000005,0.5584,0.7344000000000002,0.5376000000000001
200.0,0.5,0.26,1.0,1.0,0.8192000000000003,0.6059999999999998
200.0,0.5,0.36,1.0,1.0,0.9859999999999998,0.9299999999999998
200.0,0.5,0.46,1.0,1.0,1.0,1.0
205.0,0.5,0.05,0.6744000000000002,0.4379999999999999,0.6860000000000005,0.3907999999999999
205.0,0.5,0.15,0.7112000000000002,0.5543999999999998,0.7132000000000004,0.4971999999999999
205.0,0.5,0.25,1.0,1.0,0.7916000000000003,0.5795999999999998
205.0,0.5,0.35000000000000003,1.0,1.0,0.9628000000000001,0.8655999999999999
205.0,0.5,0.45,1.0,1.0,1.0,1.0
210.0,0.5,0.04,0.6540000000000005,0.4851999999999998,0.6608000000000005,0.3895999999999998
210.0,0.5,0.14,0.7296000000000004,0.5640000000000001,0.7332000000000001,0.5204000000000001
210.0,0.5,0.24,1.0,1.0,0.8164000000000002,0.5732
210.0,0.5,0.34,1.0,1.0,0.9628,0.8619999999999999
210.0,0.5,0.44,1.0,1.0,1.0,1.0
215.0,0.5,0.03,0.6428000000000006,0.42399999999999977,0.6764000000000004,0.3456000000000001
215.0,0.5,0.13,0.7207999999999999,0.48919999999999975,0.7196000000000002,0.5123999999999999
215.0,0.5,0.23,1.0,1.0,0.8099999999999997,0.6079999999999999
215.0,0.5,0.33,1.0,1.0,0.9647999999999998,0.8799999999999999
215.0,0.5,0.43,1.0,1.0,1.0,1.0
220.0,0.5,0.02,0.6296000000000005,0.3959999999999998,0.6680000000000006,0.34919999999999995
220.0,0.5,0.12,0.7208000000000004,0.5807999999999999,0.7148000000000002,0.4715999999999999
220.0,0.5,0.22,1.0,1.0,0.7636000000000002,0.5951999999999998
220.0,0.5,0.32,1.0,1.0,0.9616000000000002,0.8711999999999998
220.0,0.5,0.42,1.0,1.0,1.0,1.0
225.0,0.5,0.01,0.6692000000000006,0.3752,0.6700000000000002,0.3483999999999999
225.0,0.5,0.11,0.7180000000000004,0.5431999999999998,0.7136000000000002,0.49279999999999985
225.0,0.5,0.21,1.0,1.0,0.7732000000000003,0.5528000000000001
225.0,0.5,0.31,1.0,1.0,0.9319999999999999,0.8064
225.0,0.5,0.41000000000000003,1.0,1.0,1.0,1.0
230.0,0.5,0.0,0.6692000000000004,0.3803999999999996,0.6756000000000004,0.35399999999999987
230.0,0.5,0.1,0.7060000000000002,0.5423999999999999,0.6916000000000002,0.4644
230.0,0.5,0.2,0.9968,0.9972,0.7788000000000003,0.554
230.0,0.5,0.3,1.0,1.0,0.8796,0.7183999999999997
230.0,0.5,0.4,1.0,1.0,1.0,1.0
230.0,0.5,0.5,1.0,1.0,1.0,1.0
235.0,0.5,0.09,0.7364000000000003,0.5647999999999999,0.7012000000000006,0.4900000000000002
235.0,0.5,0.19,0.9440000000000002,0.9148000000000002,0.7548000000000001,0.5403999999999999
235.0,0.5,0.29,1.0,1.0,0.9024000000000001,0.7568
235.0,0.5,0.39,1.0,1.0,1.0,0.9932
235.0,0.5,0.49,1.0,1.0,1.0,1.0
240.0,0.5,0.08,0.7140000000000001,0.47600000000000003,0.6852000000000003,0.46399999999999997
240.0,0.5,0.18,0.8476,0.7451999999999999,0.7752000000000001,0.5479999999999999
240.0,0.5,0.28,1.0,1.0,0.8424000000000004,0.6528
240.0,0.5,0.38,1.0,1.0,0.9976,0.9972
240.0,0.5,0.48,1.0,1.0,1.0,1.0
245.0,0.5,0.07,0.6840000000000004,0.512,0.6732000000000004,0.44120000000000004
245.0,0.5,0.17,0.7344000000000005,0.5271999999999999,0.7432000000000003,0.5427999999999998
245.0,0.5,0.27,1.0,1.0,0.852,0.6612
245.0,0.5,0.37,1.0,1.0,0.9927999999999999,0.9824
245.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
250.0,0.5,0.06,0.6992000000000007,0.4931999999999997,0.6500000000000006,0.41240000000000004
250.0,0.5,0.16,0.7648000000000005,0.6099999999999998,0.7652000000000004,0.5336000000000002
250.0,0.5,0.26,1.0,1.0,0.8192000000000003,0.6099999999999999
250.0,0.5,0.36,1.0,1.0,0.9952,0.9808
250.0,0.5,0.46,1.0,1.0,1.0,1.0
5.0,0.5,0.06,0.6448000000000005,0.4044,0.6492000000000003,0.3791999999999999
5.0,0.5,0.16,0.6412000000000007,0.4315999999999999,0.6672000000000005,0.43160000000000004
5.0,0.5,0.26,0.6700000000000003,0.46920000000000006,0.6824000000000003,0.48359999999999986
5.0,0.5,0.36,0.7783999999999998,0.6364000000000001,0.7580000000000001,0.528
5.0,0.5,0.46,1.0,1.0,0.8991999999999999,0.7532
10.0,0.5,0.05,0.6276000000000007,0.40959999999999985,0.6632000000000005,0.38400000000000006
10.0,0.5,0.15,0.6704000000000002,0.478,0.6840000000000005,0.44639999999999974
10.0,0.5,0.25,0.6872000000000004,0.5084000000000001,0.7276000000000006,0.5292
10.0,0.5,0.35000000000000003,0.9684,0.954,0.7692000000000004,0.54
10.0,0.5,0.45,1.0,1.0,0.9268,0.8383999999999997
15.0,0.5,0.04,0.6632000000000002,0.3708000000000001,0.6608000000000002,0.37479999999999974
15.0,0.5,0.14,0.6472000000000004,0.4299999999999999,0.6916000000000007,0.4364
15.0,0.5,0.24,0.6992000000000003,0.4784000000000001,0.7564000000000004,0.5456000000000002
15.0,0.5,0.34,1.0,1.0,0.818,0.6232
15.0,0.5,0.44,1.0,1.0,0.9500000000000002,0.868
20.0,0.5,0.03,0.6348000000000004,0.3719999999999999,0.6396000000000006,0.3951999999999999
20.0,0.5,0.13,0.6468000000000005,0.44439999999999985,0.6692000000000004,0.4259999999999999
20.0,0.5,0.23,0.7212000000000001,0.5236,0.7132000000000004,0.5188000000000001
20.0,0.5,0.33,1.0,1.0,0.8168000000000002,0.6408000000000001
20.0,0.5,0.43,1.0,1.0,0.9471999999999998,0.8608
25.0,0.5,0.02,0.6536000000000003,0.4028000000000001,0.6716000000000004,0.37640000000000007
25.0,0.5,0.12,0.6344000000000006,0.4528000000000001,0.6700000000000004,0.4491999999999998
25.0,0.5,0.22,0.7111999999999997,0.5452,0.7288000000000001,0.5556
25.0,0.5,0.32,1.0,1.0,0.8179999999999997,0.6067999999999999
25.0,0.5,0.42,1.0,1.0,0.9475999999999998,0.8828
30.0,0.5,0.01,0.6388000000000003,0.3964000000000001,0.6560000000000004,0.39439999999999986
30.0,0.5,0.11,0.6576000000000005,0.4287999999999999,0.6632000000000007,0.4211999999999999
30.0,0.5,0.21,0.7236000000000005,0.554,0.7400000000000001,0.5436000000000001
30.0,0.5,0.31,1.0,1.0,0.7792000000000003,0.5703999999999998
30.0,0.5,0.41000000000000003,1.0,1.0,0.9295999999999998,0.8288
35.0,0.5,0.0,0.6468000000000005,0.384,0.6500000000000005,0.3851999999999999
35.0,0.5,0.1,0.6540000000000006,0.42920000000000014,0.7044000000000004,0.4303999999999998
35.0,0.5,0.2,0.7388000000000002,0.5612,0.7508,0.5264
35.0,0.5,0.3,1.0,1.0,0.7976000000000001,0.5712
35.0,0.5,0.4,1.0,1.0,0.954,0.8483999999999999
35.0,0.5,0.5,1.0,1.0,1.0,1.0
40.0,0.5,0.09,0.6712000000000005,0.42039999999999983,0.6752000000000002,0.42839999999999995
40.0,0.5,0.19,0.7048000000000003,0.5136,0.7256000000000006,0.5107999999999998
40.0,0.5,0.29,1.0,1.0,0.8184000000000001,0.6612000000000002
40.0,0.5,0.39,1.0,1.0,0.9392,0.8472
40.0,0.5,0.49,1.0,1.0,1.0,1.0
45.0,0.5,0.08,0.6664000000000001,0.4428000000000001,0.6616000000000005,0.4003999999999999
45.0,0.5,0.18,0.6988000000000008,0.5616000000000001,0.7232000000000002,0.5603999999999999
45.0,0.5,0.28,1.0,1.0,0.8124000000000001,0.6191999999999999
45.0,0.5,0.38,1.0,1.0,0.9284,0.7968000000000001
45.0,0.5,0.48,1.0,1.0,1.0,1.0
50.0,0.5,0.07,0.6532000000000003,0.4523999999999998,0.6756000000000004,0.3919999999999998
50.0,0.5,0.17,0.7356000000000006,0.5667999999999997,0.7132000000000005,0.5176
50.0,0.5,0.27,1.0,1.0,0.8168000000000002,0.61
50.0,0.5,0.37,1.0,1.0,0.9259999999999999,0.7719999999999999
50.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
55.0,0.5,0.06,0.6692000000000001,0.4084000000000001,0.6668000000000004,0.3968
55.0,0.5,0.16,0.6932000000000006,0.5067999999999997,0.7572000000000001,0.5087999999999999
55.0,0.5,0.26,1.0,1.0,0.7824000000000004,0.5539999999999998
55.0,0.5,0.36,1.0,1.0,0.9020000000000001,0.7752000000000001
55.0,0.5,0.46,1.0,1.0,1.0,1.0
60.0,0.5,0.05,0.6436000000000006,0.4411999999999999,0.6508000000000004,0.4128000000000002
60.0,0.5,0.15,0.7020000000000004,0.53,0.7108000000000003,0.5179999999999999
60.0,0.5,0.25,1.0,1.0,0.7732000000000002,0.6144
60.0,0.5,0.35000000000000003,1.0,1.0,0.8920000000000003,0.7352
60.0,0.5,0.45,1.0,1.0,1.0,1.0
65.0,0.5,0.04,0.6528000000000002,0.42560000000000003,0.6540000000000004,0.38440000000000013
65.0,0.5,0.14,0.6600000000000005,0.49119999999999975,0.7080000000000005,0.5108
65.0,0.5,0.24,1.0,1.0,0.7748000000000004,0.6003999999999998
65.0,0.5,0.34,1.0,1.0,0.9028000000000002,0.7355999999999999
65.0,0.5,0.44,1.0,1.0,1.0,1.0
70.0,0.5,0.03,0.6564000000000004,0.3699999999999998,0.6520000000000007,0.38480000000000003
70.0,0.5,0.13,0.7016000000000002,0.48359999999999986,0.7068000000000002,0.5
70.0,0.5,0.23,0.9815999999999999,0.9691999999999998,0.7644000000000004,0.6184
70.0,0.5,0.33,1.0,1.0,0.8220000000000001,0.6384000000000001
70.0,0.5,0.43,1.0,1.0,0.996,0.9916000000000001
75.0,0.5,0.02,0.6444000000000004,0.37360000000000004,0.6692000000000006,0.3532
75.0,0.5,0.12,0.6840000000000004,0.46960000000000013,0.7164000000000003,0.46440000000000015
75.0,0.5,0.22,0.9568000000000001,0.9364,0.7500000000000001,0.6079999999999998
75.0,0.5,0.32,1.0,1.0,0.8680000000000002,0.7288
75.0,0.5,0.42,1.0,1.0,0.9936,0.9848
80.0,0.5,0.01,0.6600000000000003,0.38879999999999976,0.6628000000000006,0.38320000000000015
80.0,0.5,0.11,0.6824000000000001,0.5171999999999999,0.6824000000000006,0.44559999999999983
80.0,0.5,0.21,0.8351999999999998,0.7676000000000002,0.7420000000000004,0.5223999999999999
80.0,0.5,0.31,1.0,1.0,0.8644000000000002,0.6999999999999998
80.0,0.5,0.41000000000000003,1.0,1.0,0.9992,0.992
85.0,0.5,0.0,0.6528000000000005,0.37720000000000004,0.6620000000000007,0.3779999999999999
85.0,0.5,0.1,0.6732000000000004,0.45440000000000036,0.7044000000000002,0.4711999999999999
85.0,0.5,0.2,0.7880000000000007,0.6860000000000003,0.7296000000000004,0.5452
85.0,0.5,0.3,1.0,1.0,0.8231999999999999,0.6299999999999997
85.0,0.5,0.4,1.0,1.0,0.9904,0.9636
85.0,0.5,0.5,1.0,1.0,1.0,1.0
90.0,0.5,0.09,0.6824000000000002,0.48040000000000016,0.6688000000000003,0.45879999999999993
90.0,0.5,0.19,0.7412000000000002,0.5644,0.7436000000000001,0.5228
90.0,0.5,0.29,1.0,1.0,0.8168000000000003,0.6391999999999998
90.0,0.5,0.39,1.0,1.0,0.9776,0.9064
90.0,0.5,0.49,1.0,1.0,1.0,1.0
95.0,0.5,0.08,0.6624000000000002,0.4427999999999999,0.6740000000000005,0.39120000000000005
95.0,0.5,0.18,0.7028000000000003,0.5372,0.7664000000000003,0.5435999999999999
95.0,0.5,0.28,1.0,1.0,0.7948000000000001,0.6184
95.0,0.5,0.38,1.0,1.0,0.9756,0.9316000000000004
95.0,0.5,0.48,1.0,1.0,1.0,1.0
100.0,0.5,0.07,0.6752000000000004,0.49480000000000013,0.6764000000000004,0.412
100.0,0.5,0.17,0.7200000000000004,0.5664,0.7348000000000002,0.5472000000000001
100.0,0.5,0.27,1.0,1.0,0.8060000000000003,0.5984
100.0,0.5,0.37,1.0,1.0,0.9599999999999999,0.9027999999999997
100.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
105.0,0.5,0.06,0.6736000000000005,0.4276000000000002,0.6860000000000003,0.38719999999999993
105.0,0.5,0.16,0.7328000000000003,0.5136,0.7428,0.5572000000000003
105.0,0.5,0.26,1.0,1.0,0.76,0.5760000000000001
105.0,0.5,0.36,1.0,1.0,0.9280000000000002,0.7979999999999999
105.0,0.5,0.46,1.0,1.0,1.0,1.0
110.0,0.5,0.05,0.6496000000000005,0.4144,0.6444000000000004,0.38400000000000006
110.0,0.5,0.15,0.7024000000000002,0.5112,0.7180000000000001,0.4488
110.0,0.5,0.25,1.0,1.0,0.7980000000000002,0.5668
110.0,0.5,0.35000000000000003,1.0,1.0,0.9152,0.8251999999999999
110.0,0.5,0.45,1.0,1.0,1.0,0.9948
115.0,0.5,0.04,0.6568000000000004,0.3939999999999998,0.6648000000000003,0.3731999999999998
115.0,0.5,0.14,0.6840000000000004,0.5307999999999999,0.7132000000000004,0.48079999999999967
115.0,0.5,0.24,1.0,1.0,0.7636000000000003,0.5712000000000002
115.0,0.5,0.34,1.0,1.0,0.9036,0.8176000000000002
115.0,0.5,0.44,1.0,1.0,1.0,1.0
120.0,0.5,0.03,0.6584000000000007,0.4051999999999999,0.6672000000000005,0.3852000000000001
120.0,0.5,0.13,0.7376000000000008,0.5296,0.7228000000000001,0.5424000000000003
120.0,0.5,0.23,1.0,1.0,0.7724000000000002,0.5556000000000002
120.0,0.5,0.33,1.0,1.0,0.9152,0.7611999999999999
120.0,0.5,0.43,1.0,1.0,1.0,1.0
125.0,0.5,0.02,0.6628000000000002,0.40319999999999984,0.6720000000000005,0.3415999999999999
125.0,0.5,0.12,0.7312000000000001,0.5324,0.7156000000000001,0.4980000000000003
125.0,0.5,0.22,0.9968,0.998,0.7744000000000001,0.5703999999999997
125.0,0.5,0.32,1.0,1.0,0.8924000000000002,0.7664
125.0,0.5,0.42,1.0,1.0,1.0,0.9972
130.0,0.5,0.01,0.6584000000000004,0.3808,0.6844000000000002,0.35679999999999995
130.0,0.5,0.11,0.7096000000000003,0.5356000000000002,0.7188000000000003,0.47759999999999997
130.0,0.5,0.21,0.9652,0.9616000000000001,0.8028000000000004,0.5987999999999999
130.0,0.5,0.31,1.0,1.0,0.8716000000000004,0.6852000000000001
130.0,0.5,0.41000000000000003,1.0,1.0,1.0,1.0
135.0,0.5,0.0,0.6492000000000004,0.41720000000000007,0.6544000000000005,0.38919999999999993
135.0,0.5,0.1,0.7068000000000006,0.5463999999999998,0.7056000000000004,0.47599999999999987
135.0,0.5,0.2,0.9011999999999999,0.838,0.7064000000000005,0.5212
135.0,0.5,0.3,1.0,1.0,0.8612000000000001,0.7156000000000003
135.0,0.5,0.4,1.0,1.0,0.9976,0.9764
135.0,0.5,0.5,1.0,1.0,1.0,1.0
140.0,0.5,0.09,0.6948000000000002,0.4952,0.6964000000000001,0.4171999999999999
140.0,0.5,0.19,0.7900000000000006,0.6616,0.7756000000000003,0.5867999999999999
140.0,0.5,0.29,1.0,1.0,0.8684000000000002,0.7327999999999999
140.0,0.5,0.39,1.0,1.0,1.0,0.9848
140.0,0.5,0.49,1.0,1.0,1.0,1.0
145.0,0.5,0.08,0.6876000000000004,0.5351999999999999,0.6779999999999999,0.4284000000000001
145.0,0.5,0.18,0.7620000000000005,0.6264,0.7452000000000002,0.5183999999999999
145.0,0.5,0.28,1.0,1.0,0.8140000000000005,0.642
145.0,0.5,0.38,1.0,1.0,0.9876,0.9660000000000001
145.0,0.5,0.48,1.0,1.0,1.0,1.0
150.0,0.5,0.07,0.672,0.4839999999999997,0.6732000000000005,0.4012
150.0,0.5,0.17,0.7264000000000006,0.5740000000000001,0.7332000000000004,0.5336
150.0,0.5,0.27,1.0,1.0,0.7908,0.5680000000000001
150.0,0.5,0.37,1.0,1.0,0.9780000000000001,0.9576
150.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
155.0,0.5,0.06,0.6688000000000004,0.48040000000000016,0.6720000000000005,0.40319999999999984
155.0,0.5,0.16,0.7120000000000003,0.5599999999999998,0.7448000000000004,0.5519999999999998
155.0,0.5,0.26,1.0,1.0,0.7876000000000002,0.5795999999999999
155.0,0.5,0.36,1.0,1.0,0.9607999999999999,0.8515999999999998
155.0,0.5,0.46,1.0,1.0,1.0,1.0
160.0,0.5,0.05,0.6876000000000003,0.4183999999999998,0.6736000000000004,0.3944
160.0,0.5,0.15,0.7324000000000003,0.5596,0.7096000000000003,0.508
160.0,0.5,0.25,1.0,1.0,0.8180000000000004,0.5907999999999998
160.0,0.5,0.35000000000000003,1.0,1.0,0.9384,0.8839999999999999
160.0,0.5,0.45,1.0,1.0,1.0,1.0
165.0,0.5,0.04,0.6656000000000004,0.4824000000000001,0.6552000000000003,0.39520000000000005
165.0,0.5,0.14,0.7264000000000003,0.5695999999999999,0.7183999999999999,0.5384000000000001
165.0,0.5,0.24,1.0,1.0,0.8048000000000002,0.5628
165.0,0.5,0.34,1.0,1.0,0.9703999999999999,0.8727999999999999
165.0,0.5,0.44,1.0,1.0,1.0,1.0
170.0,0.5,0.03,0.6176000000000007,0.43239999999999973,0.6680000000000004,0.36840000000000006
170.0,0.5,0.13,0.7464000000000002,0.6252,0.7444000000000003,0.5655999999999999
170.0,0.5,0.23,1.0,1.0,0.7944000000000002,0.6268
170.0,0.5,0.33,1.0,1.0,0.9172,0.7948000000000001
170.0,0.5,0.43,1.0,1.0,1.0,1.0
175.0,0.5,0.02,0.6692000000000001,0.39319999999999977,0.6832000000000004,0.3696
175.0,0.5,0.12,0.7596000000000004,0.5768,0.7060000000000005,0.4547999999999997
175.0,0.5,0.22,1.0,1.0,0.7896000000000004,0.5440000000000003
175.0,0.5,0.32,1.0,1.0,0.9060000000000002,0.7627999999999997
175.0,0.5,0.42,1.0,1.0,1.0,1.0
180.0,0.5,0.01,0.6504000000000003,0.3892000000000001,0.6348000000000007,0.3795999999999999
180.0,0.5,0.11,0.7428000000000003,0.5624000000000001,0.6824000000000002,0.46639999999999987
180.0,0.5,0.21,1.0,1.0,0.7308000000000007,0.5056000000000003
180.0,0.5,0.31,1.0,1.0,0.8736000000000002,0.6531999999999998
180.0,0.5,0.41000000000000003,1.0,1.0,1.0,1.0
185.0,0.5,0.0,0.6584000000000004,0.39359999999999995,0.6380000000000005,0.4059999999999999
185.0,0.5,0.1,0.7184000000000006,0.5312000000000001,0.6868000000000005,0.4852
185.0,0.5,0.2,0.9952000000000001,0.9828,0.7216000000000001,0.5479999999999999
185.0,0.5,0.3,1.0,1.0,0.8936,0.7424
185.0,0.5,0.4,1.0,1.0,1.0,1.0
185.0,0.5,0.5,1.0,1.0,1.0,1.0
190.0,0.5,0.09,0.6964000000000006,0.5008000000000001,0.6768000000000004,0.4324000000000002
190.0,0.5,0.19,0.9180000000000001,0.8491999999999998,0.7704,0.5947999999999996
190.0,0.5,0.29,1.0,1.0,0.8584,0.6679999999999998
190.0,0.5,0.39,1.0,1.0,0.9952000000000001,0.9908
190.0,0.5,0.49,1.0,1.0,1.0,1.0
195.0,0.5,0.08,0.6688000000000004,0.45320000000000016,0.6948000000000003,0.42200000000000015
195.0,0.5,0.18,0.7924000000000005,0.6524000000000001,0.7732000000000002,0.5787999999999998
195.0,0.5,0.28,1.0,1.0,0.8660000000000001,0.7631999999999999
195.0,0.5,0.38,1.0,1.0,1.0,1.0
195.0,0.5,0.48,1.0,1.0,1.0,1.0
200.0,0.5,0.07,0.6852000000000007,0.48,0.6812000000000004,0.4052000000000001
200.0,0.5,0.17,0.7196000000000002,0.5563999999999999,0.7588000000000003,0.6064
200.0,0.5,0.27,1.0,1.0,0.8212000000000004,0.6524
200.0,0.5,0.37,1.0,1.0,0.9884,0.9643999999999999
200.0,0.5,0.47000000000000003,1.0,1.0,1.0,1.0
205.0,0.5,0.06,0.7123999999999997,0.4811999999999999,0.6596000000000004,0.4180000000000001
205.0,0.5,0.16,0.7276000000000005,0.5668,0.7160000000000002,0.4824
205.0,0.5,0.26,1.0,1.0,0.8092,0.6268
205.0,0.5,0.36,1.0,1.0,0.9908,0.9388
205.0,0.5,0.46,1.0,1.0,1.0,1.0
210.0,0.5,0.05,0.6704000000000007,0.47,0.6720000000000005,0.3631999999999999
210.0,0.5,0.15,0.7636000000000004,0.5692,0.7432,0.5264
210.0,0.5,0.25,1.0,1.0,0.8360000000000001,0.6076
210.0,0.5,0.35000000000000003,1.0,1.0,0.968,0.9279999999999998
210.0,0.5,0.45,1.0,1.0,1.0,1.0
215.0,0.5,0.04,0.6532000000000003,0.452,0.6504000000000003,0.3987999999999998
215.0,0.5,0.14,0.6960000000000005,0.49119999999999997,0.7288000000000001,0.5191999999999997
215.0,0.5,0.24,1.0,1.0,0.8076000000000002,0.6043999999999999
215.0,0.5,0.34,1.0,1.0,0.9488,0.838
215.0,0.5,0.44,1.0,1.0,1.0,1.0
220.0,0.5,0.03,0.6532000000000008,0.42599999999999993,0.6676000000000007,0.376
220.0,0.5,0.13,0.7388000000000003,0.5419999999999999,0.7216,0.49800000000000005
220.0,0.5,0.23,1.0,1.0,0.7524000000000002,0.5324
220.0,0.5,0.33,1.0,1.0,0.924,0.7948
220.0,0.5,0.43,1.0,1.0,1.0,1.0
225.0,0.5,0.02,0.6596000000000004,0.37719999999999987,0.6452000000000006,0.4012
225.0,0.5,0.12,0.7224,0.5263999999999999,0.7316000000000003,0.4544
225.0,0.5,0.22,1.0,1.0,0.7760000000000001,0.5352000000000002
225.0,0.5,0.32,1.0,1.0,0.9188000000000001,0.7899999999999998
225.0,0.5,0.42,1.0,1.0,1.0,1.0
230.0,0.5,0.01,0.6576000000000002,0.36880000000000007,0.6484000000000004,0.39599999999999985
230.0,0.5,0.11,0.6940000000000005,0.5059999999999999,0.7112000000000002,0.45399999999999996
230.0,0.5,0.21,1.0,1.0,0.7652000000000002,0.5503999999999998
230.0,0.5,0.31,1.0,1.0,0.9463999999999999,0.7831999999999999
230.0,0.5,0.41000000000000003,1.0,1.0,1.0,1.0
235.0,0.5,0.0,0.6572000000000002,0.3539999999999997,0.6552000000000006,0.4051999999999999
235.0,0.5,0.1,0.7040000000000005,0.4836,0.6960000000000008,0.44959999999999994
235.0,0.5,0.2,0.996,0.9940000000000001,0.7932000000000003,0.5860000000000002
235.0,0.5,0.3,1.0,1.0,0.8888000000000001,0.7172000000000002
235.0,0.5,0.4,1.0,1.0,1.0,1.0
235.0,0.5,0.5,1.0,1.0,1.0,1.0
240.0,0.5,0.09,0.7380000000000002,0.6023999999999999,0.6924000000000006,0.4884000000000001
