,m,p,delta,omni_precision_2,omni_recall_2,omni_precision_3,omni_recall_3,omni_precision_4,omni_recall_4,mase_precision_2,mase_recall_2,mase_precision_3,mase_recall_3,mase_precision_4,mase_recall_4,omni_precision_6,omni_recall_6,omni_precision_8,omni_recall_8,omni_precision_10,omni_recall_10,mase_precision_6,mase_recall_6,mase_precision_8,mase_recall_8,mase_precision_10,mase_recall_10
738,180.0,0.5,0.25,0.9394594594594594,1.0,0.9489287527510243,1.0,0.7702013854675216,0.9993333333333334,0.5712764968468419,0.9997333333333333,0.6137267389369633,0.9994000000000001,0.5895778564832161,0.9988666666666668,,,,,,,,,,,,
2013,180.0,0.5,0.26,0.9108439051296192,1.0,,,0.7660130212736495,1.0,0.4453502731169998,0.9998666666666668,,,0.6522744496990203,0.9987333333333334,0.7410955078193866,0.9994,0.6949285667632131,0.9988666666666668,0.6519133901572907,0.9975333333333336,0.6006731423600356,0.9972666666666667,0.5533735437148435,0.9960666666666668,0.5630080097813389,0.9919333333333332
736,180.0,0.5,0.27,0.9443574186431328,1.0,0.9520472437131475,1.0,0.774543365247726,0.9996666666666667,0.5234729019062322,0.9999333333333333,0.6490930145902917,0.9992,0.6113283624655896,0.9988000000000001,,,,,,,,,,,,
2011,180.0,0.5,0.28,0.9429729729729728,1.0,,,0.7750651382885345,1.0,0.6132232406122032,0.9996,,,0.6791334330038933,0.9984666666666668,0.6930578121586657,0.9994666666666668,0.6822592649398795,0.9998,0.6469129810234745,0.9987333333333334,0.6348430255211277,0.9992666666666667,0.6028975095155849,0.9972000000000004,0.6020056204298533,0.9952666666666669
734,180.0,0.5,0.29,0.9429729729729729,1.0,0.8720383008591203,1.0,0.7023111109847116,1.0,0.5836746646775347,0.9996666666666667,0.614839514626864,0.9994000000000001,0.6417670559573604,0.9989333333333336,,,,,,,,,,,,
2009,180.0,0.5,0.3,0.9529729729729728,1.0,,,0.7559154637860117,1.0,0.6814436738422406,0.9997333333333333,,,0.6535979379445576,0.9995333333333336,0.7125854894358126,1.0,0.6720630683863953,0.9998,0.6464975735321429,0.9988666666666668,0.5884937624348525,0.9976666666666668,0.6486107838446926,0.9977333333333334,0.5312984142016831,0.9968666666666668
732,180.0,0.5,0.31,0.9394594594594594,1.0,0.876222794671317,1.0,0.751746811087762,0.9996,0.6477178444314768,0.9998666666666668,0.7140289719533831,0.9995333333333332,0.6972270947223567,0.9994666666666667,,,,,,,,,,,,
2007,180.0,0.5,0.32,0.9124324324324324,1.0,,,0.7536540968780918,0.9998666666666668,0.6239460630656132,1.0,,,0.7070965606122286,0.9992666666666666,0.7124674981271771,1.0,0.691147761065817,0.9996,0.6393163446742113,0.9992000000000002,0.6152857096710577,0.9986000000000004,0.653251909132527,0.9983999999999998,0.6414958633531392,0.9980666666666664
730,180.0,0.5,0.33,0.98,1.0,0.9290956105914092,1.0,0.7518359883268455,0.9995999999999999,0.7715991945493436,0.9998,0.8391623618962071,0.9998666666666668,0.7401824307124266,0.9997333333333335,,,,,,,,,,,,
2005,180.0,0.5,0.34,0.8989189189189187,1.0,,,0.7036107811167639,1.0,0.6995542601568198,1.0,,,0.7086441977144454,0.9993333333333334,0.7358486162810215,1.0,0.7053152576702617,0.9998666666666668,0.6816330426569285,0.999,0.7268896109446618,0.9994,0.6606615323279944,0.9992666666666667,0.6269169033278064,0.9973333333333332
728,180.0,0.5,0.35000000000000003,0.9594594594594593,1.0,0.9113304214657479,1.0,0.7814701887050134,1.0,0.8440722978947189,0.9998666666666667,0.8360914626891415,0.9998,0.8220178529573597,0.9996666666666667,,,,,,,,,,,,
2003,180.0,0.5,0.36,0.9259459459459458,1.0,,,0.7695665352088364,1.0,0.8081285822844264,0.9999333333333332,,,0.8148865526767051,0.9998,0.783194593900033,1.0,0.706871629138996,0.9998666666666668,0.6607549382897433,0.9995333333333332,0.7249990767242052,0.9996666666666668,0.6907234861489095,0.9994,0.6830440618853246,0.9987333333333334
726,180.0,0.5,0.37,0.8954054054054054,1.0,0.8828416785856558,1.0,0.7563264908470824,1.0,0.8427451834218752,1.0,0.870875101983049,1.0,0.817766899901751,1.0,,,,,,,,,,,,
2001,180.0,0.5,0.38,0.8994594594594594,1.0,,,0.7457494934327937,0.9998,0.8796967043574184,0.9999333333333332,,,0.8314239667805451,0.9999333333333332,0.7517719347137983,1.0,0.7106843139425755,0.9998,0.6708652246727107,0.9992000000000004,0.76038554299846,0.9999333333333332,0.7148292356407872,0.9994,0.7060066003677342,0.9998
724,180.0,0.5,0.39,0.9259459459459458,1.0,0.9098741529417357,1.0,0.7621040378247527,0.9998,0.9208439051296193,1.0,0.9099036707514969,1.0,0.8367678406023324,0.9999333333333333,,,,,,,,,,,,
1999,180.0,0.5,0.4,0.9564864864864864,1.0,,,0.7826687872672723,1.0,0.9564864864864864,1.0,,,0.7925989620154976,0.9998,0.7373769185421777,0.9998666666666668,0.7078219165947987,0.9998,0.6772307714086777,0.9994,0.7406033271381852,1.0,0.7388619581121735,0.9998666666666668,0.7065072935205867,0.9996666666666668
722,180.0,0.5,0.41000000000000003,0.9529729729729729,1.0,0.9322234898960973,1.0,0.7558297065157932,1.0,0.9529729729729729,1.0,0.9229247969099936,1.0,0.7751668426251525,1.0,,,,,,,,,,,,
1997,180.0,0.5,0.42,0.9394594594594594,1.0,,,0.6989738737642031,1.0,0.9394594594594594,1.0,,,0.7759638033829779,1.0,0.7095879695761343,0.9997333333333333,0.7187872269378182,0.9998,0.6624523786556328,0.9998,0.7789180464311939,0.9997333333333333,0.7320349996442036,0.9999333333333332,0.6869350738444503,0.9999333333333332
720,180.0,0.5,0.43,0.9459459459459458,1.0,0.9333816436849726,1.0,0.7408279251863155,1.0,0.9459459459459458,1.0,0.8949364562005648,1.0,0.7574451026301512,0.9998,,,,,,,,,,,,
1995,180.0,0.5,0.44,0.9129729729729728,1.0,,,0.7503965706455437,0.9997333333333333,0.9129729729729728,1.0,,,0.7966900357386176,1.0,0.7370503058023824,1.0,0.7466867300209757,0.9997333333333333,0.7049240523983711,0.9997333333333333,0.7430971612402983,1.0,0.7111317696129263,0.9998,0.6868891478285516,0.9998666666666668
718,180.0,0.5,0.45,0.9664864864864865,1.0,0.8843440709212821,1.0,0.7908411765140434,0.9997333333333333,0.9664864864864865,1.0,0.9075814778664798,1.0,0.7433692834989138,1.0,,,,,,,,,,,,
1993,180.0,0.5,0.46,0.915945945945946,1.0,,,0.7705205706189738,1.0,0.915945945945946,1.0,,,0.7319045663644083,0.9999333333333332,0.7204008349275337,1.0,0.7369890067837889,0.9998666666666668,0.6913575307781588,0.9997333333333336,0.7122636172595398,1.0,0.7038316837789976,0.9998,0.6817964713627609,0.9993333333333334
716,180.0,0.5,0.47000000000000003,0.99,1.0,0.8754283263522106,1.0,0.7646943358783335,1.0,0.99,1.0,0.9036677917182244,1.0,0.776271950418408,0.9997333333333335,,,,,,,,,,,,
1991,180.0,0.5,0.48,0.9394594594594594,1.0,,,0.7740096158308326,1.0,0.9394594594594594,1.0,,,0.7317551405311977,1.0,0.7846378921541951,1.0,0.7188417102996598,1.0,0.6751667776542523,0.9997333333333333,0.7542905958865039,0.9998666666666668,0.6912453052506209,1.0,0.674231040933925,0.9994666666666668
714,180.0,0.5,0.49,0.9664864864864865,1.0,0.8973210143989487,1.0,0.7447463631971055,0.9999333333333333,0.9664864864864865,1.0,0.9145234149485482,1.0,0.778088325338716,1.0,,,,,,,,,,,,
1989,180.0,0.5,0.5,0.9178709321566464,1.0,,,0.7510472772669451,0.9999333333333332,0.9178709321566464,1.0,,,0.6865556079232603,1.0,0.7457774146187939,1.0,0.7109060337663287,0.9996,0.7001970542611609,0.9997333333333333,0.7129054892859671,1.0,0.6957903063971451,1.0,0.6965256133923278,0.9996666666666668
712,185.0,0.5,0.0,0.2615782704620906,0.07766666666666666,0.21601332103227425,0.04473333333333333,0.25286686831369226,0.04826666666666667,0.22374049480415673,0.061,0.2307860315506061,0.06146666666666666,0.2808431171681099,0.06866666666666667,,,,,,,,,,,,
1987,185.0,0.5,0.01,0.26697538875697463,0.2562,,,0.28901219666333344,0.16046666666666667,0.26688526437324017,0.2237333333333333,,,0.25687555573883264,0.15273333333333336,0.3139011463549386,0.10726666666666664,0.2632714134657706,0.08706666666666668,0.2709809109225131,0.08473333333333333,0.2540966257382205,0.09933333333333333,0.2598256634535845,0.08806666666666663,0.2668997801477144,0.0864
710,185.0,0.5,0.02,0.2714997999959075,0.5664666666666667,0.27144846462648214,0.38620000000000004,0.27657978621634594,0.3460000000000001,0.2519082588797209,0.599,0.27102813109512075,0.4892,0.2724455480190903,0.34419999999999995,,,,,,,,,,,,
1985,185.0,0.5,0.03,0.2701237718041964,0.8028666666666671,,,0.30003353869490057,0.5851999999999999,0.2604725336433041,0.8436000000000005,,,0.28463401454417103,0.5818666666666665,0.31313458259241383,0.43000000000000016,0.3355734059015768,0.3179333333333333,0.3309323292565548,0.2889333333333333,0.307490644213258,0.4359333333333333,0.3325770968618789,0.3202666666666666,0.31829099716935394,0.2539333333333333
708,185.0,0.5,0.04,0.2646711606581889,0.9525333333333333,0.3039602843609635,0.8392666666666669,0.2948222493045993,0.7599333333333336,0.25243404231799416,0.9542666666666668,0.26196205297526975,0.8614666666666665,0.2747579072169255,0.7667999999999999,,,,,,,,,,,,
1983,185.0,0.5,0.05,0.2792962935656414,0.9676666666666668,,,0.3346670666948837,0.8593333333333333,0.2514705070181064,0.9755333333333333,,,0.2747716444208253,0.8712000000000001,0.31485240897661465,0.7216666666666666,0.32590192620319963,0.6191333333333333,0.3520231821146094,0.5357999999999999,0.29314441216814485,0.7229333333333333,0.31256733351864235,0.6236,0.3462610609912649,0.5448000000000002
706,185.0,0.5,0.06,0.32325078317818634,0.9787333333333333,0.31451314676236447,0.9410666666666669,0.3443093222672688,0.9254666666666665,0.25148798134790723,0.9864000000000002,0.2754390954162687,0.9416000000000004,0.2712734268584774,0.9157333333333333,,,,,,,,,,,,
1981,185.0,0.5,0.07,0.3256619680398141,0.9884,,,0.4010528647623983,0.9552000000000004,0.2641266119103778,0.9937999999999998,,,0.2978417966973206,0.9473999999999996,0.38272867710950215,0.893,0.4042788237159652,0.8074000000000002,0.3716231244884022,0.731,0.296792281550064,0.8849999999999999,0.31027153446039113,0.8028,0.32441129901154736,0.7421333333333332
704,185.0,0.5,0.08,0.2646981463907482,0.9958666666666666,0.4402551290775631,0.9734666666666665,0.47283126643425305,0.9691333333333333,0.25080975705944203,0.9955333333333332,0.2992600776749607,0.978066666666667,0.34768596076976677,0.9714666666666665,,,,,,,,,,,,
1979,185.0,0.5,0.09,0.3530820097058843,0.9977333333333334,,,0.3932573574908093,0.9778666666666668,0.28004669172537505,0.9933999999999998,,,0.3402996760761185,0.9749333333333337,0.4063848150664332,0.9460666666666668,0.40790090532933065,0.8993333333333331,0.4416928187870473,0.8729333333333332,0.3581232854609685,0.9409333333333332,0.31729456476297363,0.875,0.32808848218271985,0.8205333333333332
702,185.0,0.5,0.1,0.4300225481703333,0.9957333333333332,0.46643788572784073,0.994066666666667,0.49631129241203886,0.9838,0.3267499711404398,0.9967999999999999,0.49611480543556447,0.9895333333333335,0.46225646646964014,0.9837333333333335,,,,,,,,,,,,
1977,185.0,0.5,0.11,0.3267446503494994,0.9942,,,0.4410926397160783,0.9886666666666668,0.3147272066690313,0.9962,,,0.417229610178549,0.9892000000000004,0.4713772827904208,0.9788,0.5262952651349696,0.9604666666666666,0.5096791472452764,0.9379333333333332,0.4214165888022699,0.9626,0.3899233600641628,0.9438666666666669,0.3594600695535476,0.8993333333333332
700,185.0,0.5,0.12,0.32378351104593067,0.9979333333333333,0.5947101250895345,0.9987999999999999,0.48724567405787583,0.9936666666666666,0.27677907965823495,0.9976,0.3625591846757124,0.9921333333333335,0.4394218582779891,0.9926666666666667,,,,,,,,,,,,
1975,185.0,0.5,0.13,0.39708560347215793,0.9986666666666668,,,0.5587527965058439,0.9896666666666668,0.3520416108908971,0.9979333333333332,,,0.5006631335218631,0.9909333333333332,0.5653032091913693,0.9817333333333338,0.5837575821290742,0.9792666666666672,0.5955683624387891,0.9750666666666666,0.5027636011913753,0.9782,0.4549256995965478,0.9600000000000002,0.4405173431262853,0.9419999999999998
698,185.0,0.5,0.14,0.4584667978328782,0.9995333333333334,0.5618545462707049,0.9981333333333333,0.5863944911579811,0.9948666666666669,0.353941149975414,0.9991999999999999,0.45449776061871383,0.9974666666666667,0.4831446402707499,0.9950666666666668,,,,,,,,,,,,
1973,185.0,0.5,0.15,0.4195426511010925,0.999,,,0.4877374968464943,0.9933999999999998,0.39768346071273997,0.9984666666666666,,,0.4421821969822849,0.9928,0.5124494951303664,0.9891333333333332,0.6530820522799813,0.9921333333333336,0.6283543547760424,0.9897333333333336,0.4714968695673023,0.9875333333333336,0.4567288901742798,0.9739333333333328,0.4009466432150777,0.9566
696,185.0,0.5,0.16,0.407783124307454,0.9997333333333335,0.6047138699160779,0.9960666666666669,0.5335167709172094,0.9972666666666669,0.3386792743092461,0.9976666666666668,0.4615151611902,0.9978,0.4951999623841533,0.9939333333333334,,,,,,,,,,,,
1971,185.0,0.5,0.17,0.40699234261046996,0.9992,,,0.5535544395415773,0.9953333333333332,0.4448925658170878,0.9995333333333336,,,0.5070749698952551,0.9956666666666664,0.640743331695914,0.9928,0.6875174413844622,0.9961333333333334,0.6522936287325632,0.9881333333333332,0.5174392281026696,0.9920666666666668,0.4779285003817484,0.9856000000000004,0.4904678517285358,0.9772
694,185.0,0.5,0.18,0.4916326530612246,1.0,0.5960331043241872,0.9984666666666666,0.5815160503018068,0.9988666666666667,0.35237262437903355,0.9983333333333333,0.5805601193484489,0.9979999999999998,0.5157209743523675,0.9958000000000001,,,,,,,,,,,,
1969,185.0,0.5,0.19,0.7689636730504725,0.999,,,0.6366285655866498,0.9986,0.433807468559904,0.9987333333333333,,,0.5584454704286761,0.9961333333333332,0.7107324063750311,0.9948666666666665,0.6519557439615873,0.9951333333333332,0.6369876363789999,0.9942000000000004,0.5519948947906159,0.9939333333333332,0.452866732774524,0.9856,0.4614361239454744,0.9824666666666668
692,185.0,0.5,0.2,0.9327688913403199,1.0,0.9063013146192932,1.0,0.7079487387853384,0.9990666666666667,0.4055992780967881,0.9984000000000001,0.5289244330468779,0.9982666666666666,0.5353677343898672,0.9979333333333332,,,,,,,,,,,,
1967,185.0,0.5,0.21,0.9529729729729728,1.0,,,0.7653949422725945,1.0,0.40152244059044107,0.9999333333333332,,,0.5341105199277275,0.9982,0.732332681166998,0.9994,0.6672889119852686,0.9988,0.6320821036622453,0.9958666666666668,0.5574848431327538,0.9954666666666668,0.5092045240905702,0.9913333333333334,0.4682139056374923,0.9852666666666668
690,185.0,0.5,0.22,0.9224324324324324,1.0,0.9408058530699956,1.0,0.7661101992183237,1.0,0.3934356906897689,0.9989333333333333,0.5599214936726739,0.9992666666666667,0.5310540154987714,0.9991333333333333,,,,,,,,,,,,
1965,185.0,0.5,0.23,0.9764864864864864,1.0,,,0.8224029497613512,0.9984666666666666,0.4153904910690143,0.9998,,,0.5415324978296591,0.9989333333333332,0.7260327910669698,0.9992666666666666,0.6968466500616616,0.9987333333333333,0.6552327578805347,0.9974,0.5498545051352981,0.996266666666667,0.5681627586396152,0.9938,0.5254755936957938,0.9912
688,185.0,0.5,0.24,0.9729729729729729,1.0,0.9508895958964767,1.0,0.7827948473555202,0.9995999999999999,0.4442763207895774,0.9993333333333334,0.6063827223165814,0.9996,0.5347264020927187,0.9986,,,,,,,,,,,,
1963,185.0,0.5,0.25,0.9664864864864864,1.0,,,0.7603189366839048,0.9998,0.4808772564877314,0.9996666666666668,,,0.5760050690002035,0.9974,0.7004225083308466,0.9985333333333332,0.6686139319776856,0.9997333333333333,0.637811019151579,0.9975333333333336,0.6098642982590373,0.9976666666666668,0.6309506961309208,0.9949333333333334,0.557568629337104,0.9934666666666668
686,185.0,0.5,0.26,0.9478709321566464,1.0,0.9073825339388516,1.0,0.731404080406405,1.0,0.429762915948903,0.9994,0.5206555985092457,0.9993333333333334,0.4997747144128241,0.9985333333333334,,,,,,,,,,,,
1961,185.0,0.5,0.27,0.9448979591836736,1.0,,,0.7763361332280126,1.0,0.5181030465647865,0.9998,,,0.7029360725511495,0.9994666666666668,0.7077207737442961,0.9995333333333334,0.7094401427532468,0.9992666666666666,0.6682105749175594,0.9988000000000002,0.6537289521028113,0.9974666666666668,0.5860476220970628,0.9972,0.5278937131202109,0.994
684,185.0,0.5,0.28,0.9429729729729729,1.0,0.9257952422709772,1.0,0.7892439991877742,1.0,0.5263782762531682,0.9995999999999999,0.6497459663491695,0.9997333333333333,0.6740173948644628,0.9994666666666667,,,,,,,,,,,,
1959,185.0,0.5,0.29,0.9178709321566464,1.0,,,0.7521936688737929,1.0,0.4869256775257331,0.9994,,,0.6903401297526854,0.9990000000000002,0.7764102230840922,0.9998,0.7286481049479331,1.0,0.6653831669008811,0.9986666666666666,0.6477465643990544,0.9985333333333334,0.6213456898397779,0.9967333333333336,0.5937845464891373,0.9960666666666668
682,185.0,0.5,0.3,0.9024324324324324,1.0,0.8750292593175937,1.0,0.7685242362475665,1.0,0.664702905423706,0.9999333333333333,0.6775832610298526,0.9994666666666666,0.7241960098929772,0.9995333333333334,,,,,,,,,,,,
1957,185.0,0.5,0.31,0.9259459459459458,1.0,,,0.7653340190299196,0.9995333333333336,0.5958056863430053,1.0,,,0.6350649306250982,1.0,0.7597047809178968,0.9997333333333333,0.6857775103589683,0.9994666666666666,0.6620416222185811,0.9992,0.6206625970694545,0.9985333333333336,0.657844420113503,0.9988666666666668,0.597039687856151,0.9970666666666668
680,185.0,0.5,0.32,0.9059459459459458,1.0,0.9299004128457105,1.0,0.7528312427157587,0.9996,0.6830144236815311,0.9999333333333333,0.7913312976657813,0.9998000000000001,0.6921049455326864,0.9996,,,,,,,,,,,,
1955,185.0,0.5,0.33,0.9529729729729728,1.0,,,0.7424964882657674,0.9999333333333332,0.6167391413919419,0.9998666666666668,,,0.7825466392874327,0.9996,0.7107994769661584,0.9996,0.6883913678709342,0.9994666666666668,0.6384006880854254,0.9991333333333332,0.6836394303014742,0.9992000000000002,0.6582449514481484,0.9988,0.636467907438858,0.9964000000000002
678,185.0,0.5,0.34,0.97,1.0,0.9250440155427144,1.0,0.7711419206325355,1.0,0.8165080605128512,0.9999333333333333,0.8357843479672298,0.9998666666666668,0.7372079316361347,0.9994000000000001,,,,,,,,,,,,
1953,185.0,0.5,0.35000000000000003,0.9378709321566464,1.0,,,0.7159175039115001,1.0,0.8406470336528189,1.0,,,0.7865368783139018,0.9997333333333333,0.7247051958240794,1.0,0.6644495697580157,0.9989333333333332,0.6400947294613728,0.9990666666666668,0.6724810964450739,0.9991333333333332,0.685455742998489,0.9990666666666668,0.6772341951839536,0.9989333333333332
676,185.0,0.5,0.36,0.9494594594594594,1.0,0.8765461483135192,1.0,0.7425882823717842,1.0,0.8935915320315866,1.0,0.8690463191916415,0.9999333333333333,0.7472578093772853,0.9999333333333333,,,,,,,,,,,,
1951,185.0,0.5,0.37,0.9224324324324322,1.0,,,0.7344313393086332,1.0,0.8810933680368896,1.0,,,0.7808870756363053,0.9994,0.7358815595533416,1.0,0.6954773317033801,0.9997333333333333,0.651471503684942,0.9996666666666668,0.7132676821707171,1.0,0.7176290441228786,0.9992,0.654173380741497,0.9990666666666668
674,185.0,0.5,0.38,0.9664864864864865,1.0,0.879727941263504,1.0,0.8013124168529149,1.0,0.9383530867851425,1.0,0.9101164038866046,1.0,0.7644815590518259,1.0,,,,,,,,,,,,
1949,185.0,0.5,0.39,0.8959459459459458,1.0,,,0.7018544842846847,1.0,0.8959459459459458,1.0,,,0.7423686634780343,1.0,0.7043926617560925,0.9999333333333332,0.6939985823915414,0.9999333333333332,0.6574238524742161,0.9997333333333333,0.7827707542597776,1.0,0.7061798031884241,0.9994666666666668,0.6855587227766438,0.9996
672,185.0,0.5,0.4,0.9513844456701599,1.0,0.8887512618959987,1.0,0.7165369634883197,1.0,0.9513844456701599,1.0,0.8995234435007089,1.0,0.8219010043003746,0.9996,,,,,,,,,,,,
1947,185.0,0.5,0.41,0.9159459459459458,1.0,,,0.7875624316123556,1.0,0.9159459459459458,1.0,,,0.7728022358721983,0.9995333333333336,0.7370752384275082,0.9998,0.7508386764279068,0.9999333333333332,0.66949823660475,0.9994666666666668,0.7361407355607319,0.9997333333333333,0.7138454446278025,0.9994666666666668,0.6744717367912298,0.9996000000000004
670,185.0,0.5,0.42,0.9529729729729729,1.0,0.970152294723986,1.0,0.7432010727266991,0.9999333333333333,0.9529729729729729,1.0,0.9092177326208997,1.0,0.7446618359059584,1.0,,,,,,,,,,,,
1945,185.0,0.5,0.43,0.9329729729729728,1.0,,,0.7591099044692814,0.9999333333333332,0.9329729729729728,1.0,,,0.7452107696198516,1.0,0.7316496346878142,0.9998,0.7070046533465658,0.9998666666666668,0.6689692683511598,0.9993333333333336,0.7112356668554459,1.0,0.7045518812372665,1.0,0.7019902779825931,0.9997333333333333
668,185.0,0.5,0.44,0.9729729729729729,1.0,0.9201476547664272,1.0,0.7923296254660029,1.0,0.9729729729729729,1.0,0.909726922944166,1.0,0.7855633787824633,1.0,,,,,,,,,,,,
1943,185.0,0.5,0.45,0.9043574186431328,1.0,,,0.6620659481737075,1.0,0.9043574186431328,1.0,,,0.7777289486752789,1.0,0.7312710999627536,1.0,0.6801282979591801,0.9997333333333336,0.6741184795325992,0.9998,0.7351700447590419,0.9999333333333332,0.7275052802034659,0.9999333333333332,0.6787109239033164,0.9998
666,185.0,0.5,0.46,0.97,1.0,0.9299532768992407,1.0,0.758623895112821,1.0,0.97,1.0,0.9251142353702173,1.0,0.7320172145959124,1.0,,,,,,,,,,,,
1941,185.0,0.5,0.47,0.8889189189189187,1.0,,,0.7253125396815594,1.0,0.8889189189189187,1.0,,,0.7122349124629599,0.9999333333333332,0.7519439111970996,1.0,0.7401844726487953,0.9997333333333333,0.7075508385723918,0.9999333333333332,0.7291462722235126,1.0,0.6994186295544536,1.0,0.6981902844708331,0.9999333333333332
664,185.0,0.5,0.48,0.9394594594594594,1.0,0.943358113441404,1.0,0.7571984317699599,1.0,0.9394594594594594,1.0,0.9040180619473773,1.0,0.7569857024140266,1.0,,,,,,,,,,,,
1939,185.0,0.5,0.49,0.9629729729729728,1.0,,,0.7504093446038616,0.9999333333333332,0.9629729729729728,1.0,,,0.7404859062039926,1.0,0.7662128911742689,1.0,0.6907053030489517,0.9997333333333336,0.6805232194367145,0.9996666666666668,0.7445897720548057,0.9999333333333332,0.697958834820296,0.9997333333333336,0.6537643006111661,0.9998
662,185.0,0.5,0.5,0.9259459459459459,1.0,0.8863316848843263,1.0,0.7149432512987965,0.9999333333333333,0.9259459459459459,1.0,0.847879836846865,1.0,0.7322636124815829,1.0,,,,,,,,,,,,
1937,190.0,0.5,0.0,0.25402913520119,0.0664,,,0.26939017831669754,0.06573333333333335,0.19556931367772698,0.040266666666666666,,,0.2399959953194501,0.058933333333333324,0.24695011647287,0.05033333333333332,0.27570149586693665,0.0596,0.2515072062067784,0.058133333333333335,0.2224324345798889,0.04180000000000002,0.2336200588150569,0.0506,0.2681208798405682,0.053466666666666655
660,190.0,0.5,0.01,0.2612087772512721,0.18946666666666664,0.24968429248258445,0.14733333333333332,0.24924793216196636,0.10553333333333333,0.23211197677646783,0.14586666666666667,0.26272539215340457,0.11666666666666668,0.24350503823673825,0.08646666666666666,,,,,,,,,,,,
1935,190.0,0.5,0.02,0.274157838319054,0.5511333333333333,,,0.3069909191331281,0.3221333333333334,0.2639190351670138,0.5428666666666665,,,0.2846630727862657,0.30866666666666664,0.3084332842489161,0.2285333333333333,0.31461218466125634,0.1494,0.32343667271401383,0.16293333333333335,0.3047002068476082,0.2449333333333333,0.32366778641874844,0.20033333333333328,0.342843065824549,0.138
658,190.0,0.5,0.03,0.2807893481964551,0.8438666666666665,0.294293783014835,0.6966666666666669,0.31778345136707836,0.5631333333333334,0.25705898562209695,0.8351333333333334,0.2685597571920278,0.6482666666666665,0.2720077140704178,0.5732666666666667,,,,,,,,,,,,
1933,190.0,0.5,0.04,0.2623516775066074,0.9559333333333336,,,0.29765273601606895,0.7510000000000001,0.2515102557950927,0.9593333333333336,,,0.2689311548920855,0.7668,0.324883155887594,0.5874666666666666,0.3203241302787315,0.5064,0.3490541970376527,0.4218666666666666,0.2904056737833833,0.5945333333333334,0.31097132562552426,0.4744666666666666,0.3266768806809054,0.3878
656,190.0,0.5,0.05,0.2848370264798374,0.9672666666666668,0.31774394847000087,0.9327333333333331,0.29002574546792603,0.8777333333333333,0.24658581400455554,0.9746000000000002,0.2595226848491496,0.9145333333333336,0.2696145939683144,0.8572,,,,,,,,,,,,
1931,190.0,0.5,0.06,0.32403318845671764,0.9863333333333334,,,0.3187696918493061,0.9340666666666668,0.2484560569542496,0.9871333333333332,,,0.2627552779557669,0.9218666666666668,0.3517270348555859,0.8442666666666667,0.4098828654956382,0.7782000000000001,0.3895660889091291,0.6797999999999998,0.2940745398497975,0.810066666666667,0.30905393388144703,0.7121333333333333,0.3229997256624084,0.6446000000000001
654,190.0,0.5,0.07,0.35781516900556015,0.9930000000000001,0.38960427807695697,0.9640666666666668,0.39060950386213955,0.9452666666666668,0.2814756059935166,0.9890000000000001,0.2754847145014478,0.9652666666666666,0.28239684689115785,0.9450000000000002,,,,,,,,,,,,
1929,190.0,0.5,0.08,0.36959608924124304,0.9933333333333332,,,0.3574204958290623,0.9644666666666668,0.2934569313690832,0.9934666666666668,,,0.3077742713098024,0.9558666666666666,0.3667916058039695,0.9340666666666668,0.3666262521248124,0.8489333333333334,0.3821970658101481,0.8128666666666667,0.3006215151611788,0.9037333333333334,0.3151442272162785,0.8544000000000003,0.32939079325874365,0.8055333333333334
652,190.0,0.5,0.09,0.37642760420244237,0.9940666666666665,0.47346601976102876,0.9904000000000001,0.4841241350076267,0.980266666666667,0.28582018322595865,0.9964,0.32762427394544874,0.9866000000000003,0.3546634493636888,0.9768666666666667,,,,,,,,,,,,
1927,190.0,0.5,0.1,0.4001524063746287,0.9986666666666666,,,0.5035586006316846,0.9828666666666668,0.3106808103976094,0.9995333333333336,,,0.3816207341300391,0.9809999999999997,0.4639898338892257,0.9614,0.4534212213623725,0.9362666666666668,0.4537286637816842,0.9055999999999998,0.3674507112172841,0.9487333333333337,0.3469100623838013,0.9281999999999996,0.3239974641207856,0.8707999999999998
650,190.0,0.5,0.11,0.3821546051602626,0.9974000000000001,0.5616507207241923,0.9945999999999999,0.48909636564361264,0.9934000000000001,0.29883663166850827,0.9917999999999999,0.45307148751219806,0.9934000000000001,0.36561279587192813,0.9830000000000004,,,,,,,,,,,,
1925,190.0,0.5,0.12,0.40440811569383,0.9992,,,0.43376024356125226,0.9940000000000002,0.3229505527498811,0.9980666666666664,,,0.3989470134866692,0.9908,0.5953984005695143,0.9842666666666666,0.5504585469202176,0.9739333333333332,0.5153655533190163,0.9558,0.4456258520536997,0.9727333333333332,0.4046838466469492,0.9530000000000004,0.34364091388910545,0.9268666666666664
648,190.0,0.5,0.13,0.36733840865070094,0.9997999999999999,0.6081478476225161,0.9977333333333334,0.4822190277874608,0.9959333333333334,0.38936869302763955,0.9983333333333334,0.4266561106313548,0.9948666666666668,0.41981614310176946,0.9902,,,,,,,,,,,,
1923,190.0,0.5,0.14,0.3673028130170987,1.0,,,0.531856293070406,0.9976000000000002,0.3521546160307341,0.9998,,,0.4526216768025544,0.9920666666666668,0.5832559556799027,0.9913999999999996,0.6226025920907969,0.9884666666666668,0.6320336887166944,0.9813999999999998,0.44224085646184574,0.9878,0.453942930743315,0.973,0.3879495695045135,0.954
