p,delta,m,omni_power_1,omni_power_2,omni_power_3,mase_power_1,mase_power_2,mase_power_3
0.5,0.14,20.0,0.98,0.9,0.46,0.98,0.86,0.34
0.5,0.13,20.0,0.94,0.96,0.48,0.92,0.88,0.42
0.5,0.12,20.0,0.96,0.88,0.5,0.92,0.92,0.48
0.5,0.11,20.0,0.92,0.88,0.48,1.0,0.96,0.5
0.5,0.1,20.0,0.84,0.86,0.48,0.82,0.82,0.3
0.5,0.09,20.0,0.86,0.8,0.34,0.92,0.74,0.24
0.5,0.08,20.0,0.72,0.68,0.38,0.74,0.78,0.28
0.5,0.07,20.0,0.62,0.76,0.2,0.82,0.58,0.24
0.5,0.06,20.0,0.5,0.52,0.18,0.52,0.46,0.18
0.5,0.05,20.0,0.42,0.5,0.16,0.52,0.38,0.26
0.5,0.04,20.0,0.36,0.38,0.16,0.4,0.36,0.06
0.5,0.03,20.0,0.06,0.24,0.06,0.2,0.1,0.06
0.5,0.02,20.0,0.04,0.1,0.06,0.12,0.04,0.08
0.5,0.01,20.0,0.04,0.02,0.08,0.1,0.12,0.02
0.5,0.0,20.0,0.08,0.04,0.04,0.04,0.06,0.06
0.5,0.24,15.0,1.0,0.94,0.72,1.0,0.92,0.68
0.5,0.23,15.0,0.98,0.88,0.7,1.0,0.82,0.58
0.5,0.22,15.0,1.0,0.94,0.62,1.0,0.9,0.66
0.5,0.21,15.0,1.0,0.92,0.6,1.0,0.9,0.5
0.5,0.2,15.0,1.0,0.94,0.64,1.0,0.84,0.5
0.5,0.19,15.0,1.0,0.98,0.64,1.0,0.86,0.56
0.5,0.18,15.0,1.0,0.92,0.64,1.0,0.9,0.5
0.5,0.17,15.0,1.0,0.92,0.64,1.0,0.88,0.4
0.5,0.16,15.0,1.0,0.92,0.64,0.98,0.9,0.48
0.5,0.15,15.0,0.96,0.94,0.5,1.0,0.88,0.3
0.5,0.14,15.0,1.0,0.96,0.4,0.96,0.92,0.38
0.5,0.13,15.0,1.0,0.92,0.54,0.98,0.94,0.34
0.5,0.12,15.0,0.94,0.88,0.42,0.92,0.8,0.38
0.5,0.11,15.0,0.88,0.84,0.46,0.9,0.82,0.32
0.5,0.1,15.0,0.82,0.82,0.46,0.82,0.76,0.34
0.5,0.09,15.0,0.7,0.78,0.3,0.74,0.72,0.22
0.5,0.08,15.0,0.64,0.72,0.18,0.68,0.68,0.24
0.5,0.07,15.0,0.54,0.5,0.18,0.44,0.54,0.22
0.5,0.06,15.0,0.48,0.42,0.16,0.46,0.3,0.12
0.5,0.05,15.0,0.46,0.32,0.18,0.48,0.36,0.12
0.5,0.04,15.0,0.2,0.26,0.06,0.12,0.22,0.06
0.5,0.03,15.0,0.18,0.16,0.04,0.28,0.08,0.04
0.5,0.02,15.0,0.08,0.1,0.04,0.06,0.06,0.02
0.5,0.01,15.0,0.0,0.02,0.04,0.04,0.02,0.12
0.5,0.0,15.0,0.0,0.06,0.02,0.02,0.04,0.02
0.5,0.24,10.0,1.0,0.92,0.6,1.0,0.86,0.48
0.5,0.23,10.0,0.96,0.96,0.7,1.0,0.86,0.6
0.5,0.22,10.0,1.0,0.94,0.52,1.0,0.88,0.48
0.5,0.21,10.0,1.0,0.9,0.6,0.96,0.92,0.48
0.5,0.2,10.0,0.98,0.92,0.44,0.98,0.8,0.48
0.5,0.19,10.0,0.94,0.88,0.6,1.0,0.92,0.36
0.5,0.18,10.0,0.98,0.94,0.56,0.98,0.94,0.44
0.5,0.17,10.0,0.92,0.96,0.36,0.94,0.88,0.38
0.5,0.16,10.0,0.94,0.9,0.36,0.9,0.9,0.3
0.5,0.15,10.0,0.9,0.9,0.34,0.8,0.84,0.28
0.5,0.14,10.0,0.88,0.94,0.36,0.88,0.9,0.26
0.5,0.13,10.0,0.84,0.8,0.32,0.9,0.6,0.3
0.5,0.12,10.0,0.64,0.84,0.16,0.76,0.76,0.26
0.5,0.11,10.0,0.68,0.66,0.24,0.64,0.62,0.26
0.5,0.1,10.0,0.66,0.64,0.3,0.56,0.58,0.2
0.5,0.09,10.0,0.6,0.48,0.2,0.58,0.46,0.16
0.5,0.08,10.0,0.58,0.5,0.12,0.52,0.46,0.12
0.5,0.07,10.0,0.48,0.26,0.14,0.52,0.3,0.08
0.5,0.06,10.0,0.52,0.32,0.14,0.36,0.34,0.08
0.5,0.05,10.0,0.24,0.22,0.04,0.16,0.18,0.1
0.5,0.04,10.0,0.16,0.14,0.06,0.06,0.08,0.02
0.5,0.03,10.0,0.1,0.1,0.0,0.08,0.08,0.02
0.5,0.02,10.0,0.04,0.06,0.02,0.12,0.12,0.04
0.5,0.01,10.0,0.08,0.12,0.06,0.06,0.12,0.0
0.5,0.0,10.0,0.02,0.04,0.12,0.06,0.02,0.04
0.5,0.24,5.0,0.98,0.84,0.46,0.9,0.74,0.34
0.5,0.23,5.0,0.9,0.84,0.3,0.86,0.82,0.36
0.5,0.22,5.0,0.92,0.86,0.34,0.96,0.76,0.42
0.5,0.21,5.0,0.86,0.8,0.38,0.86,0.74,0.32
0.5,0.2,5.0,0.72,0.76,0.4,0.86,0.64,0.22
0.5,0.19,5.0,0.78,0.8,0.4,0.8,0.72,0.18
0.5,0.18,5.0,0.66,0.72,0.3,0.72,0.44,0.14
0.5,0.17,5.0,0.64,0.64,0.32,0.66,0.5,0.2
0.5,0.16,5.0,0.68,0.58,0.18,0.68,0.48,0.22
0.5,0.15,5.0,0.74,0.62,0.2,0.66,0.5,0.18
0.5,0.14,5.0,0.6,0.64,0.26,0.6,0.44,0.28
0.5,0.13,5.0,0.52,0.62,0.16,0.44,0.34,0.16
0.5,0.12,5.0,0.56,0.42,0.14,0.38,0.24,0.18
0.5,0.11,5.0,0.44,0.48,0.12,0.44,0.34,0.08
0.5,0.1,5.0,0.38,0.3,0.06,0.4,0.18,0.1
0.5,0.09,5.0,0.34,0.26,0.12,0.22,0.22,0.1
0.5,0.08,5.0,0.14,0.14,0.08,0.18,0.14,0.08
0.5,0.07,5.0,0.32,0.34,0.06,0.18,0.1,0.12
0.5,0.06,5.0,0.16,0.2,0.08,0.18,0.12,0.08
0.5,0.05,5.0,0.12,0.22,0.0,0.08,0.04,0.12
0.5,0.04,5.0,0.14,0.06,0.04,0.12,0.1,0.04
0.5,0.03,5.0,0.1,0.04,0.06,0.1,0.02,0.08
0.5,0.02,5.0,0.04,0.04,0.04,0.12,0.12,0.04
0.5,0.01,5.0,0.02,0.06,0.02,0.08,0.1,0.02
0.5,0.0,5.0,0.02,0.06,0.04,0.02,0.06,0.08
